comune,anno,mese,presenze_mese,presenze_stimate,superficie_kmq,densita_turistica,n_mesi_con_dati,copertura_sufficiente
Bonarcado,2022,6,172.41,True,28.186,6.12,12.0,True
Bonarcado,2022,7,394.98,True,28.186,14.01,12.0,True
Bonarcado,2022,8,1277.21,True,28.186,45.31,12.0,True
Bonarcado,2022,9,907.86,True,28.186,32.21,12.0,True
Bonarcado,2022,10,373.25,True,28.186,13.24,12.0,True
Bonarcado,2022,11,36.72,True,28.186,1.3,12.0,True
Bonarcado,2022,12,41.63,True,28.186,1.48,12.0,True
Bonarcado,2023,1,21.62,True,28.186,0.77,12.0,True
Bonarcado,2023,2,22.53,True,28.186,0.8,12.0,True
Bonarcado,2023,3,71.65,True,28.186,2.54,12.0,True
Bonarcado,2023,4,147.45,True,28.186,5.23,12.0,True
Bonarcado,2023,5,116.87,True,28.186,4.15,12.0,True
Bonarcado,2023,6,147.13,True,28.186,5.22,12.0,True
Bonarcado,2023,7,503.39,True,28.186,17.86,12.0,True
Bonarcado,2023,8,133.34,True,28.186,4.73,12.0,True
Bonarcado,2023,9,2.71,True,28.186,0.1,12.0,True
Bonarcado,2023,10,1.59,True,28.186,0.06,12.0,True
Bonarcado,2023,11,0.75,True,28.186,0.03,12.0,True
Bonarcado,2023,12,8.98,True,28.186,0.32,12.0,True
Bonarcado,2024,1,0.15,True,28.186,0.01,12.0,True
Bonarcado,2024,2,163.14,True,28.186,5.79,12.0,True
Bonarcado,2024,3,54.2,True,28.186,1.92,12.0,True
Bonarcado,2024,4,537.33,True,28.186,19.06,12.0,True
Bonarcado,2024,5,190.36,True,28.186,6.75,12.0,True
Bonarcado,2024,6,317.69,True,28.186,11.27,12.0,True
Bonarcado,2024,7,653.94,True,28.186,23.2,12.0,True
Bonarcado,2024,8,1310.96,True,28.186,46.51,12.0,True
Bonarcado,2024,9,324.53,True,28.186,11.51,12.0,True
Bonarcado,2024,10,329.32,True,28.186,11.68,12.0,True
Bonarcado,2024,11,139.17,True,28.186,4.94,12.0,True
Bonarcado,2024,12,41.21,True,28.186,1.46,12.0,True
Bonarcado,2025,1,15.0,False,28.186,0.53,12.0,True
Bonarcado,2025,2,53.0,False,28.186,1.88,12.0,True
Bonarcado,2025,3,196.0,False,28.186,6.95,12.0,True
Bonarcado,2025,4,267.0,False,28.186,9.47,12.0,True
Bonarcado,2025,5,428.0,False,28.186,15.18,12.0,True
Bonarcado,2025,6,210.0,False,28.186,7.45,12.0,True
Bonarcado,2025,7,897.0,False,28.186,31.82,12.0,True
Bonarcado,2025,8,1728.0,False,28.186,61.31,12.0,True
Bonarcado,2025,9,549.0,False,28.186,19.48,12.0,True
Bonarcado,2025,10,45.0,False,28.186,1.6,12.0,True
Bonarcado,2025,11,17.0,False,28.186,0.6,12.0,True
Bonarcado,2025,12,16.0,False,28.186,0.57,12.0,True
Bonnanaro,2025,1,1.02,True,21.99,0.05,12.0,True
Bonnanaro,2025,2,0.96,True,21.99,0.04,12.0,True
Bonnanaro,2025,3,1.24,True,21.99,0.06,12.0,True
Bonnanaro,2025,4,2.38,True,21.99,0.11,12.0,True
Bonnanaro,2025,5,9.88,True,21.99,0.45,12.0,True
Bonnanaro,2025,6,4.6,True,21.99,0.21,12.0,True
Bonnanaro,2025,7,6.03,True,21.99,0.27,12.0,True
Bonnanaro,2025,8,27.15,True,21.99,1.23,12.0,True
Bonnanaro,2025,9,3.87,True,21.99,0.18,12.0,True
Bonnanaro,2025,10,2.41,True,21.99,0.11,12.0,True
Bonnanaro,2025,11,1.08,True,21.99,0.05,12.0,True
Bonnanaro,2025,12,1.38,True,21.99,0.06,12.0,True
Bono,2023,1,0.76,True,74.57,0.01,12.0,True
Bono,2023,2,0.64,True,74.57,0.01,12.0,True
Bono,2023,3,42.79,True,74.57,0.57,12.0,True
Bono,2023,4,1.76,True,74.57,0.02,12.0,True
Bono,2023,5,29.28,True,74.57,0.39,12.0,True
Bono,2023,6,3.8,True,74.57,0.05,12.0,True
Bono,2023,7,32.35,True,74.57,0.43,12.0,True
Bono,2023,8,37.28,True,74.57,0.5,12.0,True
Bono,2023,9,47.29,True,74.57,0.63,12.0,True
Bono,2023,10,1.93,True,74.57,0.03,12.0,True
Bono,2023,11,7.91,True,74.57,0.11,12.0,True
Bono,2023,12,1.2,True,74.57,0.02,12.0,True
Bono,2024,1,30.43,True,74.57,0.41,12.0,True
Bono,2024,2,31.4,True,74.57,0.42,12.0,True
Bono,2024,3,29.55,True,74.57,0.4,12.0,True
Bono,2024,4,38.91,True,74.57,0.52,12.0,True
Bono,2024,5,29.01,True,74.57,0.39,12.0,True
Bono,2024,6,56.94,True,74.57,0.76,12.0,True
Bono,2024,7,2.63,True,74.57,0.04,12.0,True
Bono,2024,8,224.68,True,74.57,3.01,12.0,True
Bono,2024,9,17.48,True,74.57,0.23,12.0,True
Bono,2024,10,53.9,True,74.57,0.72,12.0,True
Bono,2024,11,13.47,True,74.57,0.18,12.0,True
Bono,2024,12,8.59,True,74.57,0.12,12.0,True
Bono,2025,1,0.39,True,74.57,0.01,12.0,True
Bono,2025,2,21.37,True,74.57,0.29,12.0,True
Bono,2025,3,88.47,True,74.57,1.19,12.0,True
Bono,2025,4,163.91,True,74.57,2.2,12.0,True
Bono,2025,5,22.1,True,74.57,0.3,12.0,True
Bono,2025,6,38.76,True,74.57,0.52,12.0,True
Bono,2025,7,124.31,True,74.57,1.67,12.0,True
Bono,2025,8,161.35,True,74.57,2.16,12.0,True
Bono,2025,9,109.48,True,74.57,1.47,12.0,True
Bono,2025,10,167.92,True,74.57,2.25,12.0,True
Bono,2025,11,32.41,True,74.57,0.43,12.0,True
Bono,2025,12,0.53,True,74.57,0.01,12.0,True
Bonorva,2023,1,25.0,False,149.226,0.17,11.0,True
Bonorva,2023,2,38.0,False,149.226,0.25,11.0,True
Bonorva,2023,3,9.0,False,149.226,0.06,11.0,True
Bonorva,2023,4,11.0,False,149.226,0.07,11.0,True
Bonorva,2023,5,9.0,False,149.226,0.06,11.0,True
Bonorva,2023,6,21.0,False,149.226,0.14,11.0,True
Bonorva,2023,7,31.0,False,149.226,0.21,11.0,True
Bonorva,2023,8,44.0,False,149.226,0.29,11.0,True
Bonorva,2023,9,25.0,False,149.226,0.17,11.0,True
Bonorva,2023,11,15.0,False,149.226,0.1,11.0,True
Bonorva,2023,12,40.0,False,149.226,0.27,11.0,True
Bonorva,2024,1,0.43,True,149.226,0.0,12.0,True
Bonorva,2024,2,12.4,True,149.226,0.08,12.0,True
Bonorva,2024,3,19.55,True,149.226,0.13,12.0,True
Bonorva,2024,4,22.91,True,149.226,0.15,12.0,True
Bonorva,2024,5,42.01,True,149.226,0.28,12.0,True
Bonorva,2024,6,4.94,True,149.226,0.03,12.0,True
Bonorva,2024,7,127.63,True,149.226,0.86,12.0,True
Bonorva,2024,8,280.68,True,149.226,1.88,12.0,True
Bonorva,2024,9,42.48,True,149.226,0.28,12.0,True
Bonorva,2024,10,0.9,True,149.226,0.01,12.0,True
Bonorva,2024,11,40.47,True,149.226,0.27,12.0,True
Bonorva,2024,12,45.59,True,149.226,0.31,12.0,True
Bonorva,2025,1,42.24,True,149.226,0.28,12.0,True
Bonorva,2025,2,11.22,True,149.226,0.08,12.0,True
Bonorva,2025,3,0.29,True,149.226,0.0,12.0,True
Bonorva,2025,4,110.56,True,149.226,0.74,12.0,True
Bonorva,2025,5,52.68,True,149.226,0.35,12.0,True
Bonorva,2025,6,32.08,True,149.226,0.21,12.0,True
Bonorva,2025,7,53.42,True,149.226,0.36,12.0,True
Bonorva,2025,8,225.45,True,149.226,1.51,12.0,True
Bonorva,2025,9,87.91,True,149.226,0.59,12.0,True
Bonorva,2025,10,96.57,True,149.226,0.65,12.0,True
Bonorva,2025,11,35.25,True,149.226,0.24,12.0,True
Bonorva,2025,12,102.32,True,149.226,0.69,12.0,True
Boroneddu,2025,1,0.3,True,4.719,0.06,12.0,True
Boroneddu,2025,2,0.28,True,4.719,0.06,12.0,True
Boroneddu,2025,3,0.36,True,4.719,0.08,12.0,True
Boroneddu,2025,4,0.7,True,4.719,0.15,12.0,True
Boroneddu,2025,5,0.85,True,4.719,0.18,12.0,True
Boroneddu,2025,6,1.35,True,4.719,0.29,12.0,True
Boroneddu,2025,7,1.77,True,4.719,0.38,12.0,True
Boroneddu,2025,8,37.81,True,4.719,8.01,12.0,True
Boroneddu,2025,9,1.14,True,4.719,0.24,12.0,True
Boroneddu,2025,10,0.71,True,4.719,0.15,12.0,True
Boroneddu,2025,11,0.32,True,4.719,0.07,12.0,True
Boroneddu,2025,12,0.41,True,4.719,0.09,12.0,True
Borore,2024,1,0.49,True,42.64,0.01,12.0,True
Borore,2024,2,0.46,True,42.64,0.01,12.0,True
Borore,2024,3,0.63,True,42.64,0.01,12.0,True
Borore,2024,4,1.04,True,42.64,0.02,12.0,True
Borore,2024,5,1.15,True,42.64,0.03,12.0,True
Borore,2024,6,2.22,True,42.64,0.05,12.0,True
Borore,2024,7,3.01,True,42.64,0.07,12.0,True
Borore,2024,8,3.06,True,42.64,0.07,12.0,True
Borore,2024,9,1.69,True,42.64,0.04,12.0,True
Borore,2024,10,1.03,True,42.64,0.02,12.0,True
Borore,2024,11,0.54,True,42.64,0.01,12.0,True
Borore,2024,12,0.67,True,42.64,0.02,12.0,True
Bortigali,2023,1,43.38,True,67.32,0.64,12.0,True
Bortigali,2023,2,46.32,True,67.32,0.69,12.0,True
Bortigali,2023,3,50.4,True,67.32,0.75,12.0,True
Bortigali,2023,4,48.88,True,67.32,0.73,12.0,True
Bortigali,2023,5,1.14,True,67.32,0.02,12.0,True
Bortigali,2023,6,15.9,True,67.32,0.24,12.0,True
Bortigali,2023,7,2.67,True,67.32,0.04,12.0,True
Bortigali,2023,8,13.64,True,67.32,0.2,12.0,True
Bortigali,2023,9,12.65,True,67.32,0.19,12.0,True
Bortigali,2023,10,29.97,True,67.32,0.45,12.0,True
Bortigali,2023,11,33.46,True,67.32,0.5,12.0,True
Bortigali,2023,12,13.6,True,67.32,0.2,12.0,True
Bortigali,2024,1,42.18,True,67.32,0.63,12.0,True
Bortigali,2024,2,60.74,True,67.32,0.9,12.0,True
Bortigali,2024,3,7.88,True,67.32,0.12,12.0,True
Bortigali,2024,4,51.0,True,67.32,0.76,12.0,True
Bortigali,2024,5,98.41,True,67.32,1.46,12.0,True
Bortigali,2024,6,77.77,True,67.32,1.16,12.0,True
Bortigali,2024,7,87.62,True,67.32,1.3,12.0,True
Bortigali,2024,8,38.22,True,67.32,0.57,12.0,True
Bortigali,2024,9,21.17,True,67.32,0.31,12.0,True
Bortigali,2024,10,115.92,True,67.32,1.72,12.0,True
Bortigali,2024,11,6.69,True,67.32,0.1,12.0,True
Bortigali,2024,12,28.38,True,67.32,0.42,12.0,True
Bortigali,2025,1,54.96,True,67.32,0.82,12.0,True
Bortigali,2025,2,34.9,True,67.32,0.52,12.0,True
Bortigali,2025,3,39.17,True,67.32,0.58,12.0,True
Bortigali,2025,4,35.24,True,67.32,0.52,12.0,True
Bortigali,2025,5,37.71,True,67.32,0.56,12.0,True
Bortigali,2025,6,22.33,True,67.32,0.33,12.0,True
Bortigali,2025,7,67.68,True,67.32,1.01,12.0,True
Bortigali,2025,8,52.79,True,67.32,0.78,12.0,True
Bortigali,2025,9,3.64,True,67.32,0.05,12.0,True
Bortigali,2025,10,18.27,True,67.32,0.27,12.0,True
Bortigali,2025,11,1.02,True,67.32,0.02,12.0,True
Bortigali,2025,12,1.3,True,67.32,0.02,12.0,True
Bortigiadas,2023,1,10.05,True,75.668,0.13,12.0,True
Bortigiadas,2023,2,12.05,True,75.668,0.16,12.0,True
Bortigiadas,2023,3,0.06,True,75.668,0.0,12.0,True
Bortigiadas,2023,4,0.13,True,75.668,0.0,12.0,True
Bortigiadas,2023,5,22.16,True,75.668,0.29,12.0,True
Bortigiadas,2023,6,63.27,True,75.668,0.84,12.0,True
Bortigiadas,2023,7,183.38,True,75.668,2.42,12.0,True
Bortigiadas,2023,8,323.38,True,75.668,4.27,12.0,True
Bortigiadas,2023,9,138.24,True,75.668,1.83,12.0,True
Bortigiadas,2023,10,84.14,True,75.668,1.11,12.0,True
Bortigiadas,2023,11,36.07,True,75.668,0.48,12.0,True
Bortigiadas,2023,12,54.09,True,75.668,0.71,12.0,True
Bortigiadas,2024,1,15.53,True,75.668,0.21,12.0,True
Bortigiadas,2024,2,0.49,True,75.668,0.01,12.0,True
Bortigiadas,2024,3,19.67,True,75.668,0.26,12.0,True
Bortigiadas,2024,4,89.11,True,75.668,1.18,12.0,True
Bortigiadas,2024,5,112.23,True,75.668,1.48,12.0,True
Bortigiadas,2024,6,134.36,True,75.668,1.78,12.0,True
Bortigiadas,2024,7,277.2,True,75.668,3.66,12.0,True
Bortigiadas,2024,8,411.25,True,75.668,5.43,12.0,True
Bortigiadas,2024,9,216.8,True,75.668,2.87,12.0,True
Bortigiadas,2024,10,104.1,True,75.668,1.38,12.0,True
Bortigiadas,2024,11,59.57,True,75.668,0.79,12.0,True
Bortigiadas,2024,12,41.71,True,75.668,0.55,12.0,True
Bortigiadas,2025,1,5.12,True,75.668,0.07,12.0,True
Bortigiadas,2025,2,0.11,True,75.668,0.0,12.0,True
Bortigiadas,2025,3,33.15,True,75.668,0.44,12.0,True
Bortigiadas,2025,4,46.28,True,75.668,0.61,12.0,True
Bortigiadas,2025,5,192.34,True,75.668,2.54,12.0,True
Bortigiadas,2025,6,268.54,True,75.668,3.55,12.0,True
Bortigiadas,2025,7,496.71,True,75.668,6.56,12.0,True
Bortigiadas,2025,8,783.72,True,75.668,10.36,12.0,True
Bortigiadas,2025,9,283.45,True,75.668,3.75,12.0,True
Bortigiadas,2025,10,147.28,True,75.668,1.95,12.0,True
Bortigiadas,2025,11,112.13,True,75.668,1.48,12.0,True
Bortigiadas,2025,12,132.16,True,75.668,1.75,12.0,True
Bosa,2022,1,1305.0,False,128.395,10.16,12.0,True
Bosa,2022,2,1587.0,False,128.395,12.36,12.0,True
Bosa,2022,3,2269.0,False,128.395,17.67,12.0,True
Bosa,2022,4,5411.0,False,128.395,42.14,12.0,True
Bosa,2022,5,7292.0,False,128.395,56.79,12.0,True
Bosa,2022,6,11046.0,False,128.395,86.03,12.0,True
Bosa,2022,7,18450.0,False,128.395,143.7,12.0,True
Bosa,2022,8,24577.0,False,128.395,191.42,12.0,True
Bosa,2022,9,13392.0,False,128.395,104.3,12.0,True
Bosa,2022,10,5341.0,False,128.395,41.6,12.0,True
Bosa,2022,11,1234.0,False,128.395,9.61,12.0,True
Bosa,2022,12,722.0,False,128.395,5.62,12.0,True
Bosa,2023,1,1779.0,False,128.395,13.86,12.0,True
Bosa,2023,2,1816.0,False,128.395,14.14,12.0,True
Bosa,2023,3,1740.0,False,128.395,13.55,12.0,True
Bosa,2023,4,6684.0,False,128.395,52.06,12.0,True
Bosa,2023,5,9230.0,False,128.395,71.89,12.0,True
Bosa,2023,6,12810.0,False,128.395,99.77,12.0,True
Bosa,2023,7,19468.0,False,128.395,151.63,12.0,True
Bosa,2023,8,24931.0,False,128.395,194.17,12.0,True
Bosa,2023,9,15758.0,False,128.395,122.73,12.0,True
Bosa,2023,10,8031.0,False,128.395,62.55,12.0,True
Bosa,2023,11,1551.0,False,128.395,12.08,12.0,True
Bosa,2023,12,1204.0,False,128.395,9.38,12.0,True
Bosa,2024,1,806.0,False,128.395,6.28,12.0,True
Bosa,2024,2,1224.0,False,128.395,9.53,12.0,True
Bosa,2024,3,2138.0,False,128.395,16.65,12.0,True
Bosa,2024,4,7190.0,False,128.395,56.0,12.0,True
Bosa,2024,5,9767.0,False,128.395,76.07,12.0,True
Bosa,2024,6,12145.0,False,128.395,94.59,12.0,True
Bosa,2024,7,18908.0,False,128.395,147.26,12.0,True
Bosa,2024,8,24140.0,False,128.395,188.01,12.0,True
Bosa,2024,9,15730.0,False,128.395,122.51,12.0,True
Bosa,2024,10,7439.0,False,128.395,57.94,12.0,True
Bosa,2024,11,1147.0,False,128.395,8.93,12.0,True
Bosa,2024,12,1134.0,False,128.395,8.83,12.0,True
Bosa,2025,1,1172.0,False,128.395,9.13,12.0,True
Bosa,2025,2,1644.0,False,128.395,12.8,12.0,True
Bosa,2025,3,2588.0,False,128.395,20.16,12.0,True
Bosa,2025,4,9073.0,False,128.395,70.66,12.0,True
Bosa,2025,5,11056.0,False,128.395,86.11,12.0,True
Bosa,2025,6,15180.0,False,128.395,118.23,12.0,True
Bosa,2025,7,22503.0,False,128.395,175.26,12.0,True
Bosa,2025,8,29398.0,False,128.395,228.97,12.0,True
Bosa,2025,9,18904.0,False,128.395,147.23,12.0,True
Bosa,2025,10,7710.0,False,128.395,60.05,12.0,True
Bosa,2025,11,1493.0,False,128.395,11.63,12.0,True
Bosa,2025,12,1684.0,False,128.395,13.12,12.0,True
Bottidda,2023,1,20.05,True,33.981,0.59,12.0,True
Bottidda,2023,2,20.89,True,33.981,0.61,12.0,True
Bottidda,2023,3,1.1,True,33.981,0.03,12.0,True
Bottidda,2023,4,12.45,True,33.981,0.37,12.0,True
Bottidda,2023,5,35.17,True,33.981,1.03,12.0,True
Bottidda,2023,6,62.3,True,33.981,1.83,12.0,True
Bottidda,2023,7,41.45,True,33.981,1.22,12.0,True
Bottidda,2023,8,102.36,True,33.981,3.01,12.0,True
Bottidda,2023,9,74.59,True,33.981,2.2,12.0,True
Bottidda,2023,10,27.69,True,33.981,0.81,12.0,True
Bottidda,2023,11,1.27,True,33.981,0.04,12.0,True
Bottidda,2023,12,15.67,True,33.981,0.46,12.0,True
Bottidda,2024,1,26.0,False,33.981,0.77,12.0,True
Bottidda,2024,2,28.0,False,33.981,0.82,12.0,True
Bottidda,2024,3,52.0,False,33.981,1.53,12.0,True
Bottidda,2024,4,34.0,False,33.981,1.0,12.0,True
Bottidda,2024,5,24.0,False,33.981,0.71,12.0,True
Bottidda,2024,6,48.0,False,33.981,1.41,12.0,True
Bottidda,2024,7,46.0,False,33.981,1.35,12.0,True
Bottidda,2024,8,85.0,False,33.981,2.5,12.0,True
Bottidda,2024,9,122.0,False,33.981,3.59,12.0,True
Bottidda,2024,10,86.0,False,33.981,2.53,12.0,True
Bottidda,2024,11,9.0,False,33.981,0.26,12.0,True
Bottidda,2024,12,10.0,False,33.981,0.29,12.0,True
Bottidda,2025,1,9.09,True,33.981,0.27,12.0,True
Bottidda,2025,2,0.08,True,33.981,0.0,12.0,True
Bottidda,2025,3,6.11,True,33.981,0.18,12.0,True
Bottidda,2025,4,48.21,True,33.981,1.42,12.0,True
Bottidda,2025,5,27.25,True,33.981,0.8,12.0,True
Bottidda,2025,6,53.41,True,33.981,1.57,12.0,True
Bottidda,2025,7,26.53,True,33.981,0.78,12.0,True
Bottidda,2025,8,99.54,True,33.981,2.93,12.0,True
Bottidda,2025,9,16.34,True,33.981,0.48,12.0,True
Bottidda,2025,10,66.21,True,33.981,1.95,12.0,True
Bottidda,2025,11,49.1,True,33.981,1.44,12.0,True
Bottidda,2025,12,31.12,True,33.981,0.92,12.0,True
Buddusò,2024,1,1.2,True,176.695,0.01,12.0,True
Buddusò,2024,2,1.12,True,176.695,0.01,12.0,True
Buddusò,2024,3,1.54,True,176.695,0.01,12.0,True
Buddusò,2024,4,2.54,True,176.695,0.01,12.0,True
Buddusò,2024,5,2.81,True,176.695,0.02,12.0,True
Buddusò,2024,6,5.42,True,176.695,0.03,12.0,True
Buddusò,2024,7,7.34,True,176.695,0.04,12.0,True
Buddusò,2024,8,7.45,True,176.695,0.04,12.0,True
Buddusò,2024,9,4.13,True,176.695,0.02,12.0,True
Buddusò,2024,10,2.52,True,176.695,0.01,12.0,True
Buddusò,2024,11,1.3,True,176.695,0.01,12.0,True
Buddusò,2024,12,1.63,True,176.695,0.01,12.0,True
Buddusò,2025,1,1.26,True,176.695,0.01,12.0,True
Buddusò,2025,2,1.18,True,176.695,0.01,12.0,True
Buddusò,2025,3,1.53,True,176.695,0.01,12.0,True
Buddusò,2025,4,117.94,True,176.695,0.67,12.0,True
Buddusò,2025,5,51.56,True,176.695,0.29,12.0,True
Buddusò,2025,6,5.68,True,176.695,0.03,12.0,True
Buddusò,2025,7,7.45,True,176.695,0.04,12.0,True
Buddusò,2025,8,7.6,True,176.695,0.04,12.0,True
Buddusò,2025,9,11.78,True,176.695,0.07,12.0,True
Buddusò,2025,10,2.98,True,176.695,0.02,12.0,True
Buddusò,2025,11,1.34,True,176.695,0.01,12.0,True
Buddusò,2025,12,1.7,True,176.695,0.01,12.0,True
Budoni,2022,3,24.0,False,56.222,0.43,10.0,True
Budoni,2022,4,7546.0,False,56.222,134.22,10.0,True
Budoni,2022,5,46951.0,False,56.222,835.1,10.0,True
Budoni,2022,6,114356.0,False,56.222,2034.01,10.0,True
Budoni,2022,7,173159.0,False,56.222,3079.92,10.0,True
Budoni,2022,8,194635.0,False,56.222,3461.9,10.0,True
Budoni,2022,9,107833.0,False,56.222,1917.99,10.0,True
Budoni,2022,10,19567.0,False,56.222,348.03,10.0,True
Budoni,2022,11,158.0,False,56.222,2.81,10.0,True
Budoni,2022,12,7.0,False,56.222,0.12,10.0,True
Budoni,2023,2,21.0,False,56.222,0.37,11.0,True
Budoni,2023,3,145.0,False,56.222,2.58,11.0,True
Budoni,2023,4,5318.0,False,56.222,94.59,11.0,True
Budoni,2023,5,40690.0,False,56.222,723.74,11.0,True
Budoni,2023,6,133453.0,False,56.222,2373.68,11.0,True
Budoni,2023,7,173443.0,False,56.222,3084.97,11.0,True
Budoni,2023,8,179261.0,False,56.222,3188.45,11.0,True
Budoni,2023,9,116802.0,False,56.222,2077.51,11.0,True
Budoni,2023,10,19865.0,False,56.222,353.33,11.0,True
Budoni,2023,11,203.0,False,56.222,3.61,11.0,True
Budoni,2023,12,87.0,False,56.222,1.55,11.0,True
Budoni,2024,1,201.0,False,56.222,3.58,12.0,True
Budoni,2024,2,66.0,False,56.222,1.17,12.0,True
Budoni,2024,3,782.0,False,56.222,13.91,12.0,True
Budoni,2024,4,12061.0,False,56.222,214.52,12.0,True
Budoni,2024,5,52705.0,False,56.222,937.44,12.0,True
Budoni,2024,6,128215.0,False,56.222,2280.51,12.0,True
Budoni,2024,7,186111.0,False,56.222,3310.29,12.0,True
Budoni,2024,8,183817.0,False,56.222,3269.49,12.0,True
Budoni,2024,9,141820.0,False,56.222,2522.5,12.0,True
Budoni,2024,10,70005.0,False,56.222,1245.15,12.0,True
Budoni,2024,11,535.0,False,56.222,9.52,12.0,True
Budoni,2024,12,355.0,False,56.222,6.31,12.0,True
Budoni,2025,1,145.0,False,56.222,2.58,12.0,True
Budoni,2025,2,176.0,False,56.222,3.13,12.0,True
Budoni,2025,3,373.0,False,56.222,6.63,12.0,True
Budoni,2025,4,15533.0,False,56.222,276.28,12.0,True
Budoni,2025,5,74005.0,False,56.222,1316.3,12.0,True
Budoni,2025,6,176641.0,False,56.222,3141.85,12.0,True
Budoni,2025,7,228592.0,False,56.222,4065.88,12.0,True
Budoni,2025,8,237080.0,False,56.222,4216.85,12.0,True
Budoni,2025,9,154306.0,False,56.222,2744.58,12.0,True
Budoni,2025,10,36963.0,False,56.222,657.45,12.0,True
Budoni,2025,11,382.0,False,56.222,6.79,12.0,True
Budoni,2025,12,181.0,False,56.222,3.22,12.0,True
Buggerru,2022,1,48.0,False,48.323,0.99,12.0,True
Buggerru,2022,2,43.0,False,48.323,0.89,12.0,True
Buggerru,2022,3,136.0,False,48.323,2.81,12.0,True
Buggerru,2022,4,519.0,False,48.323,10.74,12.0,True
Buggerru,2022,5,765.0,False,48.323,15.83,12.0,True
Buggerru,2022,6,2098.0,False,48.323,43.42,12.0,True
Buggerru,2022,7,3068.0,False,48.323,63.49,12.0,True
Buggerru,2022,8,4224.0,False,48.323,87.41,12.0,True
Buggerru,2022,9,2203.0,False,48.323,45.59,12.0,True
Buggerru,2022,10,1050.0,False,48.323,21.73,12.0,True
Buggerru,2022,11,44.0,False,48.323,0.91,12.0,True
Buggerru,2022,12,39.0,False,48.323,0.81,12.0,True
Buggerru,2023,1,36.0,False,48.323,0.74,12.0,True
Buggerru,2023,2,7.0,False,48.323,0.14,12.0,True
Buggerru,2023,3,211.0,False,48.323,4.37,12.0,True
Buggerru,2023,4,699.0,False,48.323,14.47,12.0,True
Buggerru,2023,5,1096.0,False,48.323,22.68,12.0,True
Buggerru,2023,6,2178.0,False,48.323,45.07,12.0,True
Buggerru,2023,7,3345.0,False,48.323,69.22,12.0,True
Buggerru,2023,8,4665.0,False,48.323,96.54,12.0,True
Buggerru,2023,9,2409.0,False,48.323,49.85,12.0,True
Buggerru,2023,10,1091.0,False,48.323,22.58,12.0,True
Buggerru,2023,11,37.0,False,48.323,0.77,12.0,True
Buggerru,2023,12,109.0,False,48.323,2.26,12.0,True
Buggerru,2024,1,42.0,False,48.323,0.87,12.0,True
Buggerru,2024,2,46.0,False,48.323,0.95,12.0,True
Buggerru,2024,3,288.0,False,48.323,5.96,12.0,True
Buggerru,2024,4,504.0,False,48.323,10.43,12.0,True
Buggerru,2024,5,1521.0,False,48.323,31.48,12.0,True
Buggerru,2024,6,3167.0,False,48.323,65.54,12.0,True
Buggerru,2024,7,3754.0,False,48.323,77.69,12.0,True
Buggerru,2024,8,6278.0,False,48.323,129.92,12.0,True
Buggerru,2024,9,4034.0,False,48.323,83.48,12.0,True
Buggerru,2024,10,2492.0,False,48.323,51.57,12.0,True
Buggerru,2024,11,239.0,False,48.323,4.95,12.0,True
Buggerru,2024,12,126.0,False,48.323,2.61,12.0,True
Buggerru,2025,1,47.0,False,48.323,0.97,12.0,True
Buggerru,2025,2,57.0,False,48.323,1.18,12.0,True
Buggerru,2025,3,364.0,False,48.323,7.53,12.0,True
Buggerru,2025,4,1877.0,False,48.323,38.84,12.0,True
Buggerru,2025,5,2640.0,False,48.323,54.63,12.0,True
Buggerru,2025,6,3836.0,False,48.323,79.38,12.0,True
Buggerru,2025,7,5026.0,False,48.323,104.01,12.0,True
Buggerru,2025,8,6378.0,False,48.323,131.99,12.0,True
Buggerru,2025,9,3991.0,False,48.323,82.59,12.0,True
Buggerru,2025,10,2310.0,False,48.323,47.8,12.0,True
Buggerru,2025,11,160.0,False,48.323,3.31,12.0,True
Buggerru,2025,12,124.0,False,48.323,2.57,12.0,True
Bultei,2024,1,3.0,True,96.899,0.03,12.0,True
Bultei,2024,2,2.79,True,96.899,0.03,12.0,True
Bultei,2024,3,3.82,True,96.899,0.04,12.0,True
Bultei,2024,4,6.31,True,96.899,0.07,12.0,True
Bultei,2024,5,6.99,True,96.899,0.07,12.0,True
Bultei,2024,6,13.47,True,96.899,0.14,12.0,True
Bultei,2024,7,18.25,True,96.899,0.19,12.0,True
Bultei,2024,8,36.54,True,96.899,0.38,12.0,True
Bultei,2024,9,10.27,True,96.899,0.11,12.0,True
Bultei,2024,10,6.27,True,96.899,0.06,12.0,True
Bultei,2024,11,3.24,True,96.899,0.03,12.0,True
Bultei,2024,12,4.06,True,96.899,0.04,12.0,True
Bultei,2025,1,1.53,True,96.899,0.02,12.0,True
Bultei,2025,2,1.43,True,96.899,0.01,12.0,True
Bultei,2025,3,1.86,True,96.899,0.02,12.0,True
Bultei,2025,4,3.57,True,96.899,0.04,12.0,True
Bultei,2025,5,4.33,True,96.899,0.04,12.0,True
Bultei,2025,6,18.9,True,96.899,0.2,12.0,True
Bultei,2025,7,18.05,True,96.899,0.19,12.0,True
Bultei,2025,8,31.22,True,96.899,0.32,12.0,True
Bultei,2025,9,5.8,True,96.899,0.06,12.0,True
Bultei,2025,10,3.61,True,96.899,0.04,12.0,True
Bultei,2025,11,1.63,True,96.899,0.02,12.0,True
Bultei,2025,12,2.07,True,96.899,0.02,12.0,True
