comune,anno,mese,presenze_mese,presenze_stimate,superficie_kmq,densita_turistica,n_mesi_con_dati,copertura_sufficiente
Dolianova,2022,6,70.13,True,84.404,0.83,12,True
Dolianova,2022,7,5.96,True,84.404,0.07,12,True
Dolianova,2022,8,217.89,True,84.404,2.58,12,True
Dolianova,2022,9,64.59,True,84.404,0.77,12,True
Dolianova,2022,10,24.99,True,84.404,0.3,12,True
Dolianova,2022,11,0.88,True,84.404,0.01,12,True
Dolianova,2022,12,1.0,True,84.404,0.01,12,True
Domus De Maria,2022,1,28.0,False,97.732,0.29,11,True
Domus De Maria,2022,2,114.0,False,97.732,1.17,11,True
Domus De Maria,2022,3,144.0,False,97.732,1.47,11,True
Domus De Maria,2022,4,1958.0,False,97.732,20.03,11,True
Domus De Maria,2022,5,8277.0,False,97.732,84.69,11,True
Domus De Maria,2022,6,29408.0,False,97.732,300.9,11,True
Domus De Maria,2022,7,48909.0,False,97.732,500.44,11,True
Domus De Maria,2022,8,53819.0,False,97.732,550.68,11,True
Domus De Maria,2022,9,30495.0,False,97.732,312.03,11,True
Domus De Maria,2022,10,14068.0,False,97.732,143.94,11,True
Domus De Maria,2022,11,1070.0,False,97.732,10.95,11,True
Domusnovas,2022,1,12.0,False,79.929,0.15,10,True
Domusnovas,2022,4,6.0,False,79.929,0.08,10,True
Domusnovas,2022,5,28.0,False,79.929,0.35,10,True
Domusnovas,2022,6,20.0,False,79.929,0.25,10,True
Domusnovas,2022,7,56.0,False,79.929,0.7,10,True
Domusnovas,2022,8,157.0,False,79.929,1.96,10,True
Domusnovas,2022,9,32.0,False,79.929,0.4,10,True
Domusnovas,2022,10,11.0,False,79.929,0.14,10,True
Domusnovas,2022,11,1.0,False,79.929,0.01,10,True
Domusnovas,2022,12,2.0,False,79.929,0.03,10,True
Dorgali,2022,1,200.0,False,226.456,0.88,12,True
Dorgali,2022,2,219.0,False,226.456,0.97,12,True
Dorgali,2022,3,556.0,False,226.456,2.46,12,True
Dorgali,2022,4,11819.0,False,226.456,52.19,12,True
Dorgali,2022,5,28399.0,False,226.456,125.41,12,True
Dorgali,2022,6,73319.0,False,226.456,323.77,12,True
Dorgali,2022,7,117874.0,False,226.456,520.52,12,True
Dorgali,2022,8,123482.0,False,226.456,545.28,12,True
Dorgali,2022,9,74904.0,False,226.456,330.77,12,True
Dorgali,2022,10,27603.0,False,226.456,121.89,12,True
Dorgali,2022,11,6323.0,False,226.456,27.92,12,True
Dorgali,2022,12,5808.0,False,226.456,25.65,12,True
Elini,2022,1,5.04,True,11.015,0.46,12,True
Elini,2022,2,4.53,True,11.015,0.41,12,True
Elini,2022,3,6.06,True,11.015,0.55,12,True
Elini,2022,4,11.86,True,11.015,1.08,12,True
Elini,2022,5,14.93,True,11.015,1.36,12,True
Elini,2022,6,26.69,True,11.015,2.42,12,True
Elini,2022,7,38.55,True,11.015,3.5,12,True
Elini,2022,8,130.12,True,11.015,11.81,12,True
Elini,2022,9,23.2,True,11.015,2.11,12,True
Elini,2022,10,12.89,True,11.015,1.17,12,True
Elini,2022,11,5.69,True,11.015,0.52,12,True
Elini,2022,12,6.44,True,11.015,0.58,12,True
Elmas,2022,1,710.0,False,14.008,50.69,12,True
Elmas,2022,2,825.0,False,14.008,58.89,12,True
Elmas,2022,3,970.0,False,14.008,69.25,12,True
Elmas,2022,4,910.0,False,14.008,64.96,12,True
Elmas,2022,5,1194.0,False,14.008,85.24,12,True
Elmas,2022,6,1086.0,False,14.008,77.53,12,True
Elmas,2022,7,1081.0,False,14.008,77.17,12,True
Elmas,2022,8,1306.0,False,14.008,93.23,12,True
Elmas,2022,9,1149.0,False,14.008,82.02,12,True
Elmas,2022,10,1005.0,False,14.008,71.74,12,True
Elmas,2022,11,859.0,False,14.008,61.32,12,True
Elmas,2022,12,905.0,False,14.008,64.61,12,True
Fluminimaggiore,2022,2,5.0,False,108.336,0.05,9,False
Fluminimaggiore,2022,3,13.0,False,108.336,0.12,9,False
Fluminimaggiore,2022,4,57.0,False,108.336,0.53,9,False
Fluminimaggiore,2022,5,211.0,False,108.336,1.95,9,False
Fluminimaggiore,2022,6,681.0,False,108.336,6.29,9,False
Fluminimaggiore,2022,7,823.0,False,108.336,7.6,9,False
Fluminimaggiore,2022,8,1150.0,False,108.336,10.62,9,False
Fluminimaggiore,2022,9,675.0,False,108.336,6.23,9,False
Fluminimaggiore,2022,10,191.0,False,108.336,1.76,9,False
Flussio,2022,7,143.0,False,6.716,21.29,3,False
Flussio,2022,8,424.0,False,6.716,63.13,3,False
Flussio,2022,9,116.0,False,6.716,17.27,3,False
Fonni,2022,1,225.0,False,111.944,2.01,12,True
Fonni,2022,2,29.0,False,111.944,0.26,12,True
Fonni,2022,3,28.0,False,111.944,0.25,12,True
Fonni,2022,4,188.0,False,111.944,1.68,12,True
Fonni,2022,5,292.0,False,111.944,2.61,12,True
Fonni,2022,6,280.0,False,111.944,2.5,12,True
Fonni,2022,7,297.0,False,111.944,2.65,12,True
Fonni,2022,8,400.0,False,111.944,3.57,12,True
Fonni,2022,9,348.0,False,111.944,3.11,12,True
Fonni,2022,10,258.0,False,111.944,2.3,12,True
Fonni,2022,11,18.0,False,111.944,0.16,12,True
Fonni,2022,12,391.0,False,111.944,3.49,12,True
Gairo,2022,1,20.12,True,77.953,0.26,12,True
Gairo,2022,2,18.08,True,77.953,0.23,12,True
Gairo,2022,3,24.21,True,77.953,0.31,12,True
Gairo,2022,4,47.36,True,77.953,0.61,12,True
Gairo,2022,5,993.66,True,77.953,12.75,12,True
Gairo,2022,6,2116.64,True,77.953,27.15,12,True
Gairo,2022,7,3563.0,True,77.953,45.71,12,True
Gairo,2022,8,4598.28,True,77.953,58.99,12,True
Gairo,2022,9,1704.69,True,77.953,21.87,12,True
Gairo,2022,10,738.49,True,77.953,9.47,12,True
Gairo,2022,11,22.71,True,77.953,0.29,12,True
Gairo,2022,12,25.75,True,77.953,0.33,12,True
Galtellì,2022,1,181.0,False,56.245,3.22,12,True
Galtellì,2022,2,295.0,False,56.245,5.24,12,True
Galtellì,2022,3,353.0,False,56.245,6.28,12,True
Galtellì,2022,4,443.0,False,56.245,7.88,12,True
Galtellì,2022,5,426.0,False,56.245,7.57,12,True
Galtellì,2022,6,1068.0,False,56.245,18.99,12,True
Galtellì,2022,7,2308.0,False,56.245,41.03,12,True
Galtellì,2022,8,2728.0,False,56.245,48.5,12,True
Galtellì,2022,9,1272.0,False,56.245,22.62,12,True
Galtellì,2022,10,606.0,False,56.245,10.77,12,True
Galtellì,2022,11,268.0,False,56.245,4.76,12,True
Galtellì,2022,12,268.0,False,56.245,4.76,12,True
Gavoi,2022,1,100.0,False,38.142,2.62,12,True
Gavoi,2022,2,32.0,False,38.142,0.84,12,True
Gavoi,2022,3,64.0,False,38.142,1.68,12,True
Gavoi,2022,4,70.0,False,38.142,1.84,12,True
Gavoi,2022,5,76.0,False,38.142,1.99,12,True
Gavoi,2022,6,134.0,False,38.142,3.51,12,True
Gavoi,2022,7,79.0,False,38.142,2.07,12,True
Gavoi,2022,8,193.0,False,38.142,5.06,12,True
Gavoi,2022,9,100.0,False,38.142,2.62,12,True
Gavoi,2022,10,87.0,False,38.142,2.28,12,True
Gavoi,2022,11,64.0,False,38.142,1.68,12,True
Gavoi,2022,12,124.0,False,38.142,3.25,12,True
Gesturi,2022,1,0.49,True,46.929,0.01,12,True
Gesturi,2022,2,0.44,True,46.929,0.01,12,True
Gesturi,2022,3,10.59,True,46.929,0.23,12,True
Gesturi,2022,4,5.16,True,46.929,0.11,12,True
Gesturi,2022,5,17.46,True,46.929,0.37,12,True
Gesturi,2022,6,55.61,True,46.929,1.18,12,True
Gesturi,2022,7,44.78,True,46.929,0.95,12,True
Gesturi,2022,8,143.73,True,46.929,3.06,12,True
Gesturi,2022,9,113.27,True,46.929,2.41,12,True
Gesturi,2022,10,23.26,True,46.929,0.5,12,True
Gesturi,2022,11,0.56,True,46.929,0.01,12,True
Gesturi,2022,12,0.63,True,46.929,0.01,12,True
Ghilarza,2022,1,21.0,False,54.779,0.38,12,True
Ghilarza,2022,2,61.0,False,54.779,1.11,12,True
Ghilarza,2022,3,27.0,False,54.779,0.49,12,True
Ghilarza,2022,4,78.0,False,54.779,1.42,12,True
Ghilarza,2022,5,104.0,False,54.779,1.9,12,True
Ghilarza,2022,6,195.0,False,54.779,3.56,12,True
Ghilarza,2022,7,169.0,False,54.779,3.09,12,True
Ghilarza,2022,8,427.0,False,54.779,7.79,12,True
Ghilarza,2022,9,198.0,False,54.779,3.61,12,True
Ghilarza,2022,10,161.0,False,54.779,2.94,12,True
Ghilarza,2022,11,135.0,False,54.779,2.46,12,True
Ghilarza,2022,12,38.0,False,54.779,0.69,12,True
Giba,2022,1,1.38,True,30.255,0.05,12,True
Giba,2022,2,1.24,True,30.255,0.04,12,True
Giba,2022,3,1.66,True,30.255,0.05,12,True
Giba,2022,4,3.24,True,30.255,0.11,12,True
Giba,2022,5,42.08,True,30.255,1.39,12,True
Giba,2022,6,176.29,True,30.255,5.83,12,True
Giba,2022,7,373.53,True,30.255,12.35,12,True
Giba,2022,8,568.41,True,30.255,18.79,12,True
Giba,2022,9,333.34,True,30.255,11.02,12,True
Giba,2022,10,3.52,True,30.255,0.12,12,True
Giba,2022,11,1.55,True,30.255,0.05,12,True
Giba,2022,12,1.76,True,30.255,0.06,12,True
Girasole,2022,2,92.0,False,13.1,7.02,10,True
Girasole,2022,3,103.0,False,13.1,7.86,10,True
Girasole,2022,4,131.0,False,13.1,10.0,10,True
Girasole,2022,5,220.0,False,13.1,16.79,10,True
Girasole,2022,6,330.0,False,13.1,25.19,10,True
Girasole,2022,7,682.0,False,13.1,52.06,10,True
Girasole,2022,8,820.0,False,13.1,62.6,10,True
Girasole,2022,9,438.0,False,13.1,33.44,10,True
Girasole,2022,10,211.0,False,13.1,16.11,10,True
Girasole,2022,11,66.0,False,13.1,5.04,10,True
Golfo Aranci,2022,3,124.0,False,37.27,3.33,10,True
Golfo Aranci,2022,4,4276.0,False,37.27,114.73,10,True
Golfo Aranci,2022,5,14216.0,False,37.27,381.43,10,True
Golfo Aranci,2022,6,49742.0,False,37.27,1334.64,10,True
Golfo Aranci,2022,7,69940.0,False,37.27,1876.58,10,True
Golfo Aranci,2022,8,71880.0,False,37.27,1928.63,10,True
Golfo Aranci,2022,9,49047.0,False,37.27,1315.99,10,True
Golfo Aranci,2022,10,12993.0,False,37.27,348.62,10,True
Golfo Aranci,2022,11,145.0,False,37.27,3.89,10,True
Golfo Aranci,2022,12,23.0,False,37.27,0.62,10,True
Gonnesa,2022,1,225.0,False,48.321,4.66,12,True
Gonnesa,2022,2,233.0,False,48.321,4.82,12,True
Gonnesa,2022,3,251.0,False,48.321,5.19,12,True
Gonnesa,2022,4,425.0,False,48.321,8.8,12,True
Gonnesa,2022,5,617.0,False,48.321,12.77,12,True
Gonnesa,2022,6,1171.0,False,48.321,24.23,12,True
Gonnesa,2022,7,2062.0,False,48.321,42.67,12,True
Gonnesa,2022,8,2801.0,False,48.321,57.97,12,True
Gonnesa,2022,9,1327.0,False,48.321,27.46,12,True
Gonnesa,2022,10,933.0,False,48.321,19.31,12,True
Gonnesa,2022,11,203.0,False,48.321,4.2,12,True
Gonnesa,2022,12,158.0,False,48.321,3.27,12,True
Gonnosfanadiga,2022,1,0.96,True,125.011,0.01,12,True
Gonnosfanadiga,2022,2,0.86,True,125.011,0.01,12,True
Gonnosfanadiga,2022,3,9.16,True,125.011,0.07,12,True
Gonnosfanadiga,2022,4,9.26,True,125.011,0.07,12,True
Gonnosfanadiga,2022,5,54.85,True,125.011,0.44,12,True
Gonnosfanadiga,2022,6,106.09,True,125.011,0.85,12,True
Gonnosfanadiga,2022,7,130.35,True,125.011,1.04,12,True
Gonnosfanadiga,2022,8,210.27,True,125.011,1.68,12,True
Gonnosfanadiga,2022,9,66.43,True,125.011,0.53,12,True
Gonnosfanadiga,2022,10,2.46,True,125.011,0.02,12,True
Gonnosfanadiga,2022,11,1.08,True,125.011,0.01,12,True
Gonnosfanadiga,2022,12,1.23,True,125.011,0.01,12,True
Guspini,2022,1,231.0,False,175.298,1.32,12,True
Guspini,2022,2,208.0,False,175.298,1.19,12,True
Guspini,2022,3,225.0,False,175.298,1.28,12,True
Guspini,2022,4,467.0,False,175.298,2.66,12,True
Guspini,2022,5,1030.0,False,175.298,5.88,12,True
Guspini,2022,6,1113.0,False,175.298,6.35,12,True
Guspini,2022,7,1371.0,False,175.298,7.82,12,True
Guspini,2022,8,2456.0,False,175.298,14.01,12,True
Guspini,2022,9,1034.0,False,175.298,5.9,12,True
Guspini,2022,10,537.0,False,175.298,3.06,12,True
Guspini,2022,11,270.0,False,175.298,1.54,12,True
Guspini,2022,12,305.0,False,175.298,1.74,12,True
Iglesias,2022,1,930.0,False,208.23,4.47,12,True
Iglesias,2022,2,836.0,False,208.23,4.01,12,True
Iglesias,2022,3,885.0,False,208.23,4.25,12,True
Iglesias,2022,4,2898.0,False,208.23,13.92,12,True
Iglesias,2022,5,3443.0,False,208.23,16.53,12,True
Iglesias,2022,6,4176.0,False,208.23,20.05,12,True
Iglesias,2022,7,7418.0,False,208.23,35.62,12,True
Iglesias,2022,8,11295.0,False,208.23,54.24,12,True
Iglesias,2022,9,5603.0,False,208.23,26.91,12,True
Iglesias,2022,10,2950.0,False,208.23,14.17,12,True
Iglesias,2022,11,1214.0,False,208.23,5.83,12,True
Iglesias,2022,12,1017.0,False,208.23,4.88,12,True
Ilbono,2022,1,5.01,True,30.694,0.16,12,True
Ilbono,2022,2,4.5,True,30.694,0.15,12,True
Ilbono,2022,3,6.03,True,30.694,0.2,12,True
Ilbono,2022,4,11.8,True,30.694,0.38,12,True
Ilbono,2022,5,14.86,True,30.694,0.48,12,True
Ilbono,2022,6,98.56,True,30.694,3.21,12,True
Ilbono,2022,7,205.35,True,30.694,6.69,12,True
Ilbono,2022,8,644.92,True,30.694,21.01,12,True
Ilbono,2022,9,231.08,True,30.694,7.53,12,True
Ilbono,2022,10,12.82,True,30.694,0.42,12,True
Ilbono,2022,11,5.66,True,30.694,0.18,12,True
Ilbono,2022,12,6.41,True,30.694,0.21,12,True
Irgoli,2022,1,1.0,False,75.192,0.01,11,True
Irgoli,2022,2,3.0,False,75.192,0.04,11,True
Irgoli,2022,4,83.0,False,75.192,1.1,11,True
Irgoli,2022,5,35.0,False,75.192,0.47,11,True
Irgoli,2022,6,380.0,False,75.192,5.05,11,True
Irgoli,2022,7,1093.0,False,75.192,14.54,11,True
Irgoli,2022,8,1083.0,False,75.192,14.4,11,True
Irgoli,2022,9,354.0,False,75.192,4.71,11,True
Irgoli,2022,10,46.0,False,75.192,0.61,11,True
Irgoli,2022,11,8.0,False,75.192,0.11,11,True
Irgoli,2022,12,13.0,False,75.192,0.17,11,True
Isili,2022,1,136.0,False,67.716,2.01,12,True
Isili,2022,2,74.0,False,67.716,1.09,12,True
Isili,2022,3,62.0,False,67.716,0.92,12,True
Isili,2022,4,36.0,False,67.716,0.53,12,True
Isili,2022,5,95.0,False,67.716,1.4,12,True
Isili,2022,6,289.0,False,67.716,4.27,12,True
Isili,2022,7,120.0,False,67.716,1.77,12,True
Isili,2022,8,130.0,False,67.716,1.92,12,True
Isili,2022,9,113.0,False,67.716,1.67,12,True
Isili,2022,10,148.0,False,67.716,2.19,12,True
Isili,2022,11,69.0,False,67.716,1.02,12,True
Isili,2022,12,80.0,False,67.716,1.18,12,True
Jerzu,2022,1,48.0,False,102.246,0.47,11,True
Jerzu,2022,2,54.0,False,102.246,0.53,11,True
Jerzu,2022,3,242.0,False,102.246,2.37,11,True
Jerzu,2022,4,228.0,False,102.246,2.23,11,True
Jerzu,2022,5,78.0,False,102.246,0.76,11,True
Jerzu,2022,6,288.0,False,102.246,2.82,11,True
Jerzu,2022,7,437.0,False,102.246,4.27,11,True
Jerzu,2022,8,670.0,False,102.246,6.55,11,True
Jerzu,2022,9,304.0,False,102.246,2.97,11,True
Jerzu,2022,10,219.0,False,102.246,2.14,11,True
Jerzu,2022,11,86.0,False,102.246,0.84,11,True
La Maddalena,2022,1,131.0,False,52.963,2.47,12,True
La Maddalena,2022,2,463.0,False,52.963,8.74,12,True
La Maddalena,2022,3,682.0,False,52.963,12.88,12,True
La Maddalena,2022,4,6354.0,False,52.963,119.97,12,True
La Maddalena,2022,5,15164.0,False,52.963,286.31,12,True
La Maddalena,2022,6,38784.0,False,52.963,732.28,12,True
La Maddalena,2022,7,61892.0,False,52.963,1168.59,12,True
La Maddalena,2022,8,80130.0,False,52.963,1512.94,12,True
La Maddalena,2022,9,57664.0,False,52.963,1088.76,12,True
La Maddalena,2022,10,34620.0,False,52.963,653.66,12,True
La Maddalena,2022,11,779.0,False,52.963,14.71,12,True
La Maddalena,2022,12,653.0,False,52.963,12.33,12,True
Laconi,2022,1,253.0,False,124.646,2.03,12,True
Laconi,2022,2,239.0,False,124.646,1.92,12,True
Laconi,2022,3,165.0,False,124.646,1.32,12,True
Laconi,2022,4,228.0,False,124.646,1.83,12,True
Laconi,2022,5,234.0,False,124.646,1.88,12,True
Laconi,2022,6,119.0,False,124.646,0.95,12,True
Laconi,2022,7,185.0,False,124.646,1.48,12,True
Laconi,2022,8,272.0,False,124.646,2.18,12,True
Laconi,2022,9,224.0,False,124.646,1.8,12,True
Laconi,2022,10,322.0,False,124.646,2.58,12,True
Laconi,2022,11,123.0,False,124.646,0.99,12,True
Laconi,2022,12,132.0,False,124.646,1.06,12,True
Lanusei,2022,1,50.0,False,53.025,0.94,12,True
Lanusei,2022,2,87.0,False,53.025,1.64,12,True
Lanusei,2022,3,140.0,False,53.025,2.64,12,True
Lanusei,2022,4,157.0,False,53.025,2.96,12,True
Lanusei,2022,5,207.0,False,53.025,3.9,12,True
Lanusei,2022,6,250.0,False,53.025,4.71,12,True
Lanusei,2022,7,1262.0,False,53.025,23.8,12,True
Lanusei,2022,8,2518.0,False,53.025,47.49,12,True
Lanusei,2022,9,1401.0,False,53.025,26.42,12,True
Lanusei,2022,10,50.0,False,53.025,0.94,12,True
Lanusei,2022,11,31.0,False,53.025,0.58,12,True
Lanusei,2022,12,33.0,False,53.025,0.62,12,True
Loceri,2022,1,0.73,True,19.431,0.04,12,True
Loceri,2022,2,0.65,True,19.431,0.03,12,True
Loceri,2022,3,104.87,True,19.431,5.4,12,True
Loceri,2022,4,131.71,True,19.431,6.78,12,True
Loceri,2022,5,93.16,True,19.431,4.79,12,True
Loceri,2022,6,379.85,True,19.431,19.55,12,True
Loceri,2022,7,954.56,True,19.431,49.13,12,True
Loceri,2022,8,1257.5,True,19.431,64.72,12,True
Loceri,2022,9,559.35,True,19.431,28.79,12,True
Loceri,2022,10,108.86,True,19.431,5.6,12,True
Loceri,2022,11,0.82,True,19.431,0.04,12,True
Loceri,2022,12,117.93,True,19.431,6.07,12,True
Loculi,2022,8,14.0,False,38.205,0.37,2,False
Loculi,2022,9,1.0,False,38.205,0.03,2,False
Loiri Porto San Paolo,2022,2,118.0,False,118.516,1.0,11,True
Loiri Porto San Paolo,2022,3,170.0,False,118.516,1.43,11,True
Loiri Porto San Paolo,2022,4,6671.0,False,118.516,56.29,11,True
Loiri Porto San Paolo,2022,5,12341.0,False,118.516,104.13,11,True
Loiri Porto San Paolo,2022,6,25830.0,False,118.516,217.95,11,True
Loiri Porto San Paolo,2022,7,35363.0,False,118.516,298.38,11,True
Loiri Porto San Paolo,2022,8,35214.0,False,118.516,297.12,11,True
Loiri Porto San Paolo,2022,9,26239.0,False,118.516,221.4,11,True
Loiri Porto San Paolo,2022,10,14119.0,False,118.516,119.13,11,True
Loiri Porto San Paolo,2022,11,187.0,False,118.516,1.58,11,True
Loiri Porto San Paolo,2022,12,28.0,False,118.516,0.24,11,True
Lotzorai,2022,2,27.0,False,16.898,1.6,10,True
Lotzorai,2022,3,69.0,False,16.898,4.08,10,True
Lotzorai,2022,4,1863.0,False,16.898,110.25,10,True
Lotzorai,2022,5,3113.0,False,16.898,184.22,10,True
Lotzorai,2022,6,12445.0,False,16.898,736.48,10,True
Lotzorai,2022,7,24999.0,False,16.898,1479.41,10,True
Lotzorai,2022,8,30101.0,False,16.898,1781.34,10,True
Lotzorai,2022,9,13481.0,False,16.898,797.79,10,True
Lotzorai,2022,10,3298.0,False,16.898,195.17,10,True
Lotzorai,2022,11,61.0,False,16.898,3.61,10,True
Lula,2022,1,6.49,True,148.352,0.04,12,True
Lula,2022,2,0.44,True,148.352,0.0,12,True
Lula,2022,3,0.59,True,148.352,0.0,12,True
Lula,2022,4,3.16,True,148.352,0.02,12,True
Lula,2022,5,1.46,True,148.352,0.01,12,True
Lula,2022,6,2.61,True,148.352,0.02,12,True
Lula,2022,7,3.78,True,148.352,0.03,12,True
Lula,2022,8,3.73,True,148.352,0.03,12,True
Lula,2022,9,2.27,True,148.352,0.02,12,True
Lula,2022,10,1.26,True,148.352,0.01,12,True
Lula,2022,11,0.56,True,148.352,0.0,12,True
Lula,2022,12,0.63,True,148.352,0.0,12,True
Luogosanto,2022,1,1.14,True,134.812,0.01,12,True
Luogosanto,2022,2,1.03,True,134.812,0.01,12,True
Luogosanto,2022,3,1.37,True,134.812,0.01,12,True
Luogosanto,2022,4,53.69,True,134.812,0.4,12,True
Luogosanto,2022,5,429.39,True,134.812,3.19,12,True
Luogosanto,2022,6,1091.05,True,134.812,8.09,12,True
Luogosanto,2022,7,1685.74,True,134.812,12.5,12,True
Luogosanto,2022,8,1835.65,True,134.812,13.62,12,True
Luogosanto,2022,9,1481.26,True,134.812,10.99,12,True
Luogosanto,2022,10,89.92,True,134.812,0.67,12,True
Luogosanto,2022,11,1.29,True,134.812,0.01,12,True
Luogosanto,2022,12,1.46,True,134.812,0.01,12,True
Macomer,2022,1,811.0,False,122.658,6.61,12,True
Macomer,2022,2,822.0,False,122.658,6.7,12,True
Macomer,2022,3,933.0,False,122.658,7.61,12,True
Macomer,2022,4,914.0,False,122.658,7.45,12,True
Macomer,2022,5,886.0,False,122.658,7.22,12,True
Macomer,2022,6,967.0,False,122.658,7.88,12,True
Macomer,2022,7,1040.0,False,122.658,8.48,12,True
Macomer,2022,8,994.0,False,122.658,8.1,12,True
Macomer,2022,9,783.0,False,122.658,6.38,12,True
Macomer,2022,10,1011.0,False,122.658,8.24,12,True
Macomer,2022,11,718.0,False,122.658,5.85,12,True
Macomer,2022,12,828.0,False,122.658,6.75,12,True
Magomadas,2022,1,5.0,False,9.034,0.55,11,True
Magomadas,2022,2,3.0,False,9.034,0.33,11,True
Magomadas,2022,3,10.0,False,9.034,1.11,11,True
Magomadas,2022,4,341.0,False,9.034,37.75,11,True
Magomadas,2022,5,578.0,False,9.034,63.98,11,True
Magomadas,2022,6,1275.0,False,9.034,141.13,11,True
Magomadas,2022,7,2464.0,False,9.034,272.75,11,True
Magomadas,2022,8,2591.0,False,9.034,286.81,11,True
Magomadas,2022,9,1452.0,False,9.034,160.73,11,True
Magomadas,2022,10,575.0,False,9.034,63.65,11,True
Magomadas,2022,11,67.0,False,9.034,7.42,11,True
Mamoiada,2022,1,22.0,False,49.119,0.45,12,True
Mamoiada,2022,2,33.0,False,49.119,0.67,12,True
Mamoiada,2022,3,35.0,False,49.119,0.71,12,True
Mamoiada,2022,4,39.0,False,49.119,0.79,12,True
Mamoiada,2022,5,45.0,False,49.119,0.92,12,True
Mamoiada,2022,6,61.0,False,49.119,1.24,12,True
Mamoiada,2022,7,81.0,False,49.119,1.65,12,True
Mamoiada,2022,8,204.0,False,49.119,4.15,12,True
Mamoiada,2022,9,80.0,False,49.119,1.63,12,True
Mamoiada,2022,10,78.0,False,49.119,1.59,12,True
Mamoiada,2022,11,81.0,False,49.119,1.65,12,True
Mamoiada,2022,12,102.0,False,49.119,2.08,12,True
Mandas,2022,1,3.09,True,44.86,0.07,12,True
Mandas,2022,2,23.78,True,44.86,0.53,12,True
Mandas,2022,3,3.72,True,44.86,0.08,12,True
Mandas,2022,4,115.27,True,44.86,2.57,12,True
Mandas,2022,5,178.16,True,44.86,3.97,12,True
Mandas,2022,6,203.37,True,44.86,4.53,12,True
Mandas,2022,7,298.65,True,44.86,6.66,12,True
Mandas,2022,8,268.38,True,44.86,5.98,12,True
Mandas,2022,9,359.23,True,44.86,8.01,12,True
Mandas,2022,10,104.91,True,44.86,2.34,12,True
Mandas,2022,11,3.49,True,44.86,0.08,12,True
Mandas,2022,12,3.95,True,44.86,0.09,12,True
Maracalagonis,2022,1,59.0,False,101.91,0.58,12,True
Maracalagonis,2022,2,84.0,False,101.91,0.82,12,True
Maracalagonis,2022,3,127.0,False,101.91,1.25,12,True
Maracalagonis,2022,4,869.0,False,101.91,8.53,12,True
Maracalagonis,2022,5,4225.0,False,101.91,41.46,12,True
Maracalagonis,2022,6,21598.0,False,101.91,211.93,12,True
Maracalagonis,2022,7,34787.0,False,101.91,341.35,12,True
Maracalagonis,2022,8,36041.0,False,101.91,353.66,12,True
Maracalagonis,2022,9,20979.0,False,101.91,205.86,12,True
Maracalagonis,2022,10,3321.0,False,101.91,32.59,12,True
Maracalagonis,2022,11,244.0,False,101.91,2.39,12,True
Maracalagonis,2022,12,169.0,False,101.91,1.66,12,True
Marrubiu,2022,1,5.0,False,61.384,0.08,11,True
Marrubiu,2022,2,69.0,False,61.384,1.12,11,True
Marrubiu,2022,3,6.0,False,61.384,0.1,11,True
Marrubiu,2022,4,43.0,False,61.384,0.7,11,True
Marrubiu,2022,5,48.0,False,61.384,0.78,11,True
Marrubiu,2022,6,101.0,False,61.384,1.65,11,True
Marrubiu,2022,7,277.0,False,61.384,4.51,11,True
Marrubiu,2022,8,841.0,False,61.384,13.7,11,True
Marrubiu,2022,9,136.0,False,61.384,2.22,11,True
Marrubiu,2022,10,93.0,False,61.384,1.52,11,True
Marrubiu,2022,11,7.0,False,61.384,0.11,11,True
Masainas,2022,4,54.0,False,23.886,2.26,7,False
Masainas,2022,5,40.0,False,23.886,1.67,7,False
Masainas,2022,6,265.0,False,23.886,11.09,7,False
Masainas,2022,7,587.0,False,23.886,24.58,7,False
Masainas,2022,8,706.0,False,23.886,29.56,7,False
Masainas,2022,9,336.0,False,23.886,14.07,7,False
Masainas,2022,10,61.0,False,23.886,2.55,7,False
Meana Sardo,2022,1,1.35,True,73.562,0.02,12,True
Meana Sardo,2022,2,1.21,True,73.562,0.02,12,True
Meana Sardo,2022,3,1.62,True,73.562,0.02,12,True
Meana Sardo,2022,4,3.18,True,73.562,0.04,12,True
Meana Sardo,2022,5,7.0,True,73.562,0.1,12,True
Meana Sardo,2022,6,7.16,True,73.562,0.1,12,True
Meana Sardo,2022,7,24.33,True,73.562,0.33,12,True
Meana Sardo,2022,8,34.22,True,73.562,0.47,12,True
Meana Sardo,2022,9,39.22,True,73.562,0.53,12,True
Meana Sardo,2022,10,39.45,True,73.562,0.54,12,True
Meana Sardo,2022,11,1.52,True,73.562,0.02,12,True
Meana Sardo,2022,12,1.73,True,73.562,0.02,12,True
Milis,2022,1,2.18,True,18.795,0.12,12,True
Milis,2022,2,1.96,True,18.795,0.1,12,True
Milis,2022,3,2.62,True,18.795,0.14,12,True
Milis,2022,4,39.13,True,18.795,2.08,12,True
Milis,2022,5,62.47,True,18.795,3.32,12,True
Milis,2022,6,153.56,True,18.795,8.17,12,True
Milis,2022,7,217.69,True,18.795,11.58,12,True
Milis,2022,8,277.51,True,18.795,14.77,12,True
Milis,2022,9,193.05,True,18.795,10.27,12,True
Milis,2022,10,5.58,True,18.795,0.3,12,True
Milis,2022,11,157.46,True,18.795,8.38,12,True
Milis,2022,12,2.79,True,18.795,0.15,12,True
Modolo,2022,1,0.1,True,2.616,0.04,12,True
Modolo,2022,2,0.09,True,2.616,0.03,12,True
