lat,lon,tags,osm_id,osm_type,geometry,index_right,name,op_id,minint_elettorale,minint_finloc,prov_name,prov_istat_code,prov_istat_code_num,prov_acr,prov_iso_3166_2,reg_name,reg_istat_code,reg_istat_code_num,reg_iso_3166_2,opdm_id,com_catasto_code,com_istat_code,com_istat_code_num,prov_uts_code,prov_tipo_uts
39.903531,8.5874802,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Oristano 2', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off;Feb 13 off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '72006'}",860153606,node,POINT (464737.8772895991 4417131.625482845),189.0,Oristano,7667,4200950380,5200950380,Oristano,115,115.0,OR,IT-OR,Sardegna,20,20.0,IT-88,7798,G113,115045,115045.0,115,Provincia
39.927182,8.5758709,"{'amenity': 'clinic', 'contact:email': 'info@santamariabambina.it', 'contact:fax': '+39 0783 3442247', 'contact:phone': '+39 0783 34344', 'contact:website': 'http://www.santamariabambina.it/', 'healthcare': 'rehabilitation', 'name': 'Centro di cura e riabilitazione Santa Maria Bambina', 'operator': 'Fondazione Nostra Signora del Rimedio O.N.L.U.S.'}",860162984,node,POINT (463757.9816113337 4419761.277543468),189.0,Oristano,7667,4200950380,5200950380,Oristano,115,115.0,OR,IT-OR,Sardegna,20,20.0,IT-88,7798,G113,115045,115045.0,115,Provincia
39.2533706,9.1607408,"{'addr:city': 'Selargius', 'addr:housenumber': '18', 'addr:postcode': '09047', 'addr:street': 'Viale Trieste', 'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Avataneo', 'ref:msal': '16306', 'ref:vatin': 'IT00794820910', 'source': 'Ministero della Salute'}",860469671,node,POINT (513869.0538199601 4344906.313561475),330.0,Selargius,7494,4200170680,5200170680,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7752,I580,118048,118048.0,318,Città metropolitana
39.2552627,9.1637501,"{'amenity': 'pharmacy', 'dispensing': 'no', 'healthcare': 'pharmacy', 'name': 'Pararmacia Garau'}",860469976,node,POINT (514128.32295550784 4345116.7565251645),330.0,Selargius,7494,4200170680,5200170680,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7752,I580,118048,118048.0,318,Città metropolitana
39.2557727,9.156871,"{'amenity': 'pharmacy', 'name': 'Parafarmacia'}",867589403,node,POINT (513534.69734476745 4345172.303475755),330.0,Selargius,7494,4200170680,5200170680,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7752,I580,118048,118048.0,318,Città metropolitana
41.1047786,9.4383405,{'amenity': 'pharmacy'},957030759,node,POINT (536806.7146410431 4550481.151266608),69.0,Arzachena,8127,4200730060,5200730060,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7583,A453,113004,113004.0,113,Provincia
41.0741416,9.3947095,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}",957045498,node,POINT (533158.4837205308 4547062.579246508),69.0,Arzachena,8127,4200730060,5200730060,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7583,A453,113004,113004.0,113,Provincia
39.3126765,8.5356871,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'UniCredit', 'brand:wikidata': 'Q45568', 'name': 'UniCredit'}",966997590,node,POINT (459971.80045076093 4351578.320739409),361.0,Iglesias,8208,4201110350,5200170330,Sulcis Iglesiente,119,119.0,CI,,Sardegna,20,20.0,IT-88,7882,E281,119009,119009.0,119,Provincia
39.2169835,9.1302119,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmagorà', 'ref:msal': '16276', 'ref:vatin': 'IT03857890929', 'source': 'Ministero della Salute', 'wheelchair': 'yes'}",994731113,node,POINT (511240.759727236 4340864.000579263),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
40.5567532,8.3217476,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Ciriolo', 'ref:msal': '15947', 'ref:vatin': 'IT01629930908', 'source': 'Ministero della Salute'}",1163328169,node,POINT (442577.3079499729 4489775.353075988),0.0,Alghero,7330,4200730030,5200730030,Sassari,112,112.0,SS,IT-SS,Sardegna,20,20.0,IT-88,7580,A192,112001,112001.0,312,Città metropolitana
40.5561011,8.3207927,"{'amenity': 'school', 'name': 'Convitto maschile annesso I.P.A.S.'}",1163328172,node,POINT (442495.9049832513 4489703.591299252),0.0,Alghero,7330,4200730030,5200730030,Sassari,112,112.0,SS,IT-SS,Sardegna,20,20.0,IT-88,7580,A192,112001,112001.0,312,Città metropolitana
40.3784008,9.6988814,"{'amenity': 'pharmacy', 'dispensing': 'no'}",1187230601,node,POINT (559325.9465239728 4469991.789454355),127.0,Orosei,7431,4200530610,5200530610,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7715,G119,114036,114036.0,114,Provincia
40.3790635,9.6951197,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Mencaraglia', 'ref:msal': '16040', 'ref:vatin': 'IT01175870912', 'source': 'Ministero della Salute'}",1187230607,node,POINT (559006.0463562234 4470062.83172528),127.0,Orosei,7431,4200530610,5200530610,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7715,G119,114036,114036.0,114,Provincia
39.2186996,9.2874763,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Perra', 'ref:msal': '16336', 'ref:vatin': 'IT03398870927', 'source': 'Ministero della Salute'}",1232502636,node,POINT (524816.2843247834 4341085.733303553),320.0,Quartu Sant'Elena,7484,4200170510,5200170510,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7750,H118,118038,118038.0,318,Città metropolitana
40.5568354,8.3277473,"{'amenity': 'post_office', 'name': 'Alghero 1'}",1262278347,node,POINT (443085.33214247477 4489780.58488213),0.0,Alghero,7330,4200730030,5200730030,Sassari,112,112.0,SS,IT-SS,Sardegna,20,20.0,IT-88,7580,A192,112001,112001.0,312,Città metropolitana
40.5694281,8.3222595,"{'amenity': 'post_office', 'branch': 'Alghero 2', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'brand:wikipedia': 'en:Poste italiane', 'name': 'Ufficio Postale Alghero 2', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '58156'}",1262283392,node,POINT (442631.46995430306 4491181.962274518),0.0,Alghero,7330,4200730030,5200730030,Sassari,112,112.0,SS,IT-SS,Sardegna,20,20.0,IT-88,7580,A192,112001,112001.0,312,Città metropolitana
39.25143,9.1738075,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Andrea Nuti', 'ref:msal': '16298', 'ref:vatin': 'IT02861100929', 'source': 'Ministero della Salute'}",1292852445,node,POINT (514996.8901777754 4344693.036243792),321.0,Quartucciu,7485,4200170501,5200170501,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7758,H119,118039,118039.0,318,Città metropolitana
40.1045931,8.4916018,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Silvagni', 'ref:msal': '18587', 'ref:vatin': 'IT03101330789', 'source': 'Ministero della Salute'}",1293450146,node,POINT (456669.46904012095 4439489.975236825),164.0,Cuglieri,7641,4200950190,5200950190,Oristano,115,115.0,OR,IT-OR,Sardegna,20,20.0,IT-88,7779,D200,115020,115020.0,115,Provincia
39.2410744,9.1844804,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco Desio', 'brand:wikidata': 'Q3633825', 'check_date:opening_hours': '2024-04-04', 'name': 'Banco Desio', 'opening_hours:signed': 'no', 'wheelchair': 'no'}",1324388623,node,POINT (515920.1374446063 4343545.636135047),320.0,Quartu Sant'Elena,7484,4200170510,5200170510,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7750,H118,118038,118038.0,318,Città metropolitana
39.1574524,8.5377503,"{'amenity': 'post_office', 'name': 'Ufficio Postale di Serbariu'}",1325754593,node,POINT (460061.7633223903 4334351.214289767),355.0,Carbonia,8202,4201110090,5200170120,Sulcis Iglesiente,119,119.0,CI,,Sardegna,20,20.0,IT-88,7856,B745,119003,119003.0,119,Provincia
39.1711241,8.516761,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Ufficio Postale Carbonia 1', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '13288'}",1325754595,node,POINT (458256.3671169126 4335877.88004976),355.0,Carbonia,8202,4201110090,5200170120,Sulcis Iglesiente,119,119.0,CI,,Sardegna,20,20.0,IT-88,7856,B745,119003,119003.0,119,Provincia
40.2885777,9.591338,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'name': 'Banco di Sardegna', 'operator': 'Banco di Sardegna', 'operator:wikidata': 'Q806205'}",1330950419,node,POINT (550263.4549789807 4459955.04888482),102.0,Dorgali,7406,4200530160,5200530160,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7683,D345,114011,114011.0,114,Provincia
39.2512898,9.1070131,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'BNL', 'brand:wikidata': 'Q2201225', 'brand:wikipedia': 'it:Banca Nazionale del Lavoro', 'name': 'BNL', 'official_name': 'Banca Nazionale del Lavoro', 'operator': 'BNL'}",1333948399,node,POINT (509233.5865582406 4344668.540973185),330.0,Selargius,7494,4200170680,5200170680,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7752,I580,118048,118048.0,318,Città metropolitana
39.2453645,9.1271681,"{'addr:housenumber': '2', 'addr:street': 'Via Santa Maria Chiara', 'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Dottor Fasciolo', 'opening_hours': '24/7', 'ref:msal': '16289', 'ref:vatin': 'IT03073450920', 'source': 'Ministero della Salute'}",1336865203,node,POINT (510973.57734216965 4344013.2243351815),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.9682062,9.6604089,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Masia', 'ref:msal': '16049', 'ref:vatin': 'IT00094010915', 'source': 'Ministero della Salute'}",1362192152,node,POINT (556398.6623547456 4424437.222469329),243.0,Lotzorai,8160,4200530400,5200530400,Ogliastra,116,116.0,OG,,Sardegna,20,20.0,IT-88,7700,E700,116012,116012.0,116,Provincia
