,lat,lon,tags,osm_id,osm_type
38,39.3053595,9.1943177,"{'amenity': 'cafe', 'wheelchair': 'no'}",472709403,node
39,39.2994709,9.1986515,{'amenity': 'cafe'},472709407,node
40,39.2994775,9.2068998,{'amenity': 'cafe'},472709410,node
41,39.3003875,9.2000162,{'amenity': 'cafe'},472709425,node
42,40.9333656,8.8137165,"{'amenity': 'cafe', 'name': ""CHIOSCO BAR-L'ALTA BHANDA cafè""}",475083306,node
43,41.0587556,9.517122,"{'amenity': 'restaurant', 'check_date:opening_hours': '2026-04-11', 'compressed_air': 'no', 'name': 'Renisola', 'opening_hours:signed': 'no'}",494231643,node
44,41.0942095,9.5286328,"{'amenity': 'cafe', 'name': 'Terrazza Rosa'}",494234672,node
45,41.0951472,9.5288442,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Belvedere'}",494240467,node
46,41.0709456,9.4595278,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'La Ruota', 'note': 'pizzeria'}",494248371,node
47,39.2119887,9.304551,{'amenity': 'bar'},512197809,node
48,41.1842008,9.3238291,"{'amenity': 'cafe', 'name': 'Café Porto Pollo'}",524063452,node
49,41.1833258,9.3233666,"{'addr:housenumber': '6', 'addr:postcode': '07020', 'addr:street': 'Via Tramontana', 'amenity': 'restaurant', 'contact:facebook': 'ilmaestraleristoranteportopollo', 'contact:instagram': 'ilmaestrale_portopollo', 'cuisine': 'fish;friture;italian;pasta;pizza;seafood', 'email': 'ristobar17@gmail.com', 'name': 'Il Maestrale', 'opening_hours': 'Mo-Su 12:00-15:00, 19:00-23:30', 'phone': '+39 0789 705033;+39 379 1243699', 'website': 'https://maestrale-portopollo.it/il-maestrale/'}",525793231,node
50,41.191918,9.2944721,"{'amenity': 'bar', 'name': 'Octopussy'}",525793233,node
51,41.1810804,9.3363583,"{'amenity': 'restaurant', 'cuisine': 'italian;pizza', 'name': 'Non solo Pizza'}",525793242,node
52,41.1705468,9.3493719,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Vecchia Gallura'}",528133612,node
53,41.170577,9.3237468,"{'amenity': 'restaurant', 'cuisine': 'italian;pizza', 'name': 'Capannaccia', 'outdoor_seating': 'yes'}",528133897,node
54,41.1711898,9.3422843,"{'amenity': 'restaurant', 'name': 'Palau'}",528134821,node
55,41.1774966,9.3838334,{'amenity': 'restaurant'},534745854,node
56,41.1031177,9.4384683,"{'amenity': 'fast_food', 'name': 'Pizza al Taglio'}",536758372,node
57,40.7023807,9.7092936,"{'amenity': 'cafe', 'name': 'Lamiko'}",538524115,node
58,40.3369965,9.5268648,"{'amenity': 'restaurant', 'contact:email': 'info@agriturismoiloghe.com', 'contact:facebook': 'https://www.facebook.com/Agriturismo-Iloghe-726981960683226/', 'contact:phone': '+39 347 3091960', 'contact:website': 'http://www.agriturismoiloghe.com', 'cuisine': 'regional', 'name': 'Agriturismo Iloghe', 'opening_hours': '24/7'}",563303855,node
59,39.9921067,9.6876717,"{'addr:city': 'Santa Maria Navarrese', 'addr:postcode': '08040', 'addr:street': 'Viale Plammas', 'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Ristorante Pizzeria Bar Il Pozzo', 'phone': '+39 0782 615039', 'website': 'https://ristorante-il-pozzo-italian-restaurant.business.site/'}",590038254,node
60,40.850322,9.1528641,"{'amenity': 'restaurant', 'name': 'Albergo Vallicciola', 'tourism': 'hotel'}",590910474,node
61,40.8189241,8.4834624,"{'amenity': 'restaurant', 'mobile': '+39 334 9119058', 'name': 'Saanira Beach', 'opening_hours': 'Mo-Su 12:30-14:30+,19:30-22:30'}",592463845,node
62,40.5759767,8.16082,"{'amenity': 'pub', 'check_date': '2024-06-17', 'name': 'Dragunara'}",596583602,node
63,39.31103,8.4342787,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': ""Al '906 Operaio""}",597844159,node
64,40.7836928,8.5859337,"{'amenity': 'restaurant', 'name': 'San Vito'}",624263102,node
65,40.8169705,9.465836,{'amenity': 'restaurant'},624263306,node
66,40.8214689,9.4644111,"{'addr:city': 'Berchiddeddu', 'addr:housenumber': '14', 'addr:postcode': '07026', 'addr:street': 'Via Arno', 'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Ristorante titpico sardo'}",624263313,node
67,40.9186489,8.7810248,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'La Locanda del Mare'}",722920233,node
68,40.9256217,8.8129695,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Park Hotel'}",722920361,node
69,40.2897664,9.489288,"{'addr:postcode': '08025', 'amenity': 'restaurant', 'cuisine': 'sardinian', 'int_name': 'Hotel Su Gologone', 'name': 'Hotel Ristorante Su Gologone', 'website': 'https://www.sugologone.it/en/'}",727840224,node
70,40.2869591,9.4545705,"{'amenity': 'cafe', 'name': 'Bar Il Grifone'}",727840247,node
71,40.2830749,9.397638,"{'amenity': 'cafe', 'name': 'Bar Genia'}",727840283,node
72,40.0830063,9.6785651,"{'addr:city': 'Baunei', 'addr:postcode': '08040', 'addr:street': 'Altopiano del Golgo', 'amenity': 'cafe', 'check_date': '2024-05-21', 'internet_access': 'no', 'name': 'Su Porteddu'}",730091052,node
73,39.9433788,9.4959745,"{'amenity': 'restaurant', 'cuisine': 'italian', 'level': '0', 'name': 'Santa Barbara'}",761139934,node
74,39.8421954,9.6426082,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Il Portico'}",761150457,node
75,39.6957717,9.578831,"{'amenity': 'cafe', 'indoor_seating': 'yes', 'outdoor_seating': 'yes'}",761252808,node
76,40.2906561,8.4769179,"{'addr:city': 'Bosa Marina', 'addr:housenumber': '2', 'addr:postcode': '08013', 'addr:street': 'Via Cristoforo Colombo', 'amenity': 'restaurant', 'name': 'Miramare'}",765041180,node
77,40.8375829,8.4010824,"{'amenity': 'cafe', 'name': 'Smile'}",768118975,node
78,40.837937,8.4013513,"{'amenity': 'cafe', 'name': 'Le Carré'}",768119027,node
79,40.1275445,8.8172819,{'amenity': 'cafe'},773551102,node
80,40.234398,9.0385941,{'amenity': 'cafe'},773889918,node
81,40.2419143,9.0520391,{'amenity': 'restaurant'},773894767,node
82,40.6877028,9.7251192,"{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Rist. Pizz. dei Mori'}",778189249,node
83,39.8365941,9.6476588,{'amenity': 'cafe'},786893348,node
84,39.8504182,9.6428741,"{'addr:city': 'Barì/Bari Sardo', 'addr:city:it': 'Bari Sardo', 'addr:city:sc': 'Barì', 'addr:country': 'IT', 'addr:housenumber': '83a', 'addr:postcode': '08042', 'addr:street': 'Via Tortolì', 'amenity': 'restaurant', 'cuisine': 'regional', 'name': ""L'Impero"", 'operator': 'Chiai Maria Giovanna', 'phone': '+39 0782 29120'}",788546826,node
85,39.793106,9.6549521,"{'amenity': 'restaurant', 'name': 'La Vela', 'tourism': 'hotel'}",789367620,node
86,39.832107,9.6799337,"{'amenity': 'restaurant', 'name': 'Domus de Janas', 'tourism': 'hotel'}",789403986,node
87,39.8310689,9.6806203,"{'amenity': 'restaurant', 'name': 'La Torre', 'stars': '4', 'tourism': 'hotel'}",789403996,node
88,40.5821467,9.7742251,{'amenity': 'cafe'},790041148,node
89,39.9310814,9.6920717,"{'amenity': 'restaurant', 'cuisine': 'italian', 'email': 'hotel@sacontonera.it', 'name': 'Sa Contonera', 'phone': '+39 0782 665011;+39 0782 665022', 'tourism': 'hotel', 'website': 'https://www.sacontonera.it/'}",794586419,node
90,41.0514418,8.938938,"{'amenity': 'restaurant', 'cuisine': 'italian;pizza', 'name': 'Costa Paradiso', 'outdoor_seating': 'yes'}",796427054,node
91,39.9269306,9.7043681,"{'addr:city': 'Tortolì', 'addr:housenumber': '37', 'addr:postcode': '08048', 'addr:street': 'Via dei Portoghesi', 'amenity': 'restaurant', 'diet:vegan': 'no', 'diet:vegetarian': 'yes', 'name': 'La Baia', 'opening_hours': 'Mo-Su 19:00-00:00', 'phone': '+39 0782 667808'}",796666582,node
92,39.4892296,8.4499504,"{'addr:city': 'Arbus', 'addr:housenumber': '172', 'addr:postcode': '09031', 'addr:street': 'Via Repubblica', 'amenity': 'restaurant', 'contact:phone': '+39 070 9758283', 'fax': '+39 070 9756447', 'name': 'La Palme', 'note': 'closed March 2012', 'phone': '+39 329 5642308', 'website': 'www.hotelarbus.it'}",804265919,node
93,39.9066117,8.5173376,"{'addr:city': 'Torregrande', 'addr:housenumber': '3', 'addr:postcode': '09170', 'addr:street': 'Piazza della Torre', 'amenity': 'fast_food', 'cuisine': 'chicken;pizza', 'name': 'La Tavernetta', 'opening_hours': 'Mo-Su 19:00-22:45; Tu off'}",860122129,node
94,39.9215633,8.4521345,"{'addr:place': 'Località San Salvatore di Sinis', 'amenity': 'cafe', 'contact:phone': '+39 347 1325254', 'food': 'yes', 'indoor_seating': 'yes', 'name': 'Chiosco Bar Trattoria Abraxas', 'outdoor_seating': 'yes', 'payment:cash': 'yes'}",860122647,node
95,39.9005223,8.5985024,"{'addr:city': 'Oristano', 'addr:housenumber': '44', 'addr:postcode': '09170', 'addr:street': 'Via Amsicora', 'amenity': 'cafe', 'name': 'Bar Due P', 'official_name': 'Bar Due P di Pinna C. e G. S.n.c.', 'ref:vatin': 'IT01182470953'}",860130501,node
96,39.9263596,8.5786229,"{'amenity': 'cafe', 'name': 'Cafè Valentina', 'official_name': 'Cafè Valentina di Serra Valentina', 'opening_hours': 'Mo-Sa 06:00-22:00; Su 07:00-13:00', 'phone': '+39 0783 33574', 'ref:vatin': 'IT01200950952'}",860149988,node
97,39.8745796,8.4397878,"{'amenity': 'restaurant', 'check_date': '2024-09-27', 'name': 'Punto ristoro Penisola del Sinis', 'payment:cash': 'yes', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'phone': '+39 0783 370019'}",860153366,node
98,39.2531202,9.1604623,"{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Pizzeria mai dire italia'}",860469707,node
99,39.2527307,9.1646305,"{'addr:city': 'Selargius', 'addr:housenumber': '19', 'addr:postcode': '09047', 'addr:street': 'Via Istria', 'amenity': 'cafe', 'name': 'Caffeteria eden'}",867096317,node
100,39.2532663,9.1655019,"{'amenity': 'cafe', 'name': 'Old red snack bar'}",867096659,node
101,39.2537602,9.1658792,"{'amenity': 'cafe', 'name': 'Green bar', 'wheelchair': 'no'}",867096840,node
102,39.2557478,9.1566243,{'amenity': 'cafe'},867589336,node
103,39.2449848,9.164824,"{'amenity': 'fast_food', 'brand': ""McDonald's"", 'brand:wikidata': 'Q38076', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'level': '0;1', 'name': ""McDonald's"", 'takeaway': 'yes'}",867589440,node
104,39.2453578,9.1646473,"{'amenity': 'cafe', 'level': '0', 'name': 'Bar Le Vele'}",867589441,node
105,39.2447982,9.1631627,"{'amenity': 'restaurant', 'brand': 'Old Wild West', 'brand:wikidata': 'Q25402475', 'brand:wikipedia': 'it:Old Wild West', 'cuisine': 'american', 'level': '1', 'name': 'Old Wild West'}",867589444,node
106,41.171244,9.4163935,"{'amenity': 'cafe', 'name': ""Roccia dell'Orso""}",905349624,node
107,41.1711229,9.416363,"{'amenity': 'cafe', 'name': 'Orso Yogi Café'}",905349632,node
108,39.2022171,9.5630925,"{'amenity': 'cafe', 'internet_access': 'wlan', 'name': 'Maklas'}",908459932,node
109,40.720508,8.5561242,"{'amenity': 'cafe', 'name': 'Bar Madrid'}",935445819,node
110,38.9644147,8.595479,{'amenity': 'restaurant'},948426093,node
111,38.9642192,8.5954236,{'amenity': 'restaurant'},948426139,node
112,39.7145669,8.960578,"{'amenity': 'cafe', 'name': 'Bar Sa Giara'}",950771802,node
113,41.1323339,9.443493,{'amenity': 'cafe'},953859296,node
114,41.1321286,9.4432113,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Peccatum'}",953859298,node
115,39.2166701,9.1166965,"{'addr:city': 'Cagliari', 'addr:street': 'Bastione di Saint Remy', 'amenity': 'restaurant', 'cuisine': 'regional', 'name': 'Cafe Degli Spiriti', 'note': 'Sardinian specialties, salads, pizza, ham etc. At night cocktails and loungebar. Great view over the city and the ocean.', 'phone': '+39 070 311 0373', 'price': '€7 drinks'}",956130315,node
116,41.0685756,9.4194541,"{'addr:city': 'Arzachena', 'addr:country': 'IT', 'addr:housenumber': 'Km 339+355', 'addr:place': 'Moro', 'addr:postcode': '07021', 'addr:street': 'Strada Statale 125 Orientale Sarda', 'amenity': 'restaurant', 'cuisine': 'regional', 'name': 'Il Vecchio Mulino', 'opening_hours': 'Mo-Su 00:00-03:00,12:00-15:00,19:00-24:00'}",957030749,node
117,41.1098135,9.4406891,"{'amenity': 'restaurant', 'name': 'Ristorante del Porto', 'seamark:small_craft_facility:category': 'restaurant', 'seamark:type': 'small_craft_facility', 'tourism': 'hotel'}",957030789,node
118,41.1224435,9.4406449,"{'amenity': 'restaurant', 'name': 'La Vecchia Lampara', 'website': 'https://www.lavecchialampara.com/'}",957056379,node
119,39.3136847,8.5363807,"{'amenity': 'cafe', 'name': 'Carpe Diem'}",967042735,node
120,40.5607589,8.3156575,"{'addr:city': ""L'Alguer/Alghero"", 'addr:housenumber': '21', 'addr:postcode': '07041', 'addr:street': 'Via Giuseppe Garibaldi', 'amenity': 'restaurant', 'dispensing': 'yes', 'drive_through': 'no', 'level': '0', 'mobile': '+39 349 7314575', 'name': 'Ristorante Il Porto', 'outdoor_seating': 'yes', 'ref:vatin': 'IT02721980908'}",991090726,node
121,39.2181472,9.1276906,{'amenity': 'cafe'},994731124,node
122,39.2191613,9.129654,"{'amenity': 'cafe', 'fixme': 'Posizione, nome'}",994731131,node
123,39.2190615,9.1303192,{'amenity': 'cafe'},994731145,node
124,39.2533915,9.1709097,"{'amenity': 'cafe', 'name': 'Bar'}",1162723274,node
125,39.2139869,9.1205061,"{'amenity': 'cafe', 'name': 'Cafè déjà vu', 'tobacco': 'yes'}",1165439709,node
126,39.2128587,9.1295584,{'amenity': 'cafe'},1165439746,node
127,39.2123454,9.1297526,"{'amenity': 'fast_food', 'cuisine': 'pizza', 'name': 'Pizzetteria ""Pizzetta d\'oro""', 'wheelchair': 'no'}",1165439751,node
128,40.3790908,9.6962701,"{'amenity': 'cafe', 'name': 'Yesterday'}",1187224111,node
129,40.3799494,9.6953361,"{'amenity': 'cafe', 'name': 'Central Bar'}",1187230611,node
130,40.3785014,9.6966803,"{'addr:housenumber': '5a', 'addr:street': 'Via Giuseppe Manno', 'amenity': 'restaurant', 'cuisine': 'italian', 'description': 'Pizzaria Gluten Free', 'diet:gluten_free': 'yes', 'name': 'Su Barchile', 'phone': '+39078498879', 'website': 'https://www.subarchile.it/'}",1187280905,node
131,40.3794714,9.6956715,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Osteria da Antonio'}",1187280910,node
132,41.2393711,9.1904284,"{'amenity': 'restaurant', 'name': 'Azzurra'}",1189469435,node
133,41.242349,9.1901508,"{'addr:housenumber': '7', 'addr:postcode': '07028', 'addr:street': 'Via Italia', 'amenity': 'restaurant', 'cuisine': 'italian;italian_pizza;pizza', 'name': 'Il Girasole', 'phone': '+39 0789 754597', 'website': 'https://m.facebook.com/pages/Ristorante-Pizzeria-Il-Girasole-Da-Peppe/142036619217106'}",1189619246,node
134,41.2425468,9.1906078,"{'amenity': 'cafe', 'name': 'Gelateria Naxos'}",1189619250,node
135,41.2375114,9.1938341,"{'amenity': 'cafe', 'name': 'I piccoli mostri', 'seamark:small_craft_facility:category': 'restaurant', 'seamark:type': 'small_craft_facility'}",1192815637,node
136,40.3783425,9.699142,"{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Sa Marina'}",1218642412,node
137,39.2246441,9.2474853,"{'amenity': 'restaurant', 'name': 'Bellavista'}",1232502634,node
138,39.241429,9.2044536,"{'amenity': 'cafe', 'name': 'Flower Park'}",1237293512,node
139,39.5382369,8.6267144,"{'amenity': 'fast_food', 'name': ""L'antico forno""}",1240292518,node
140,39.5394055,8.6275082,"{'amenity': 'cafe', 'name': 'Caffé Gelateria'}",1240292520,node
141,40.5523524,8.3176727,"{'amenity': 'cafe', 'name': 'Il Chiosco'}",1270132774,node
142,40.4963391,8.3687404,{'amenity': 'cafe'},1270132929,node
143,40.0919981,8.4908011,"{'addr:housenumber': '46', 'addr:street': 'Via Lungomare', 'amenity': 'restaurant', 'bar': 'yes', 'cuisine': 'pizza', 'indoor_seating': 'yes', 'name': 'Bar Pizzeria Da Rino', 'official_name': 'Bar pizzeria Da Rino di Pala Sebastiano & C. S.n.c.', 'opening_hours': 'Th-Tu 07:45-01:00', 'outdoor_seating': 'yes', 'phone': '+39 0785 38021', 'ref:vatin': 'IT01016050955', 'shop': 'tobacco', 'takeaway': 'yes'}",1290375608,node
144,40.0911521,8.4910858,"{'addr:housenumber': '32', 'addr:street': 'Via Lungomare', 'air_conditioning': 'yes', 'amenity': 'restaurant', 'baby_feeding': 'no', 'bar': 'yes', 'changing_table': 'no', 'cuisine': 'italian;pizza', 'delivery': 'no', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'kids_area': 'no', 'kids_area:fee': 'no', 'kids_area:indoor': 'no', 'kids_area:outdoor': 'no', 'kids_area:supervised': 'no', 'level': '0', 'name': 'Bar Ristorante Morongiu', 'official_name': 'Bar Centrale di Marongiu M. G. & C. S.n.c.', 'opening_hours': 'Mo-Su 08:30-24:00', 'phone': '+39 0785 38046', 'ref:vatin': 'IT00528670953', 'reservation': 'recommended', 'smoking': 'outside', 'takeaway': 'yes', 'toilets': 'yes', 'toilets:access': 'customers', 'toilets:wheelchair': 'designated', 'wheelchair': 'limited'}",1290375727,node
145,40.1050637,8.4898728,"{'amenity': 'cafe', 'name': 'Chiosco Manca'}",1293448625,node
146,40.1047645,8.4921035,"{'amenity': 'restaurant', 'contact:phone': '+39 342 577 8338', 'cuisine': 'italian;pizza', 'name': 'Bar Ristorante Asterix'}",1293448867,node
147,40.0784507,8.4884784,"{'amenity': 'bar', 'name': 'Chiosco da Bastiano'}",1297453654,node
148,39.2997074,9.1992573,"{'amenity': 'cafe', 'cost:coffee': 'EUR1', 'name': 'Il Gallo Rosso'}",1312752909,node
149,40.0857287,8.4926047,"{'amenity': 'restaurant', 'contact:phone': '+39 328 405 0913', 'cuisine': 'italian;fish;pizza', 'name': 'Bar del Capitano'}",1314542676,node
150,40.3831449,9.6880641,"{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Da Filippo', 'oven': 'wood_fired', 'website': 'https://www.pizzeriadafilippo.it/'}",1316564759,node
151,40.3430562,9.6868082,"{'amenity': 'cafe', 'name': 'Su Petrosu'}",1316564760,node
152,39.2422899,9.1826885,"{'name': 'Dolci Sardi Sorelle Piccioni', 'shop': 'pastry'}",1316613384,node
153,39.2057309,9.3189915,"{'amenity': 'cafe', 'name': 'Ice Coffee'}",1327199685,node
154,40.1872067,8.5647324,"{'name': 'Caseificio Pievi', 'shop': 'deli'}",1332663787,node
155,39.2463063,9.1292576,"{'amenity': 'cafe', 'cuisine': 'italian', 'name': 'Bar Pasticceria Mariuccia'}",1336886728,node
156,39.1739893,9.372419,"{'amenity': 'cafe', 'name': 'B-Stone Mari Pintau'}",1343302850,node
157,39.2684897,8.7710758,"{'amenity': 'cafe', 'cuisine': 'ice_cream', 'internet_access': 'wlan', 'name': 'la tana del volo'}",1353690615,node
158,39.970197,9.6623308,"{'amenity': 'cafe', 'name': 'Bar La Piazza'}",1353806881,node
159,39.9691235,9.6609415,"{'addr:city': 'Lotzorai', 'addr:postcode': '08040', 'addr:street': 'Via Roma', 'amenity': 'cafe', 'name': 'Bar Caffeteria Canzilla'}",1353808060,node
160,39.9702249,9.6613287,"{'amenity': 'cafe', 'check_date': '2024-05-18', 'name': 'Bar Giardini'}",1353809306,node
161,39.9700326,9.6616245,"{'amenity': 'cafe', 'check_date': '2024-05-28', 'name': 'Bar Arzu'}",1353810141,node
162,40.1058097,8.4902252,"{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Ristorante Pizzeria Su Riu'}",1369020826,node
163,40.0454904,8.575117,"{'amenity': 'cafe', 'name': 'Bar Sivori'}",1374934835,node
164,40.9093986,9.5226141,"{'air_conditioning': 'yes', 'amenity': 'fast_food', 'brand': ""McDonald's"", 'brand:wikidata': 'Q38076', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'diet:vegetarian': 'no', 'level': '0-1', 'name': ""McDonald's"", 'ref': '31;47', 'takeaway': 'yes', 'toilets': 'yes', 'toilets:wheelchair': 'yes', 'wheelchair': 'yes'}",1377462864,node
165,39.659979,9.1367495,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'La Chiocciola'}",1381950860,node
166,39.2176003,9.1111441,"{'addr:postcode': '09124', 'addr:street': 'Via Sassari', 'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Pomosardagna SRL'}",1388391553,node
167,39.2174839,9.1112514,"{'addr:city': 'Cagliari', 'addr:housenumber': '75', 'addr:street': 'Via Sassari', 'amenity': 'restaurant', 'name': 'Locanda Caddeo', 'website': 'https://www.locandacaddeo.it/'}",1388397471,node
168,40.559305,8.3190798,"{'amenity': 'cafe', 'name': 'Bar Paolo'}",1395071100,node
169,40.558044,8.3192247,"{'addr:city': 'Alghero', 'addr:housenumber': '69', 'addr:postcode': '07041', 'addr:street': 'Via Alberto La Marmora', 'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Pizzeria Lu Vorru', 'phone': '+39 079 974811'}",1395071106,node
