,lat,lon,tags,osm_id,osm_type
9671,40.4465692,9.7456308,{'natural': 'water'},28891070,way
9672,40.1657788,9.3606825,{'natural': 'water'},28891072,way
9673,40.0563047,9.2049593,"{'boat': 'no', 'name': 'Lago Torrei', 'natural': 'water'}",28891073,way
9674,40.618179,9.1878252,{'natural': 'water'},28891074,way
9675,40.6266078,9.1831419,{'natural': 'water'},28891075,way
9676,40.012532,8.857026,"{'natural': 'water', 'salt': 'no', 'water': 'canal'}",28891080,way
9677,39.8678551,8.6258255,"{'name': 'Stagno di Pauli Maiori', 'natural': 'water', 'wikidata': 'Q21995812', 'wikipedia': 'it:Stagno di Pauli Maiori'}",28891229,way
9678,39.8575056,8.611855,"{'name': 'Stagno di Pauli Figu', 'natural': 'water', 'wikidata': 'Q22075566', 'wikipedia': 'it:Stagno di Pauli Figu'}",28891230,way
9679,39.9747048,8.4823462,"{'name': 'Stagno di Pauli Istai', 'natural': 'water', 'wikidata': 'Q24935535', 'wikipedia': 'it:Stagno di Pauli Istai'}",28891232,way
9680,39.9800788,8.4859976,"{'name': 'Pauli Oru Simbula', 'natural': 'water'}",28891233,way
9681,39.9153081,8.4897355,{'natural': 'water'},28891236,way
9682,39.9599924,8.5067219,"{'name': ""Stagno Mar'e Pauli"", 'natural': 'water'}",28891240,way
9683,39.2934754,9.1966859,"{'natural': 'water', 'water': 'reservoir'}",32623477,way
9684,39.2818956,9.3608273,"{'natural': 'water', 'source': 'Yahoo'}",32721061,way
9685,39.2792368,9.3601981,"{'created_by': 'Potlatch 0.10f', 'natural': 'water', 'source': 'Yahoo'}",32721274,way
9686,39.2793843,9.3585644,"{'natural': 'water', 'source': 'Yahoo'}",32721276,way
9687,39.3142,9.2850789,"{'name': 'Laghi di Corongiu', 'natural': 'water'}",33175059,way
9688,40.559951,8.3166039,"{'leisure': 'park', 'name': 'Giardini Giuseppe Manno', 'name:en': 'Giuseppe Manno Gardens', 'operator': 'Comune di Alghero', 'operator:type': 'government', 'website': 'https://www.comune.alghero.ss.it/it/amministrazione/luoghi/luogo/Giardini-Giuseppe-Manno/', 'wikidata': 'Q55453789'}",38765501,way
9689,39.2454857,9.1394881,"{'name': 'Stagno di Terramaini', 'natural': 'water', 'water': 'pond'}",38821598,way
9690,39.2329757,9.1700017,{'natural': 'water'},38824040,way
9691,39.2246156,9.1715109,{'natural': 'water'},38833531,way
9692,39.2309598,9.1734554,{'natural': 'water'},38834129,way
9693,40.3167541,9.3367121,"{'area': 'yes', 'embankment': 'no', 'highway': 'pedestrian', 'leisure': 'park', 'name': ""Colle Sant'Onofrio"", 'place': 'square', 'surface': 'unhewn_cobblestone'}",39561180,way
9694,40.2742673,9.6309942,{'natural': 'cliff'},47484350,way
9695,40.3236134,9.3305958,"{'leisure': 'park', 'name': 'Piazza Italia'}",62217804,way
9696,39.9421915,9.6903284,"{'name': 'Canale Baccàsara', 'natural': 'water', 'water': 'river'}",64442245,way
9697,39.9292392,9.6933571,"{'leisure': 'park', 'name': 'Parco Comunale La Sughereta', 'opening_hours': 'Mo-Su 08:00-22:00'}",64787376,way
9698,39.9330845,9.7065403,{'leisure': 'park'},65073089,way
9699,39.9360782,9.7106116,{'natural': 'cliff'},65142067,way
9700,39.3336829,8.5324343,"{'elevation': '254', 'name': 'Lago Corsi', 'natural': 'water', 'water': 'reservoir'}",70748952,way
9701,39.7218391,9.6530086,"{'alt_name': 'Piscina del Cervo', 'loc_name': 'Piscina ‘e Cerbu', 'name': 'Is Piscinas', 'natural': 'water'}",72353496,way
9702,39.9131833,8.5099794,{'natural': 'water'},72443641,way
9703,39.914163,8.5129849,{'natural': 'water'},72443691,way
9704,39.9385948,8.5639697,"{'leisure': 'park', 'name': 'Parco di Santa Petronilla'}",72443753,way
9705,39.9054113,8.5839316,"{'leisure': 'park', 'name': 'Parco della Resistenza', 'opening_hours': '24/7'}",72444159,way
9706,39.9223993,8.5364344,"{'natural': 'water', 'water': 'river'}",72444379,way
9707,39.9084286,8.5096638,"{'barrier': 'wall', 'leisure': 'park', 'name': 'Villa Alcyone'}",72444538,way
9708,39.9179493,8.6031588,"{'natural': 'water', 'water': 'river'}",72444773,way
9709,39.9454617,8.4987877,{'natural': 'water'},72444786,way
9710,39.912375,8.5113087,{'natural': 'water'},72444899,way
9711,39.9652694,8.4009604,{'natural': 'water'},72445082,way
9712,39.9120733,8.5178889,{'natural': 'water'},72445108,way
9713,39.8740768,8.5624746,"{'intermittent': 'no', 'natural': 'water', 'water': 'river'}",72445230,way
9714,39.9117715,8.5252193,{'natural': 'water'},72445466,way
9715,39.8853213,8.5548993,"{'natural': 'water', 'water': 'river'}",72445566,way
9716,39.8974245,8.5865449,"{'leisure': 'park', 'name': 'Giardini pubblici'}",72445576,way
9717,39.9030616,8.5491442,"{'natural': 'water', 'water': 'river'}",72445661,way
9718,39.9369561,8.5742173,{'leisure': 'park'},72445671,way
9719,39.9158001,8.5589262,"{'natural': 'water', 'water': 'river'}",72445808,way
9720,39.879111,8.5888652,"{'natural': 'water', 'water': 'drain'}",72445868,way
9721,39.920079,8.5791629,"{'natural': 'water', 'water': 'river'}",72446025,way
9722,39.2539672,9.1705586,"{'leisure': 'park', 'name': 'Piazza Si ’e Boi', 'place': 'square'}",73129051,way
9723,41.1993797,9.4564714,"{'leaf_type': 'needleleaved', 'natural': 'wood'}",73551811,way
9724,40.3739228,9.6894385,"{'leisure': 'park', 'name': 'Parco della Pace', 'place': 'square'}",81356911,way
9725,40.3768402,9.6900121,"{'leisure': 'park', 'name': 'Piazza Marsciano', 'place': 'square'}",81356913,way
9726,40.3778714,9.6933754,"{'leisure': 'park', 'name': ""Piazza Sant'Antonio""}",81356921,way
9727,40.3821805,9.6864791,"{'leisure': 'park', 'name': 'Piazza Leonardo da Vinci'}",81356930,way
9728,40.3825358,9.6890329,"{'leisure': 'park', 'name': 'Piazza Genova', 'place': 'square'}",81365308,way
9729,40.3831151,9.6916078,"{'leisure': 'park', 'name': 'Piazza Padre Pio'}",81365309,way
9730,40.3816793,9.6878848,"{'leisure': 'park', 'name': 'Piazza Martineriu'}",81365313,way
9731,40.3817638,9.6951897,"{'leisure': 'park', 'name': 'Piazza Fondazione Rockefeller'}",81365332,way
9732,40.366895,9.6423786,"{'landuse': 'forest', 'leaf_type': 'mixed', 'natural': 'wood'}",81459488,way
9733,40.3854783,9.6717857,"{'landuse': 'forest', 'leaf_type': 'mixed', 'name': 'Lemuritha', 'natural': 'wood'}",81459510,way
9734,40.3773638,9.6497357,"{'landuse': 'forest', 'leaf_type': 'mixed', 'name': 'Su Lidonariu', 'natural': 'wood'}",81459513,way
9735,40.364276,9.6501978,"{'landuse': 'forest', 'leaf_type': 'mixed', 'natural': 'wood'}",81459547,way
9736,40.3820322,9.7486616,"{'leaf_type': 'mixed', 'natural': 'wood'}",81512440,way
9737,40.3916133,9.763344,"{'leaf_cycle': 'deciduous', 'natural': 'wood'}",81512451,way
9738,40.4059632,9.769128,"{'leaf_type': 'mixed', 'natural': 'wood'}",81541358,way
9739,40.4584469,9.7688842,{'natural': 'water'},82172939,way
9740,40.4495483,9.7953094,"{'leaf_type': 'mixed', 'name': 'Pineta Sa Curcurica', 'natural': 'wood'}",82246388,way
9741,40.4560488,9.7893283,"{'name': 'Stagno Sa Curcurica', 'natural': 'water', 'salt': 'no', 'water': 'lagoon', 'wikidata': 'Q24935211', 'wikipedia': 'it:Stagno di Sa Curcurica'}",82470792,way
9742,40.4607307,9.7893231,"{'leisure': 'nature_reserve', 'name': 'Cantiere Forestale Biderosa'}",82470793,way
9743,40.4627716,9.7993248,"{'name': 'Stagno Biderosa', 'natural': 'water', 'wikidata': 'Q22048431', 'wikipedia': 'it:Stagno di Bidderosa'}",83714257,way
9744,41.1339125,9.4407082,{'natural': 'cliff'},84722607,way
9745,40.5937389,8.2856629,"{'leaf_cycle': 'evergreen', 'leaf_type': 'needleleaved', 'natural': 'wood'}",86330833,way
9746,40.5309811,8.6720944,"{'intermittent': 'yes', 'natural': 'water', 'water': 'basin'}",100827154,way
9747,40.8120474,8.9406363,"{'natural': 'water', 'water': 'reservoir'}",101081672,way
9748,40.941373,9.1091533,"{'natural': 'water', 'water': 'reservoir'}",101084979,way
9749,40.9866848,9.1408738,"{'natural': 'water', 'water': 'reservoir'}",101085687,way
9750,40.9784212,9.1292904,"{'natural': 'water', 'water': 'reservoir'}",101085688,way
9751,41.092702,9.2121001,"{'natural': 'water', 'water': 'reservoir'}",101218084,way
9752,41.1533187,9.2357308,{'natural': 'water'},101218656,way
9753,41.1529192,9.1988663,"{'natural': 'water', 'water': 'basin'}",101221300,way
9754,41.0603739,9.0041151,"{'natural': 'water', 'water': 'basin'}",101377854,way
9755,38.9783451,8.6024836,"{'name': 'Stagno di Maestrale', 'natural': 'water', 'water': 'pond', 'wikidata': 'Q21994374', 'wikipedia': 'it:Stagno di Maestrale'}",101934118,way
9756,39.0512601,8.6980877,{'natural': 'water'},101965236,way
9757,39.731459,9.0054852,{'natural': 'water'},101987518,way
9758,40.8843639,8.83252,"{'natural': 'water', 'water': 'reservoir'}",102010386,way
9759,40.6980166,9.7222323,"{'name': ""Stagno di Sant'Anna"", 'natural': 'water', 'water': 'lake', 'wikipedia': ""it:Stagno di Sant'Anna""}",102784803,way
9760,40.3763326,9.6767291,"{'natural': 'water', 'water': 'reservoir'}",102812791,way
9761,39.4112521,8.7112786,"{'boat': 'no', 'name': 'Lago di Montimannu', 'natural': 'water', 'water': 'reservoir'}",104552175,way
9762,39.5356087,8.9385832,"{'basin': 'lago_di_casa_fiume', 'natural': 'water', 'water': 'basin'}",105519399,way
9763,40.5912292,9.0176463,"{'natural': 'water', 'water': 'reservoir'}",105766899,way
9764,39.2841285,8.9881036,"{'natural': 'water', 'water': 'reservoir'}",115388551,way
9765,39.2859347,8.9905229,"{'natural': 'water', 'water': 'reservoir'}",115388552,way
9766,39.2874834,8.9862636,"{'natural': 'water', 'water': 'reservoir'}",115388561,way
9767,39.286755,8.98896,"{'natural': 'water', 'water': 'reservoir'}",115388564,way
9768,39.2873961,8.9873472,"{'natural': 'water', 'water': 'reservoir'}",115388566,way
9769,39.2856481,8.9867517,"{'natural': 'water', 'water': 'reservoir'}",115388568,way
9770,39.2833811,8.9914284,"{'natural': 'water', 'water': 'reservoir'}",115388570,way
9771,39.9329415,8.8971983,"{'natural': 'water', 'water': 'river'}",116591372,way
9772,39.8978478,8.9326412,"{'natural': 'water', 'water': 'river'}",116594109,way
9773,39.5765895,9.3229412,"{'natural': 'water', 'water': 'river'}",116686011,way
9774,41.193353,9.3413518,{'natural': 'water'},116757874,way
9775,41.2330211,9.4273156,"{'name': 'Acquedotto Puzzoni', 'natural': 'water', 'water': 'reservoir'}",116850116,way
9776,39.5214204,9.6239042,"{'natural': 'water', 'water': 'river'}",117010323,way
9777,39.5464161,9.6428627,"{'natural': 'water', 'water': 'river'}",117010325,way
9778,39.5084609,9.6227033,"{'natural': 'water', 'water': 'river'}",117010326,way
9779,39.4011036,9.6071668,"{'natural': 'water', 'water': 'river'}",117052004,way
9780,39.3398156,9.5818269,"{'natural': 'water', 'water': 'river'}",117054350,way
9781,39.3515049,9.5883888,"{'boat': 'no', 'name': 'Stagno di Colostrai', 'natural': 'water', 'water': 'pond', 'wikidata': 'Q21991991', 'wikipedia': 'it:Stagno di Colostrai'}",117054353,way
9782,39.3424791,9.5781148,"{'natural': 'water', 'water': 'river'}",117054354,way
9783,39.3309345,9.5882959,"{'boat': 'no', 'name': 'Stagno di Feraxi', 'natural': 'water', 'water': 'pond', 'wikidata': 'Q21992070', 'wikipedia': 'it:Stagno di Feraxi'}",117054355,way
9784,39.3708544,9.5936286,"{'boat': 'no', 'landuse': 'salt_pond', 'name': 'Saline', 'natural': 'water', 'old_name': 'Salinas', 'wikidata': 'Q21996338', 'wikipedia': 'it:Stagno delle Saline (Muravera)'}",117054866,way
9785,39.2426997,9.1817685,"{'leisure': 'park', 'name': 'Piazza Giacomo Matteotti', 'place': 'square'}",117581771,way
9786,39.1749332,8.5229019,"{'leisure': 'park', 'name': 'Parco di Rosmarino'}",117737342,way
9787,40.692939,9.2110057,{'natural': 'water'},117916801,way
9788,40.6864513,9.0852752,{'natural': 'water'},117921071,way
9789,40.6913426,9.0951097,{'natural': 'water'},117921078,way
9790,40.6113098,9.3455617,"{'name': 'Lago di Coiluna', 'natural': 'water', 'water': 'lake'}",117946879,way
9791,40.566046,9.4419604,{'natural': 'water'},117946986,way
9792,40.5511745,9.4221765,{'natural': 'water'},117946987,way
9793,40.5737474,9.4316822,{'natural': 'water'},117946988,way
9794,40.5694199,9.4357217,{'natural': 'water'},117946989,way
9795,40.56224,9.4343322,{'natural': 'water'},117946990,way
9796,40.7133242,8.5615423,"{'leisure': 'park', 'name': 'Parco di Via Venezia'}",118152306,way
9797,39.2069804,9.1225601,"{'leisure': 'park', 'name': 'Su Siccu'}",118203477,way
9798,40.7007724,8.5524915,{'natural': 'wood'},118213378,way
9799,40.8204264,8.5257368,{'natural': 'wood'},118417144,way
9800,40.8301484,8.5722875,{'natural': 'wood'},118462755,way
9801,40.8214886,8.5682894,{'natural': 'wood'},118462777,way
9802,40.8264832,8.5507746,{'natural': 'wood'},118462780,way
9803,40.8233902,8.5679086,{'natural': 'wood'},118462782,way
9804,40.8248926,8.4388498,"{'leaf_cycle': 'evergreen', 'leaf_type': 'needleleaved', 'name': 'Pineta Balai lontano', 'natural': 'wood'}",118464465,way
9805,40.8203901,8.4490766,"{'leaf_cycle': 'evergreen', 'leaf_type': 'needleleaved', 'name': 'Pineta La Farrizza', 'natural': 'wood'}",118464466,way
9806,40.8604973,8.9583787,"{'natural': 'water', 'water': 'reservoir'}",118555637,way
9807,39.2284276,9.1097442,{'leisure': 'park'},118577657,way
9808,39.2336712,9.1271928,"{'leisure': 'park', 'name': 'Area Gioco Salvator Rosa'}",118600622,way
9809,39.2503522,9.1044829,"{'leisure': 'park', 'name': 'Piazza delle Muse'}",118642724,way
9810,41.0108113,8.2542836,"{'natural': 'water', 'source': 'PGS'}",118688024,way
9811,41.0126896,8.248506,{'natural': 'water'},118688028,way
9812,41.0681996,8.279037,"{'natural': 'water', 'water': 'pond'}",118696558,way
9813,41.0583706,8.2743946,{'natural': 'water'},118696566,way
9814,39.2361714,9.1007917,"{'leisure': 'park', 'name': 'Piazza Padre Nicola Abbo', 'place': 'square', 'source': 'https://servizi.comune.cagliari.it/portale/page/it/stradario_dettaglio?top_cod=1282'}",118847215,way
9815,39.2436469,9.121929,"{'addr:city': 'Pirri', 'addr:postcode': '09134', 'addr:street': 'Piazza Alessandro Pancani', 'leisure': 'park', 'name': 'Piazza Alessandro Pancani', 'opening_hours': '24/7', 'operator': 'Comune di Cagliari'}",118900609,way
9816,39.389808,9.1406789,"{'natural': 'water', 'water': 'reservoir'}",118967052,way
9817,41.1837738,9.2870032,"{'natural': 'water', 'source': 'PGS'}",118976500,way
9818,41.1996187,9.2643179,"{'natural': 'water', 'source': 'PGS'}",118976501,way
9819,39.3330787,9.0885798,"{'name': 'Stani Saliu', 'natural': 'water', 'water': 'pond'}",118987051,way
9820,41.1926284,9.2891709,{'natural': 'water'},118990560,way
9821,41.1843028,9.3103735,{'natural': 'water'},118990561,way
9822,41.225909,9.240543,{'natural': 'water'},118991272,way
9823,41.1251089,9.0524781,"{'natural': 'water', 'water': 'river'}",119023120,way
9824,40.4873991,9.8070682,"{'natural': 'water', 'water': 'river'}",119053923,way
9825,41.1295902,9.0514793,{'natural': 'wood'},119142990,way
9826,41.1085883,9.0735692,{'natural': 'wood'},119143295,way
9827,41.1984584,9.188508,"{'name': 'Petra di Còssu', 'natural': 'water'}",119231076,way
9828,41.2003603,9.1882237,{'natural': 'water'},119231090,way
9829,41.1996983,9.1904102,{'natural': 'water'},119231116,way
9830,41.1923316,9.1866304,"{'name': 'Laghetto Lu Rinagghjòlu', 'natural': 'water'}",119231155,way
9831,39.5460575,9.1632576,"{'natural': 'water', 'water': 'reservoir'}",119282373,way
9832,41.2059261,9.221247,{'natural': 'water'},119335168,way
9833,41.2176885,9.2015255,{'natural': 'water'},119361174,way
9834,41.1800793,9.3729297,"{'name': 'Rio Surrau', 'natural': 'water', 'water': 'stream'}",119383287,way
9835,39.9335931,9.6834031,"{'natural': 'water', 'water': 'basin'}",119419965,way
9836,39.9322559,9.6846399,"{'natural': 'water', 'water': 'basin'}",119419977,way
9837,40.9175664,9.0315372,{'natural': 'water'},119426925,way
9838,39.9505032,9.6838592,"{'natural': 'water', 'water': 'basin'}",119427621,way
9839,39.9495678,9.6837642,"{'natural': 'water', 'seasonal': 'yes', 'water': 'basin'}",119427622,way
9840,39.9508783,9.6831731,"{'natural': 'water', 'seasonal': 'yes', 'water': 'basin'}",119427623,way
9841,39.9485193,9.6841125,"{'natural': 'water', 'seasonal': 'yes', 'water': 'basin'}",119427625,way
9842,39.8304033,9.6139689,"{'leisure': 'park', 'name': 'Parco Taccu'}",119447905,way
9843,39.7902469,9.633591,"{'natural': 'water', 'water': 'reservoir'}",119451298,way
9844,39.7903767,9.6385564,"{'natural': 'water', 'water': 'reservoir'}",119451304,way
9845,39.8195654,9.6752888,{'natural': 'wood'},119452709,way
9846,41.2936871,9.3681026,"{'name': 'Stagnetto di Padule', 'natural': 'water', 'water': 'reservoir'}",119512810,way
9847,41.1869303,9.2928455,{'natural': 'water'},119554093,way
9848,39.947923,9.6843599,"{'natural': 'water', 'water': 'basin'}",119580520,way
9849,39.9479185,9.6846877,"{'natural': 'water', 'water': 'basin'}",119580521,way
9850,40.9930014,9.6392851,{'natural': 'cliff'},119723685,way
9851,39.7412012,9.2481545,{'natural': 'wood'},119723891,way
9852,39.8104031,9.3899575,{'natural': 'wood'},119751684,way
9853,39.8083056,9.3909608,{'natural': 'wood'},119751689,way
9854,40.9373496,8.8169201,"{'name': 'Coghinas', 'natural': 'water', 'water': 'river', 'wikidata': 'Q1106976'}",119754053,way
9855,40.9371506,8.8258234,{'natural': 'wood'},119760844,way
9856,40.9444487,8.8340004,{'natural': 'water'},119761003,way
9857,40.9595805,8.8591465,"{'natural': 'water', 'water': 'river'}",119763105,way
9858,40.9433259,8.8479437,"{'natural': 'water', 'water': 'river'}",119802909,way
9859,40.8692245,8.9094297,"{'name': 'Lago di Casteldoria', 'natural': 'water', 'water': 'reservoir', 'wikidata': 'Q47538861'}",119804733,way
9860,40.8441241,8.8987575,"{'natural': 'water', 'water': 'reservoir'}",119804754,way
9861,40.8704467,8.9146674,{'natural': 'water'},119808562,way
9862,40.9073765,8.8856808,"{'natural': 'water', 'water': 'river'}",119847561,way
9863,40.9263579,8.8971727,"{'natural': 'water', 'water': 'basin'}",119853382,way
9864,40.8591185,8.9465333,"{'natural': 'water', 'water': 'river'}",119909445,way
9865,39.7489761,8.5154159,{'natural': 'water'},120063650,way
9866,39.7256444,8.511544,"{'name': 'Pauli Biancu Turri', 'name:it': 'Stagno di Pauli Biancu Turri', 'name:sc': 'Pauli Biancu Turri', 'natural': 'water', 'wikidata': 'Q22010083', 'wikipedia': 'it:Stagno di Pauli Biancu Turri'}",120063651,way
9867,39.7601414,8.5291863,"{'name': ""Laguna di Corru S'Ittiri"", 'natural': 'water', 'salt': 'yes', 'water': 'lagoon', 'wikidata': 'Q3826134', 'wikipedia': ""it:Laguna di Corru S'Ittiri""}",120063652,way
9868,39.7270183,8.5094046,{'natural': 'water'},120063657,way
9869,39.76216,8.5242808,"{'name': 'Stagno di Corru Mannu', 'natural': 'water', 'wikidata': 'Q22075573', 'wikipedia': 'it:Stagno di Corru Mannu'}",120063659,way
9870,39.7787914,8.5436339,"{'name': 'Pauli Pirastu', 'natural': 'water', 'wikidata': 'Q24935467', 'wikipedia': 'it:Stagno di Pauli Pirastru'}",120064256,way
9871,39.7356077,8.6388856,"{'natural': 'water', 'water': 'reservoir'}",120068443,way
9872,40.0000522,8.7842135,"{'natural': 'water', 'water': 'river'}",120081129,way
9873,39.9980221,8.8289064,"{'name': 'Tirso', 'natural': 'water', 'water': 'river'}",120081961,way
9874,39.9963724,8.8498726,"{'name': 'Tirso', 'natural': 'water', 'water': 'reservoir'}",120081963,way
9875,39.9560002,8.8664747,"{'natural': 'water', 'water': 'river'}",120083658,way
9876,40.4686445,8.6924817,{'natural': 'water'},120132805,way
9877,40.4912659,8.8182619,{'natural': 'water'},120132814,way
9878,39.9319901,8.6769834,{'natural': 'water'},120321054,way
9879,39.9550124,8.7113703,"{'natural': 'water', 'water': 'river'}",120321057,way
9880,39.9377062,8.6805485,"{'natural': 'water', 'water': 'river'}",120321058,way
9881,39.9296655,8.6739739,{'natural': 'water'},120321060,way
9882,40.398472,9.2195287,{'natural': 'water'},120333740,way
9883,40.3898691,9.2050727,{'natural': 'water'},120333741,way
9884,40.3721985,9.2740162,{'natural': 'water'},120333743,way
9885,40.3874368,9.2487933,{'natural': 'water'},120333746,way
9886,40.3668704,9.210872,{'natural': 'water'},120347292,way
9887,40.5554158,9.3175336,"{'name': 'Lago Sos Canales', 'natural': 'water', 'note': 'max. fill', 'water': 'lake'}",120354451,way
9888,40.5461337,9.2863598,{'natural': 'water'},120355061,way
9889,40.6693782,8.9148049,{'natural': 'water'},120432378,way
9890,40.6723527,8.9155666,{'natural': 'water'},120432382,way
9891,39.9649563,9.6810789,"{'intermittent': 'yes', 'name': 'Stagno Retrodunale Paùle Iscrixedda', 'natural': 'water', 'water': 'pond'}",120441949,way
9892,39.953733,9.6837089,"{'name': 'Canale di Su Stoargiu', 'natural': 'water', 'water': 'river'}",120442776,way
9893,41.0936873,9.5421678,{'natural': 'water'},120552879,way
9894,41.1039349,9.5475847,{'natural': 'wood'},120552888,way
9895,41.0924785,9.5416784,{'natural': 'water'},120552897,way
9896,41.0944392,9.5427758,{'natural': 'water'},120552900,way
9897,41.0985062,9.5426709,{'natural': 'wood'},120555680,way
9898,41.0927736,9.5461255,{'natural': 'wood'},120555686,way
9899,41.1024597,9.5435131,{'natural': 'wood'},120555704,way
9900,41.1005637,9.5427138,{'natural': 'wood'},120555706,way
9901,41.1003617,9.543556,{'natural': 'wood'},120555707,way
9902,41.0952115,9.5421451,{'natural': 'wood'},120555708,way
9903,39.9661708,9.6846948,"{'landuse': 'forest', 'name': 'Pineta di Lotzorai', 'natural': 'wood'}",120693481,way
9904,40.7715482,8.2260998,{'natural': 'water'},121525074,way
9905,40.7679301,8.3386556,{'natural': 'water'},121525945,way
9906,40.0935856,9.7024457,{'natural': 'cliff'},121906874,way
9907,39.4935848,8.7570258,"{'natural': 'water', 'water': 'basin'}",122428563,way
9908,39.4928934,8.7571227,"{'natural': 'water', 'water': 'basin'}",122428564,way
9909,40.0464572,8.5725025,"{'leisure': 'park', 'name': 'Is Arzolas'}",123232198,way
9910,40.9040924,8.2177691,{'natural': 'wood'},124079696,way
9911,40.8522337,9.0663197,{'natural': 'water'},125009558,way
9912,40.9279987,9.0585242,"{'addr:city': 'Aggius', 'alt_name': 'laghetto Di Aggius', 'basin': 'water_storage', 'ele': '510', 'name': 'Lago Santa Degna', 'natural': 'water', 'water': 'basin', 'wikidata': 'Q113992907'}",125235812,way
9913,40.8393264,9.1430304,{'natural': 'water'},125240082,way
9914,40.8237226,9.1904055,{'natural': 'water'},125240123,way
9915,40.821091,9.1537968,{'natural': 'water'},125240124,way
9916,40.8214255,9.1559096,{'natural': 'water'},125240125,way
9917,40.2556584,9.6246794,"{'climbing:rock': 'limestone', 'climbing:sport': 'yes', 'name': 'Spigolo Fuili', 'natural': 'cliff', 'sport': 'climbing'}",125306798,way
9918,40.2892671,9.6222598,"{'climbing': 'crag', 'climbing:rock': 'limestone', 'name': 'Su Trau (Budinetto)', 'natural': 'cliff', 'source': 'Arrampicare a Cala Gonone Climbing Book'}",125816228,way
9919,40.2889489,9.6197147,"{'climbing:grade:french:max': '6b/c', 'climbing:grade:french:min': '4c', 'climbing:rock': 'limestone', 'climbing:sport': '22', 'height': '35', 'name': 'Placche di Flintstones', 'natural': 'cliff', 'source': 'survey', 'sport': 'climbing'}",125818674,way
9920,40.2566025,9.6245404,"{'climbing:rock': 'limestone', 'name': 'Settore Ferry', 'natural': 'cliff', 'source': 'survey', 'sport': 'climbing'}",125822109,way
9921,40.2568712,9.621981,"{'climbing:rock': 'limestone', 'name': 'Torre del Cannonau', 'natural': 'cliff', 'source': 'survey', 'sport': 'climbing'}",125822112,way
9922,40.2368373,9.5018395,"{'climbing:rock': 'limestone', 'name': 'Sùrtana - Falesia Sud', 'natural': 'cliff', 'source': 'Bing', 'sport': 'climbing'}",125826123,way
9923,40.2122461,9.5059687,"{'climbing:rock': 'limestone', 'name': 'Monte Oddeu', 'natural': 'cliff', 'source': 'Bing;survey'}",125826626,way
9924,40.5627126,8.3109266,"{'leisure': 'marina', 'name': ""Port de l'Alguer/Porto di Alghero"", 'name:ca': ""Port de l'Alguer"", 'name:es': 'Puerto de Alguer', 'name:it': 'Porto di Alghero', 'seamark:harbour:category': 'marina', 'seamark:type': 'harbour', 'source': 'bing', 'water': 'harbour', 'website': 'https://www.portodialghero.com/'}",126207132,way
9925,40.810884,9.1595259,{'natural': 'water'},126225230,way
9926,40.8079868,9.2083936,{'natural': 'water'},126225232,way
9927,40.873992,9.197689,{'natural': 'water'},126238104,way
9928,40.8813208,9.2181077,{'natural': 'water'},126238105,way
9929,40.8224883,9.2304689,{'natural': 'water'},126248917,way
9930,40.825086,9.231374,{'natural': 'water'},126248918,way
9931,40.8233121,9.230879,{'natural': 'water'},126248919,way
9932,40.8252765,9.2308358,{'natural': 'water'},126248920,way
9933,40.7067611,9.6842153,"{'name': 'Laghetto collinare di Linnalvu', 'natural': 'water', 'note': 'I hope I am right here...', 'source': 'Bing', 'water': 'reservoir'}",127868861,way
9934,40.6975961,9.7270765,"{'leaf_type': 'needleleaved', 'name': ""Pineta Sant'Anna"", 'natural': 'wood', 'source': 'Bing'}",128057084,way
9935,40.3264689,9.347622,"{'natural': 'rock', 'source': 'Bing'}",128060160,way
9936,40.3201973,9.3599108,"{'natural': 'rock', 'source': 'Bing'}",128062223,way
9937,40.3224705,9.3558562,"{'natural': 'rock', 'source': 'Bing'}",128062232,way
9938,40.0009266,8.5371328,"{'name': 'Rio Mare Foghe', 'natural': 'water', 'source': 'PGS', 'water': 'river'}",128087524,way
9939,39.9366701,8.5862187,"{'natural': 'water', 'water': 'basin'}",128088794,way
9940,39.913866,8.5701226,"{'natural': 'water', 'water': 'basin'}",128088800,way
9941,39.8678393,8.6140943,"{'natural': 'water', 'water': 'river'}",128088968,way
9942,39.9185252,8.4964138,"{'natural': 'water', 'water': 'river'}",128089093,way
9943,39.9758185,8.4869094,"{'natural': 'water', 'water': 'river'}",128089099,way
9944,39.8739632,8.5733598,"{'natural': 'water', 'water': 'canal'}",128089107,way
9945,39.8847818,8.5786703,"{'natural': 'water', 'water': 'drain'}",128089128,way
9946,39.871182,8.57069,"{'natural': 'water', 'water': 'canal'}",128089147,way
9947,39.8645668,8.5725716,"{'natural': 'water', 'water': 'canal'}",128089166,way
9948,39.8675175,8.6175223,"{'natural': 'water', 'water': 'river'}",128089168,way
9949,39.8668625,8.5718154,"{'natural': 'water', 'water': 'canal'}",128089186,way
9950,39.9206932,8.4929891,{'natural': 'water'},128089220,way
9951,39.8493493,8.5947042,"{'name': 'Stagno di Paule Tonda', 'natural': 'water', 'wikidata': 'Q22075568', 'wikipedia': 'it:Stagno di Paule Tonda'}",128089265,way
9952,39.8768319,8.6067107,"{'leisure': 'marina', 'seamark:harbour:category': 'marina', 'seamark:type': 'harbour'}",128089274,way
