,osm_id,osm_type,comune,codice_istat,categoria,lat,lon,tags
5565,13681315490,node,Donori,111017,turismo,39.4324528,9.1275355,"{'historic': 'memorial', 'memorial': 'war_memorial', 'memorial:conflict': 'WW1', 'name': 'Lapide Commemorativa ai caduti di Donori nella Prima Guerra Mondiale'}"
5566,13681594695,node,Sant'Andrea Frius,111069,turismo,39.4760376,9.1698881,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': ""Monumento ai Caduti di Sant'Andrea Frius""}"
5567,13681617984,node,Sant'Andrea Frius,111069,turismo,39.4781543,9.1687813,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}"
5568,13682148853,node,Dolianova,111014,turismo,39.3735832,9.1757552,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}"
5569,13685043339,node,Dolianova,111014,turismo,39.3755415,9.1766551,"{'name': 'Sa Mola de Su Notariu', 'tourism': 'museum'}"
5570,13685300257,node,Sinnai,092080,turismo,39.2976284,9.2060362,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Sinnai'}"
5571,13685994441,node,Villaputzu,111103,turismo,39.4823379,9.6225467,{'tourism': 'viewpoint'}
5572,13685994442,node,Villaputzu,111103,turismo,39.4615634,9.6326618,{'tourism': 'viewpoint'}
5573,13686007174,node,Muravera,111042,turismo,39.3933536,9.5596188,{'tourism': 'viewpoint'}
5574,13686232573,node,Sinnai,092080,turismo,39.1394684,9.4295122,"{'historic': 'memorial', 'memorial': 'statue', 'statue': 'virgin'}"
5575,13686531165,node,Sinnai,092080,turismo,39.3049421,9.20753,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}"
5576,13686531239,node,Sinnai,092080,turismo,39.3020333,9.2020234,"{'name': 'MUA Sinnai', 'tourism': 'museum', 'website': 'https://www.muasinnai.com'}"
5577,13686942668,node,Serdiana,111076,turismo,39.3742748,9.1584821,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Serdiana'}"
5578,13687939332,node,Serdiana,111076,turismo,39.3750404,9.1580862,"{'name': 'Casa Museo', 'tourism': 'museum'}"
5579,13687939506,node,Serdiana,111076,turismo,39.3740252,9.1583913,"{'historic': 'memorial', 'memorial': 'plaque', 'name': 'Lapide commemorativa ai caduti della Prima Guerra Mondiale'}"
5580,13687939507,node,Serdiana,111076,turismo,39.3740727,9.158335,"{'historic': 'memorial', 'memorial': 'plaque', 'name': 'Lapide commemorativa ai caduti della Seconda Guerra Mondiale'}"
5581,13688635361,node,Monastir,111041,turismo,39.3875965,9.0385917,"{'denomination': 'catholic', 'historic': 'wayside_shrine', 'name': 'Sacro Cuore di Gesù', 'religion': 'christian'}"
5582,13690336022,node,Ussana,111093,turismo,39.393714,9.0772849,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Ussana'}"
5583,13694060104,node,Villaputzu,111103,turismo,39.5293178,9.5551156,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'name': 'Tomba dei Giganti Bruncu Perdarba'}"
5584,13696008372,node,Soleminis,111087,turismo,39.3456798,9.1799702,"{'artwork_type': 'mural', 'tourism': 'artwork'}"
5585,13696008388,node,Soleminis,111087,turismo,39.3473192,9.180094,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Soleminis'}"
5586,13700736164,node,Sassari,090064,turismo,40.7306699,8.5654273,"{'historic': 'wayside_cross', 'material': 'stone'}"
5587,13701253673,node,Ulassai,091098,turismo,39.8063743,9.5038589,{'tourism': 'viewpoint'}
5588,13702052905,node,Settimo San Pietro,092075,turismo,39.2926044,9.1857902,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}"
5589,13702052916,node,Settimo San Pietro,092075,turismo,39.2909211,9.1849472,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Settmo San Pietro'}"
5590,13703086562,node,Settimo San Pietro,092075,turismo,39.2932524,9.188259,"{'name': 'Museo dell’Abito Tradizionale Settimese', 'tourism': 'museum'}"
5591,13703086576,node,Settimo San Pietro,092075,turismo,39.2837959,9.1846357,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti'}"
5592,13703517557,node,Maracalagonis,092037,turismo,39.2830261,9.228521,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Salvatore Vital', 'statue': 'saint'}"
5593,13703718628,node,Maracalagonis,092037,turismo,39.2903715,9.2286423,"{'artwork_type': 'mural', 'tourism': 'artwork'}"
5594,13703938275,node,Maracalagonis,092037,turismo,39.287435,9.2268791,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}"
5595,13705293613,node,Villasimius,111105,turismo,39.1361807,9.5235451,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Villasimius'}"
5596,13706296158,node,Uta,092090,turismo,39.2901891,8.9551805,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Uta'}"
5597,13707562929,node,Porto Torres,090058,turismo,40.9919481,8.216376,{'tourism': 'picnic_site'}
5598,13707562930,node,Porto Torres,090058,turismo,40.9970585,8.2283787,{'tourism': 'picnic_site'}
5599,13707615794,node,Porto Torres,090058,turismo,41.096728,8.3029722,{'tourism': 'picnic_site'}
5600,13707615795,node,Porto Torres,090058,turismo,41.0893659,8.3120175,{'tourism': 'picnic_site'}
5601,13707615796,node,Porto Torres,090058,turismo,41.0924661,8.3047567,{'tourism': 'picnic_site'}
5602,13707615797,node,Porto Torres,090058,turismo,41.0020442,8.2631479,{'tourism': 'picnic_site'}
5603,13707615798,node,Porto Torres,090058,turismo,41.0064831,8.2565473,{'tourism': 'picnic_site'}
5604,13707966205,node,Villaspeciosa,111107,turismo,39.3111484,8.9291058,"{'historic': 'memorial', 'memorial': 'war_memorial', 'memorial:conflict': 'WW1', 'name': 'Monumento ai Caduti di Villaspeciosa'}"
5605,13707966286,node,Villaspeciosa,111107,turismo,39.309787,8.9316615,"{'historic': 'memorial', 'memorial': 'statue', 'statue': 'virgin'}"
5606,13708328443,node,Decimoputzu,111013,turismo,39.3365725,8.9142476,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Decimoputzu'}"
5607,13709003438,node,Vallermosa,111095,turismo,39.3643388,8.7904728,{'tourism': 'museum'}
5608,13709003452,node,Vallermosa,111095,turismo,39.3634812,8.7946497,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Vallermosa'}"
5609,13710594210,node,Siliqua,111084,turismo,39.2998137,8.8113228,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Siliqua'}"
5610,13710594213,node,Siliqua,111084,turismo,39.2918238,8.831554,"{'historic': 'ruins', 'name': 'Chiesa di Santa Maria'}"
5611,13716848030,node,Domus de Maria,111015,turismo,38.9423007,8.8647269,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Domus de Maria'}"
5612,13720110795,node,Teulada,111089,turismo,38.9678265,8.7738793,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Lapide Commemorativa ai Caduti di Teulada'}"
5613,13720230164,node,Stintino,090089,turismo,40.934891,8.2283795,"{'direction': '45', 'tourism': 'viewpoint'}"
5614,13720230168,node,Stintino,090089,turismo,40.9343098,8.2288859,{'historic': 'memorial'}
5615,13720924354,node,Villaputzu,111103,turismo,39.5245763,9.6073464,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Santa Maria Su Claru'}"
5616,13720924355,node,Villaputzu,111103,turismo,39.526958,9.5985359,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe'}"
5617,13724823064,node,Sant'Anna Arresi,111070,turismo,39.0047356,8.6432952,"{'historic': 'memorial', 'memorial': 'war_memorial', 'memorial:conflict': 'WW1;WW2', 'name': ""Lapide Commemorativa ai Caduti di Sant'Anna Arresi""}"
5618,13725363876,node,Arbus,111001,turismo,39.4798353,8.399135,"{'historic': 'fort', 'name': 'Capo Panizza'}"
5619,13727079081,node,Giba,111028,turismo,39.0729607,8.6362678,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Giba'}"
5620,13729233444,node,Tempio Pausania,090070,turismo,40.9171782,9.1530249,"{'name': 'Il Melograno', 'tourism': 'hotel'}"
5621,13734309602,node,Giba,111028,turismo,39.0790444,8.6027549,{'historic': 'ruins'}
5622,13749983129,node,Gonnesa,111030,turismo,39.2651589,8.4714957,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Lapide Commemorativa ai Caduti di Gonnesa'}"
5623,13749983158,node,Gonnesa,111030,turismo,39.2689934,8.4702937,"{'historic': 'memorial', 'name': 'Monumento al Minatore'}"
5624,13750617606,node,Baunei,091006,turismo,40.1418089,9.6576958,"{'name': 'Su Feilau', 'natural': 'beach', 'surface': 'rock'}"
5625,13752841932,node,Buggerru,111006,turismo,39.3981999,8.4000784,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Buggerru'}"
5626,13760572149,node,Fluminimaggiore,111021,turismo,39.4371583,8.4975287,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Fluminimaggiore'}"
5627,13760585139,node,Fluminimaggiore,111021,turismo,39.4365339,8.5000175,"{'historic': 'memorial', 'memorial': 'statue'}"
5628,13760585206,node,Fluminimaggiore,111021,turismo,39.4316202,8.5002724,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Monumento al Minatore'}"
5629,13767550601,node,La Maddalena,090035,turismo,41.2395202,9.4693234,{'tourism': 'viewpoint'}
5630,13767550702,node,La Maddalena,090035,turismo,41.2302078,9.4724563,{'historic': 'ruins'}
5631,13767550901,node,La Maddalena,090035,turismo,41.2294636,9.4724517,{'historic': 'ruins'}
5632,13767551001,node,La Maddalena,090035,turismo,41.2302165,9.4723884,{'historic': 'ruins'}
5633,13771377433,node,Domusnovas,111016,turismo,39.3213067,8.6526226,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Domusnovas'}"
5634,13784624598,node,Perdaxius,111054,turismo,39.1610535,8.6102909,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Perdaxius'}"
5635,13786936303,node,Narcao,111044,turismo,39.1671748,8.6753706,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Narcao'}"
5636,13789689792,node,Santadi,111068,turismo,39.0932573,8.7129132,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Santadi'}"
5637,13795895101,node,Sardara,111072,turismo,39.5973621,8.7990678,"{'historic': 'ruins', 'name': 'Miniera di Monreale'}"
5638,13795944701,node,Sardara,111072,turismo,39.5980623,8.8024674,"{'historic': 'mine', 'name': 'Pozzo Miniera di Monreale'}"
5639,13795982601,node,Sardara,111072,turismo,39.5979022,8.8010351,"{'historic': 'mine', 'name': 'Locale Magazzino Officina Miniera di Monreale'}"
5640,13795991901,node,Sardara,111072,turismo,39.5981038,8.8015228,"{'historic': 'mine', 'name': 'Laveria Miniera Monreale'}"
5641,13801355984,node,Cagliari,092009,turismo,39.218994,9.1128313,"{'historic': 'memorial', 'memorial': 'plaque'}"
5642,13808099561,node,Santadi,111068,turismo,39.0928342,8.7157343,"{'name': 'Sa Domu Antiga', 'tourism': 'museum'}"
5643,13808597147,node,Villaperuccio,111102,turismo,39.1116772,8.672039,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Villaperuccio'}"
5644,13810950217,node,San Vero Milis,095050,turismo,40.0121651,8.5991956,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di San Vero Milis'}"
5645,13811805897,node,Bauladu,095013,turismo,40.0207122,8.6724748,"{'historic': 'memorial', 'memorial': 'war_memorial', 'memorial:conflict': 'WW1;WW2', 'name': 'Monumento ai Caduti di Bauladu'}"
5646,13812005500,node,Muravera,111042,turismo,39.3954765,9.5652664,"{'historic': 'charcoal_pile', 'name': 'Carbonaia'}"
5647,13812018001,node,Muravera,111042,turismo,39.3962525,9.5656086,"{'historic': 'charcoal_pile', 'name': 'Carbonaia'}"
5648,13812018002,node,Muravera,111042,turismo,39.396205,9.5556619,"{'historic': 'charcoal_pile', 'name': 'Carbonaia'}"
5649,13812018003,node,Muravera,111042,turismo,39.3961918,9.5529282,"{'historic': 'charcoal_pile', 'name': 'Carbonaia'}"
5650,13812018004,node,Muravera,111042,turismo,39.398234,9.5610628,"{'historic': 'charcoal_pile', 'name': 'Carbonaia'}"
5651,13812869400,node,Macomer,091044,turismo,40.2675264,8.7761886,"{'name': 'Museo Etnografico Le Arti Antiche', 'tourism': 'museum'}"
5652,13812903601,node,Macomer,091044,turismo,40.2653661,8.7832086,"{'name': 'Museo Archeologico del Marghine', 'tourism': 'museum'}"
5653,13812903612,node,Macomer,091044,turismo,40.2647603,8.7736995,"{'historic': 'memorial', 'name': 'Monumento ai Caduti del Mare'}"
5654,13815067080,node,Nuoro,091051,turismo,40.3200524,9.3336971,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Lapide Commemorativa ai Caduti di Nuoro'}"
5655,13830513237,node,Tertenia,091089,turismo,39.7233705,9.6577573,{'tourism': 'picnic_site'}
5656,13844408601,node,San Teodoro,090092,turismo,40.7628461,9.6533124,"{'name': 'Hotel San Teodoro', 'tourism': 'hotel'}"
5657,13846303227,node,Muravera,111042,turismo,39.402201,9.5525529,"{'historic': 'ruins', 'name': 'Ruderi antico ovile', 'ruins': 'building'}"
5658,13849624580,node,Selargius,092068,turismo,39.2547062,9.1667615,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Selargius'}"
5659,13860086893,node,Cagliari,092009,turismo,39.2154275,9.1111446,"{'access': 'permissive', 'archaeological_site': 'church', 'historic': 'archaeological_site', 'historic:civilization': 'modern', 'name': ""Cripta di Sant'Agostino""}"
5660,13860472265,node,Monserrato,092109,turismo,39.2565868,9.1397939,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Monserrato'}"
5661,13864027648,node,Quartu Sant'Elena,092051,turismo,39.2232093,9.3347044,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'wikidata': 'Q122277698'}"
5662,13875854645,node,Pau,095040,turismo,39.8093267,8.7741417,"{'artwork_type': 'sculpture', 'name': 'Scultura di legno - Nella sua mente', 'tourism': 'artwork'}"
5663,13875870728,node,Ales,095004,turismo,39.8030683,8.7450991,"{'artwork_type': 'sculpture', 'name': ""L'uomo che pensa"", 'tourism': 'artwork'}"
5664,13875915283,node,Pau,095040,turismo,39.8095654,8.7734672,"{'artwork_type': 'sculpture', 'name': 'Scultura di legno - Il porcospino', 'tourism': 'artwork'}"
5665,13892186302,node,Fluminimaggiore,111021,turismo,39.445248,8.4581816,"{'description': ""È un nuraghe a corridoio\ndatabile intorno al XVI-XV a.C.\nL'edificio è purtroppo in gran parte crollato e sommerso dalla vegetazione spontanea."", 'historic': 'archaeological_site', 'name': ""Nuraghe S'Oreri"", 'ruins': 'yes', 'website': 'https://catalogo.beniculturali.it/detail/SARDEGNA/ArchaeologicalProperty/2000227142'}"
5666,13892531878,node,Alghero,090003,turismo,40.5580902,8.3143759,"{'addr:city': 'Alghero', 'addr:housenumber': '10', 'addr:postcode': '07041', 'addr:street': 'Via Ambrogio Machin', 'guest_house': 'bed_and_breakfast', 'name': 'Casa Machin', 'tourism': 'guest_house'}"
5667,13892542628,node,Arzachena,090006,turismo,41.1391884,9.4710486,"{'air_conditioning': 'yes', 'contact:facebook': 'http://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.hotelportopiccolo.it%2Fcontatti-hotel-residence-porto-piccolo-2%2F', 'email': 'reception@hotelportopiccolo.com', 'fax': '+390789623914', 'mobile': '+393929703383', 'name': 'Hotel Porto Piccolo', 'tourism': 'hotel', 'website': 'https://hotelportopiccolo.it'}"
5668,13901645435,node,Assemini,092003,turismo,39.2889021,8.9954693,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Assemini'}"
5669,13903671619,node,Elmas,092108,turismo,39.2668522,9.0508782,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Lapide Commemorativa ai caduti di Elmas'}"
5670,13904411029,node,Samugheo,095045,turismo,39.9472672,8.9402857,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Samugheo'}"
5671,13904774151,node,Sorgono,091086,turismo,40.0264263,9.1029004,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Sorgono'}"
5672,13905008587,node,Arzachena,090006,turismo,41.1385088,9.4786901,"{'name': 'Hotel Cormorano', 'tourism': 'hotel', 'website': 'https://www.hotelcormorano.it/'}"
5673,13905016243,node,Arzachena,090006,turismo,41.1387047,9.4775944,"{'name': 'Hotel Punta Est', 'tourism': 'hotel', 'website': 'https://www.hotelpuntaest.it/'}"
5674,13910147263,node,Ollastra,095037,turismo,39.9505237,8.7355856,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Ollastra'}"
5675,13910476930,node,Muravera,111042,turismo,39.4208081,9.5761623,"{'addr:city': 'Muravera', 'addr:housenumber': '132', 'addr:postcode': '09043', 'addr:street': 'Via Roma', 'contact:facebook': 'https://www.facebook.com/Sardegna.Sardinia.Italy', 'contact:instagram': 'https://www.instagram.com/ideasardegna/', 'currency:XBT': 'yes', 'email': 'info@murahera.com', 'name': 'Murahera Guest House', 'phone': '+39 327 919 3625', 'tourism': 'guest_house', 'website': 'https://murahera.com/'}"
5676,13912039163,node,Bitti,091009,turismo,40.5793302,9.4208918,"{'addr:city': 'Bitti', 'addr:postcode': '08021', 'addr:street': 'località Ertila', 'camp_site': 'serviced', 'caravans': 'yes', 'fee': 'yes', 'internet_access': 'yes', 'name': 'Agricampeggio Ertila', 'tents': 'yes', 'tourism': 'camp_site', 'website': 'https://www.agriturismoertila.it'}"
5677,13912155060,node,Arzachena,090006,turismo,41.140747,9.4747644,"{'name': 'Grand Hotel Smeralda Beach', 'tourism': 'hotel', 'website': 'https://www.grandhotelsmeraldobeach.it/'}"
5678,13914035702,node,Tortolì,091095,turismo,39.9258441,9.6574006,"{'historic': 'memorial', 'memorial': 'war_memorial', 'memorial:conflict': 'WW1', 'name': 'Lapide Commemorativa ai Caduti della Prima Guerra Mondiale'}"
5679,13914035703,node,Tortolì,091095,turismo,39.927823,9.6701349,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Tortolì'}"
5680,13915090901,node,Dorgali,091017,turismo,40.3422386,9.6346633,"{'name': 'Agriturismo Paulesa', 'tourism': 'apartment'}"
5681,13917537976,node,Siniscola,091085,turismo,40.578161,9.6969621,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Siniscola'}"
5682,13917667426,node,Porto Torres,090058,turismo,41.0722342,8.2875166,"{'access': 'yes', 'archaeological_site': 'tomb', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'name': 'Domus de janas'}"
5683,13919831381,node,Sestu,092074,turismo,39.3005784,9.092124,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Sestu'}"
5684,13920206716,node,,,turismo,39.0686929,8.4591139,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': ""Monumento ai Caduti di Sant'Antioco""}"
5685,13920306510,node,Maracalagonis,092037,turismo,39.2569747,9.389331,"{'direction': '360', 'name': 'Sa Guàrdia de Sa Funtanedha', 'tourism': 'viewpoint'}"
5686,13923615029,node,Villa San Pietro,092099,turismo,39.0719684,8.9219194,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'passage_grave', 'name': 'Su Lilloni I', 'url': 'https://www.donnanuragica.com/siti-archeologici-sardi/tombe-dei-giganti/su-lilloni/'}"
5687,13924340401,node,Olbia,090047,turismo,40.9233869,9.5006648,"{'addr:housenumber': '3', 'addr:postcode': '07026', 'addr:street': 'Via Giuseppe Garibaldi', 'check_date': '2026-06-09', 'name': 'Hotel Terranova', 'tourism': 'hotel'}"
5688,13925350002,node,Alghero,090003,turismo,40.6395006,8.2705694,"{'name': 'Agriturismo ""La Ghiandaia""', 'tourism': 'apartment'}"
5689,13928256401,node,Villacidro,111096,turismo,39.3987641,8.7003788,{'tourism': 'picnic_site'}
5690,13928256704,node,Fluminimaggiore,111021,turismo,39.3948562,8.5140407,"{'historic': 'monument', 'name': 'Ancient Oak Tree'}"
5691,13928520723,node,La Maddalena,090035,turismo,41.2119325,9.4560962,"{'historic': 'memorial', 'material': 'stone', 'memorial': 'stele', 'name': 'Tomba della Marsala'}"
5692,13934829867,node,Pula,092050,turismo,38.9444315,8.9484711,"{'name': 'Is Morus Relais', 'tourism': 'hotel'}"
5693,13934829868,node,Pula,092050,turismo,38.9344206,8.9298466,"{'name': 'Hotel Pineta', 'tourism': 'hotel'}"
5694,13934829869,node,Pula,092050,turismo,38.9342082,8.9342998,"{'name': 'Hotel Le Dune', 'tourism': 'hotel'}"
5695,13934829870,node,Pula,092050,turismo,38.9339062,8.9321246,"{'name': 'Hotel Bouganville', 'tourism': 'hotel'}"
5696,13934829871,node,Pula,092050,turismo,38.933899,8.9308059,"{'name': 'Hotel Le Palme', 'tourism': 'hotel'}"
5697,13934829872,node,Pula,092050,turismo,38.9349463,8.9331475,"{'name': 'Hotel Il Borgo', 'tourism': 'hotel'}"
5698,13934843509,node,Pula,092050,turismo,39.009099,9.0001518,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Pula'}"
5699,13935314857,node,Orosei,091063,turismo,40.3784839,9.6966061,"{'name': 'Su Barchile', 'tourism': 'hotel'}"
5700,13935504267,node,Decimomannu,092015,turismo,39.311032,8.9662734,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Decimomannu'}"
5701,13937853543,node,Siapiccia,095076,turismo,39.9265072,8.7619735,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Siapiccia'}"
5702,13937853558,node,Siapiccia,095076,turismo,39.9287505,8.7639328,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}"
5703,13938187179,node,Siamanna,095057,turismo,39.920575,8.7602088,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Siamanna'}"
5704,13938187180,node,Siamanna,095057,turismo,39.9203131,8.7602393,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'San Pio da Pietrelcina', 'statue': 'saint'}"
5705,13938710045,node,Assemini,092003,turismo,39.2899786,9.0064973,"{'historic': 'monument', 'name': 'Monumento XXIII CIOFF ""Conseil International des Organisations de Festivals de Folklore et d´Arts Traditionnels"" realizzato da Antonino Ruggeri'}"
5706,13938865871,node,Milis,095027,turismo,40.0484844,8.636762,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Milis'}"
5707,13943169954,node,Orgosolo,091062,turismo,40.1884341,9.3191727,"{'alt_name': 'Salhopasa', 'alt_name:it': 'Domus de Janas di Sa Lhopasa', 'archaeological_site': 'necropolis', 'historic': 'archaeological_site', 'historic:civilization': 'prehistoric', 'historic:era': 'pre-nuragic', 'historic:period': 'stone-age', 'name': 'Sa Lhopasa', 'name:en': 'Sa Lhopasa Necropolis', 'name:it': 'Necropoli di Sa Lhopasa', 'name:sc': 'Necròpoli de Sa Lhopasa'}"
5708,13947730451,node,Sassari,090064,turismo,40.7229548,8.5588785,"{'contact:city': 'Sassari', 'contact:housenumber': '4', 'contact:phone': '+39 392 3390076', 'contact:postcode': '07100', 'contact:street': 'Via Francesco Porcellana', 'name': 'B&B Casa Flora', 'tourism': 'guest_house'}"
5709,13949984473,node,Ardauli,095007,turismo,40.0918782,8.9333788,"{'archaeological_site': 'necropolis', 'historic': 'archaeological_site', 'historic:civilization': 'prehistoric', 'historic:era': 'pre-nuragic', 'historic:period': 'Toma II', 'name': 'Domus de Janas, loc. Muruddu'}"
5710,13950160072,node,Narbolia,095031,turismo,40.0493932,8.5760482,"{'historic': 'memorial', 'memorial': 'statue', 'statue': 'virgin'}"
5711,13950167026,node,Narbolia,095031,turismo,40.0528876,8.5795605,"{'name': 'Casa Sulas', 'tourism': 'guest_house'}"
5712,13952598174,node,Bonarcado,095015,turismo,40.0960856,8.6556485,"{'historic': 'memorial', 'memorial': 'statue', 'statue': 'virgin'}"
5713,13952598175,node,Bonarcado,095015,turismo,40.1000436,8.6555347,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Bonarcado'}"
5714,13952814810,node,Badesi,090081,turismo,40.9426198,8.82014,"{'name': 'Spiagga di li Junchi', 'natural': 'beach'}"
5715,13953414339,node,Mamoiada,091046,turismo,40.1935519,9.2920478,"{'archaeological_site': 'domus_de_janas', 'historic': 'archaeological_site', 'historic:civilization': 'prehistoric', 'historic:era': 'pre-nuragic', 'name': 'Tomba IV'}"
5716,13953414340,node,Mamoiada,091046,turismo,40.1936011,9.2919807,"{'archaeological_site': 'domus_de_janas', 'historic': 'archaeological_site', 'historic:civilization': 'prehistoric', 'historic:era': 'pre-nuragic', 'name': 'Tomba V'}"
5717,13953414341,node,Mamoiada,091046,turismo,40.1936482,9.2920169,"{'archaeological_site': 'domus_de_janas', 'historic': 'archaeological_site', 'historic:civilization': 'prehistoric', 'historic:era': 'pre-nuragic', 'name': 'Tomba VI'}"
5718,13953414342,node,Mamoiada,091046,turismo,40.193641,9.2921269,"{'archaeological_site': 'domus_de_janas', 'historic': 'archaeological_site', 'historic:civilization': 'prehistoric', 'historic:era': 'pre-nuragic', 'name': 'Tomba VII'}"
5719,13953414343,node,Mamoiada,091046,turismo,40.193517,9.291923,"{'archaeological_site': 'domus_de_janas', 'historic': 'archaeological_site', 'historic:civilization': 'prehistoric', 'historic:era': 'pre-nuragic', 'name': 'Tomba II'}"
5720,13954187805,node,Stintino,090089,turismo,40.9372084,8.2273617,"{'addr:housenumber': '8', 'addr:street': 'Via Ventuno Aprile', 'check_date': '2026-06-20', 'name': 'Geranio Rosso', 'phone': '+39 079 523292', 'tourism': 'hotel'}"
5721,13955474873,node,Ottana,091070,turismo,40.2338937,9.0410443,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Ottana'}"
5722,13955565201,node,,,turismo,40.5813459,9.7773077,"{'addr:housenumber': '7', 'addr:street': 'Via Roma', 'check_date': '2026-06-21', 'level': '0', 'name': 'La Casa di Barbara', 'tourism': 'guest_house'}"
5723,13955649269,node,Orune,091067,turismo,40.4028268,9.3720245,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Orune'}"
5724,13955709762,node,Ulà Tirso,095068,turismo,40.0455437,8.9028862,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'Monumento ai Caduti di Ulà Tirso'}"
