lat,lon,tags,osm_id,osm_type
39.9343365,8.5941881,"{'bus': 'yes', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3308151667,node
39.9430453,8.604822,"{'bus': 'yes', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3308151668,node
39.9458225,8.6145618,"{'bus': 'yes', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3308151685,node
39.9485426,8.6301132,"{'bus': 'yes', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3308151686,node
39.949236,8.6342885,"{'bus': 'yes', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3308151687,node
39.9503794,8.6461554,"{'bus': 'yes', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3308151692,node
39.9528531,8.6668615,"{'bus': 'yes', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3308151693,node
39.9543912,8.6849851,"{'bus': 'yes', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3308151694,node
39.9557059,8.6765597,"{'bus': 'yes', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3308151695,node
39.9884598,8.7524468,"{'bus': 'yes', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3333342870,node
41.2113555,9.4026911,"{'name': 'Scalo Vecchio', 'public_transport': 'platform'}",3467569183,node
41.2131103,9.4107995,"{'harbour': 'yes', 'leisure': 'marina', 'name': 'Cala Renella', 'seamark:harbour:category': 'marina', 'seamark:name': 'Cala Renella', 'seamark:type': 'harbour'}",3467572320,node
41.2126863,9.4086802,"{'harbour': 'yes', 'leisure': 'marina', 'name': 'Cala Mangiavolpe', 'seamark:harbour:category': 'marina', 'seamark:name': 'Cala Mangiavolpe', 'seamark:type': 'harbour'}",3467575012,node
41.2117417,9.4063102,"{'name': 'Banchina Amm. Albini', 'public_transport': 'platform'}",3481026164,node
41.2135562,9.4086524,"{'name': 'Banchina Maggior Leggero', 'public_transport': 'platform'}",3481032427,node
39.8343508,9.3277434,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Seui via Roma - Rifornitore', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform'}",3495294374,node
39.8393605,9.3240103,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Seui via Roma', 'public_transport': 'platform'}",3495396315,node
39.8408681,9.3198696,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Seui via Roma 62', 'public_transport': 'platform'}",3495396316,node
40.8435591,8.3928097,"{'amenity': 'ferry_terminal', 'description': ""Do not subscribe to Seafy offer at 5 EUR, it's a scam, the WiFi offer is without internet access."", 'ferry': 'yes', 'name': 'Imbarco No. 2', 'public_transport': 'stop_position', 'ref': '2'}",3533604065,node
39.2527849,9.1342193,"{'light_rail': 'yes', 'name': 'Caracalla', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop'}",3577240400,node
39.2528323,9.1342102,"{'light_rail': 'yes', 'name': 'Caracalla', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop'}",3577240401,node
39.2641185,9.1346244,"{'layer': '1', 'level': '1', 'light_rail': 'yes', 'name': ""Dell'Argine"", 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop'}",3577240402,node
39.220229,9.131272,"{'light_rail': 'yes', 'name': 'Gennari', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop', 'wheelchair': 'yes'}",3577240403,node
39.2202601,9.1312642,"{'light_rail': 'yes', 'name': 'Gennari', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop', 'wheelchair': 'yes'}",3577240404,node
39.2259218,9.1319992,"{'light_rail': 'yes', 'name': 'Genneruxi', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop'}",3577240405,node
39.2259468,9.1319249,"{'light_rail': 'yes', 'name': 'Genneruxi', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop'}",3577240406,node
39.2639007,9.1418368,"{'light_rail': 'yes', 'name': 'San Gottardo', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3577240407,node
39.2639266,9.1418452,"{'light_rail': 'yes', 'name': 'San Gottardo', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",3577240408,node
39.232278,9.1366513,"{'light_rail': 'yes', 'name': 'Mercalli', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop', 'wikidata': 'Q18785588', 'wikimedia_commons': 'Category:Cagliari Via Mercalli train station', 'wikipedia': 'it:Stazione di Cagliari Via Mercalli'}",3577240409,node
39.23232,9.136585,"{'light_rail': 'yes', 'name': 'Mercalli', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop'}",3577240410,node
39.2694945,9.1264147,"{'level': '1', 'light_rail': 'yes', 'name': 'Policlinico', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop'}",3577240412,node
39.258995,9.1379196,"{'light_rail': 'yes', 'name': 'Redentore', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'wheelchair': 'yes', 'wikidata': 'Q18785606', 'wikipedia': 'it:Stazione di Monserrato Redentore'}",3577240413,node
39.2416512,9.1370247,"{'light_rail': 'yes', 'name': 'Vesalio', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop'}",3577240414,node
39.2416766,9.1369749,"{'light_rail': 'yes', 'name': 'Vesalio', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop', 'wikidata': 'Q18785592', 'wikimedia_commons': 'Category:Cagliari Via Vesalio train station', 'wikipedia': 'it:Stazione di Cagliari Via Vesalio'}",3577240415,node
40.8980454,9.1053795,"{'amenity': 'bus_station', 'bus': 'yes', 'name': 'Tempio Stazione', 'public_transport': 'station'}",3580533093,node
39.836698,9.326297,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Seui Stazione FdS', 'public_transport': 'platform'}",3602438149,node
39.1914622,9.3398729,"{'bus': 'yes', 'highway': 'bus_stop', 'operator': 'CTM', 'public_transport': 'platform'}",3610432056,node
39.1386798,9.426814,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'ARST', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform', 'shelter': 'yes', 'wheelchair': 'yes'}",3610671677,node
39.1462986,9.5127439,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'yes'}",3700549381,node
39.1387222,9.4262179,"{'bench': 'no', 'bus': 'yes', 'covered': 'no', 'highway': 'bus_stop', 'name': 'ARST', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform', 'shelter': 'no', 'wheelchair': 'yes'}",3710246244,node
39.1182394,9.5093309,"{'amenity': 'ferry_terminal', 'fixme': 'position', 'name': 'Fiore di Maggio Escursioni', 'website': 'https://www.fioredimaggio.eu/'}",3714861789,node
39.1189176,9.5091358,"{'amenity': 'ferry_terminal', 'name': 'Matilda II', 'website': 'http://www.matildacharter.com'}",3714861790,node
39.1441047,9.5156681,"{'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",3755453664,node
39.3634503,8.8671681,"{'aeroway': 'aerodrome', 'closest_town': 'Decimoputzu', 'local_ref': 'CADEC', 'name': 'A/S ""Sa Doda""'}",3799322028,node
39.6226755,9.1021385,"{'aeroway': 'aerodrome', 'alt_name': 'Argiolas Noas', 'local_ref': 'CAGES', 'name': 'CdV ""Sardegna""'}",3799342406,node
40.4214254,8.6864313,"{'aeroway': 'aerodrome', 'alt_name': 'Pozzomaggiore', 'local_ref': 'SS01', 'name': 'Campo di Volo Il Volo'}",3799439238,node
39.2169795,9.1249834,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Piazza Repubblica', 'public_transport': 'platform', 'shelter': 'yes', 'wheelchair': 'yes', 'wikidata': 'Q3969148', 'wikipedia': 'it:Stazione di Cagliari Piazza Repubblica'}",3816903889,node
39.2162436,9.1247554,{'highway': 'bus_stop'},3816903890,node
39.2167576,9.1243761,"{'bench': 'yes', 'bus': 'yes', 'departures_board': 'yes', 'highway': 'bus_stop', 'name': 'Via Alghero (fronte edicola)', 'operator': 'CTM', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'yes'}",3816903891,node
39.2694055,9.1264852,"{'level': '1', 'light_rail': 'yes', 'name': 'Policlinico', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop'}",3832781090,node
39.2893639,9.1768749,"{'light_rail': 'yes', 'name': 'Settimo San Pietro', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position', 'railway': 'stop'}",3836150796,node
40.6329323,9.714874,"{'highway': 'bus_stop', 'public_transport': 'platform'}",3881708386,node
40.6328162,9.7146944,"{'highway': 'bus_stop', 'public_transport': 'platform'}",3881708387,node
39.2281131,9.2125748,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}",3961529259,node
39.227307,9.2070632,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}",3961529263,node
39.2254123,9.2009276,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}",3961529282,node
39.2228431,9.1931542,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'lit': 'no', 'name': 'Golfo di Quartu S.E. (fronte Bussola)', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",3961529285,node
39.2208046,9.1876315,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'lit': 'yes', 'name': 'Golfo di Quartu S.E. (Lido Finanza)', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",3961529288,node
39.22068,9.1867973,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Viale Lungomare Del Golfo Fr. Stabilim. Vv.ff.', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",3961529289,node
39.2185291,9.1830781,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Poetto (lido Polizia)', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",3961529292,node
39.2184484,9.1821923,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Viale Lungomare Del Golfo Fr. Lido Carabinieri', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",3961529293,node
39.216206,9.1776705,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Saline (AIAS)', 'public_transport': 'platform', 'shelter': 'no'}",3961529294,node
39.2162663,9.1768738,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Viale Lungomare Del Golfo Fr. Ottagono', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",3961529295,node
39.2273519,9.2061879,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",3961529308,node
39.2283793,9.2118103,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",3961529309,node
39.8419456,9.3173607,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",3983086981,node
39.2351317,9.5655051,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}",4001999246,node
40.3483441,9.5474945,"{'aerodrome:type': 'airfield', 'aeroway': 'aerodrome', 'alt_name': 'Biriddo', 'local_ref': 'NUDOR', 'name': 'Aviosuperficie Dorgali'}",4005200493,node
39.2054573,9.3189771,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}",4054609142,node
39.2055373,9.3189262,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}",4054609143,node
39.2116654,9.3054613,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}",4054609144,node
39.2120985,9.3051075,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no'}",4054609146,node
40.7369999,8.2637391,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'ID fermata: 70730', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",4102968366,node
40.736053,8.2694595,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'ID fermata: 70729', 'public_transport': 'platform'}",4102968367,node
40.7348566,8.2816911,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'ID fermata: 7240', 'public_transport': 'platform'}",4102968372,node
39.4935248,8.6615393,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Municipio', 'public_transport': 'platform'}",4229925646,node
39.4894368,8.6634168,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Piazza Olmo', 'public_transport': 'platform'}",4229927904,node
39.4873874,8.6669091,"{'bus': 'yes', 'highway': 'bus_stop', 'local_ref': 'FR 63', 'name': 'Via Parrocchia', 'public_transport': 'platform'}",4230167541,node
39.4910885,8.6680228,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Vial Kennedy (angolo via Mascagni)', 'public_transport': 'platform'}",4230169689,node
39.4949223,8.6670271,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Emporio formaggio', 'public_transport': 'platform'}",4230169972,node
39.4962259,8.6615608,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Via Nazionale', 'public_transport': 'platform'}",4230187852,node
39.5000797,8.6582188,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Via Nazionale', 'public_transport': 'platform'}",4230187859,node
39.5003115,8.658149,"{'highway': 'bus_stop', 'name': 'Via Nazionale FR 143'}",4230187872,node
39.4962176,8.6619899,"{'highway': 'bus_stop', 'name': 'Via Nazionale'}",4230188732,node
40.5698205,9.3224077,"{'aerodrome:type': 'airfield', 'aeroway': 'aerodrome', 'city': 'Buddusò', 'local_ref': 'SS09', 'name': 'Aviosuperficie Loelle'}",4252528148,node
39.583215,8.7733725,"{'aeroway': 'aerodrome', 'alt_name': 'San Gavino', 'local_ref': 'CASGA', 'name': 'CdV Monreale', 'website': 'https://campo-volo-sangavino.webnode.it/'}",4252929071,node
39.1422607,9.4321522,"{'bench': 'no', 'bus': 'yes', 'covered': 'no', 'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform', 'shelter': 'no', 'wheelchair': 'yes'}",4258502782,node
39.6859357,8.7794434,"{'bus': 'yes', 'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform'}",4266836826,node
41.0468464,8.9980822,"{'aeroway': 'aerodrome', 'local_ref': 'SS16', 'name': 'CdV Pista Vasa'}",4292814735,node
40.9298108,8.8130433,"{'aerodrome:type': 'airfield', 'aeroway': 'aerodrome', 'local_ref': 'SS04', 'name': 'Campo di Volo Valledoria'}",4320928922,node
40.9382815,8.2336689,"{'addr:city': 'Stintino', 'addr:postcode': '07040', 'addr:street': 'Stintino Marina', 'amenity': 'ferry_terminal', 'ferry': 'yes', 'name': 'Stintino-Asinara', 'public_transport': 'station'}",4361406895,node
41.0041023,9.2897724,"{'disused:railway': 'station', 'full_name': 'Sant’Antonio di Gallura', 'name': ""Sant'Antonio"", 'public_transport': 'station', 'railway': 'station', 'train': 'yes', 'wikidata': 'Q21821361', 'wikipedia': ""it:Stazione di Sant'Antonio""}",4363584072,node
41.0600282,9.3521009,"{'disused:railway': 'halt', 'name': 'Caldosa', 'public_transport': 'station', 'railway': 'halt', 'train': 'yes', 'wikidata': 'Q21855726', 'wikipedia': 'it:Stazione di Caldosa'}",4363684905,node
40.9106192,9.1642705,"{'name': 'Nuchis', 'public_transport': 'station', 'railway': 'halt', 'train': 'yes', 'wikidata': 'Q20009423', 'wikipedia': 'it:Stazione di Nuchis'}",4363684906,node
40.8388824,8.3770762,"{'amenity': 'ferry_terminal', 'ferry': 'yes', 'name': 'Porto Torres - Genova', 'operator': 'Tirrenia', 'public_transport': 'station'}",4373249668,node
39.93784,8.718514,"{'highway': 'bus_stop', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform'}",4375909589,node
39.4001942,9.1395234,"{'aerodrome:type': 'airfield', 'aeroway': 'aerodrome', 'local_ref': 'CASER', 'name': 'Aviosuperfice del Parteolla', 'website': 'https://skydivesardegna.it/'}",4393260611,node
39.2715143,9.5386942,"{'aeroway': 'aerodrome', 'local_ref': 'CA09', 'name': 'A/S Antica Sardegna'}",4400954676,node
40.9235028,9.5002178,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'comment': 'Line 10 to and from the airport', 'highway': 'bus_stop', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",4418916115,node
39.2647246,9.1446613,"{'name': 'Monserrato', 'public_transport': 'station', 'railway': 'station', 'train': 'yes', 'wikidata': 'Q3970181', 'wikipedia': 'it:Stazione di Monserrato'}",4429263279,node
39.2266074,9.1155119,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'San Vincenzo (lato civico 45)', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",4437908130,node
39.221326,9.1066928,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Corso Vittorio Emanuele II (altezza civico 441)', 'public_transport': 'platform', 'ref': '2067', 'route_ref': '10', 'shelter': 'no', 'tactile_paving': 'no'}",4440523609,node
39.2224893,9.1056588,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Trento (teatro Massimo)', 'public_transport': 'platform', 'ref': '155', 'route_ref': '1', 'shelter': 'no', 'tactile_paving': 'no'}",4440523611,node
39.7620705,9.2136033,"{'name': 'Villanova Tulo', 'public_transport': 'station', 'railway': 'station', 'source': 'http://www.openstreetmap.org/note/700514', 'wikidata': 'Q28803057'}",4484080889,node
40.3764253,9.6907374,"{'addr:city': 'Orosei', 'addr:housenumber': '2', 'addr:postcode': '08028', 'addr:street': 'Via Dante Alighieri', 'highway': 'bus_stop', 'name': 'Orosei - Nuoro', 'source': 'Regione Autonoma della Sardegna'}",4510442481,node
39.408076,9.1750051,"{'aerodrome:type': 'airfield', 'aeroway': 'aerodrome', 'name': 'Campo di Volo Oasi del Volo'}",4511576612,node
39.3464415,9.3612987,"{'addr:city': 'Burcei', 'addr:housenumber': '4', 'addr:postcode': '09040', 'addr:street': 'Piazza Repubblica', 'atm': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Fermata ARST', 'public_transport': 'platform'}",4511988893,node
40.8379332,8.3973594,"{'name': 'Porto Torres Marittima', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'station', 'railway': 'station', 'source': 'https://github.com/trainline-eu/stations', 'train': 'yes', 'uic_ref': '8316503', 'website': 'https://www.rfi.it/it/stazioni/porto-torres-marittima.html', 'wikidata': 'Q21185100', 'wikimedia_commons': 'Category:Porto_Torres_Marittima_train_station', 'wikipedia': 'it:Stazione di Porto Torres Marittima'}",4549610515,node
39.4963606,9.612403,"{'aeroway': 'aerodrome', 'local_ref': 'CASLO', 'name': 'Aviosuperficie Privata AVIELSAR', 'source': 'http://moduliweb.enac.gov.it/Applicazioni/avioeli/Avio_04.asp?selaeroporto=22'}",4568259172,node
40.4107923,9.7230756,"{'addr:city': 'Orosei', 'aeroway': 'aerodrome', 'local_ref': 'NUORS', 'name': 'CdV Linnarta'}",4568303913,node
39.2639818,9.1417907,"{'light_rail': 'yes', 'name': 'San Gottardo', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'station', 'railway': 'station', 'station': 'light_rail', 'wikidata': 'Q16609440', 'wikipedia': 'it:Stazione di San Gottardo (Monserrato)'}",4569979609,node
39.2572315,9.0629489,"{'name': 'Elmas Aeroporto', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '1', 'train': 'yes'}",4569991246,node
41.2134481,9.4090165,"{'amenity': 'ferry_terminal', 'ferry': 'yes', 'public_transport': 'stop_position'}",4577358119,node
41.2136551,9.4094326,"{'amenity': 'ferry_terminal', 'ferry': 'yes', 'public_transport': 'stop_position'}",4577358126,node
38.9184711,8.9091371,"{'bus': 'yes', 'description': 'Busses to Pula only in the main season (between 16.06. and 15.09.)', 'name': 'Pinus Village', 'public_transport': 'platform'}",4579812111,node
39.3557976,8.792022,"{'aeroway': 'aerodrome', 'local_ref': 'CAVAL', 'name': 'CdV Vallermosa'}",4590116658,node
41.1411396,9.3703615,"{'disused:railway': 'halt', 'name': 'Surrau', 'public_transport': 'station', 'railway': 'halt', 'train': 'yes', 'wikidata': 'Q21856076', 'wikipedia': 'it:Stazione di Surrau'}",4621494376,node
40.5919924,8.221061,"{'bench': 'yes', 'highway': 'bus_stop', 'name': 'Porto Conte - BeachBus', 'shelter': 'yes'}",4726985999,node
39.2350535,9.1097388,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Is Mirrionis (Chiesa)', 'operator': 'CTM', 'public_transport': 'platform', 'shelter': 'yes', 'tactile_paving': 'yes'}",4862261191,node
39.2347328,9.1104409,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Is Mirrionis (ang. via Falletti)', 'operator': 'CTM', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'yes'}",4862262264,node
40.8350826,9.6633531,"{'bus': 'yes', 'name': 'Lutturai', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",4870129901,node
38.9368617,8.9296467,"{'highway': 'bus_stop', 'name': 'Forte Village'}",4940560030,node
38.9372626,8.9300223,"{'highway': 'bus_stop', 'name': 'Forte Village', 'network': '1122'}",4940568899,node
38.9398445,8.9329169,"{'highway': 'bus_stop', 'name': 'Cala Verde', 'network': '11073'}",4940568900,node
38.926738,8.9121187,"{'highway': 'bus_stop', 'name': 'Capo Blu'}",4940568901,node
38.9081706,8.8864305,"{'bench': 'no', 'bin': 'no', 'highway': 'bus_stop', 'name': 'Chia Market Sirio', 'shelter': 'no', 'tactile_paving': 'no'}",4940568902,node
38.9035181,8.8831671,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Chia Bar Tabacchi', 'public_transport': 'platform'}",4940568903,node
38.9463106,8.9406114,"{'highway': 'bus_stop', 'name': 'Casa Cant. Urru'}",4940580547,node
38.9629874,8.9623069,"{'highway': 'bus_stop', 'name': 'Santa Margherita Bivio Agrit. La Biada'}",4940580548,node
38.972955,8.9737094,"{'highway': 'bus_stop', 'name': 'Santa Margherita'}",4940580549,node
38.9773095,8.9772531,"{'highway': 'bus_stop', 'name': 'Ex D C K.'}",4940580550,node
38.9969923,8.9950751,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Bivio Is Molas', 'public_transport': 'platform'}",4940580551,node
39.0041712,9.0001638,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Pula', 'public_transport': 'platform', 'shelter': 'yes'}",4940589688,node
39.0146789,9.0019718,"{'bench': 'no', 'bin': 'no', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Pula V.le Segni-via Nora', 'shelter': 'no', 'tactile_paving': 'no'}",4940594277,node
39.0124944,9.0030632,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Pula Viale Segni', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'platform'}",4940594278,node
39.0073148,9.0021752,"{'bench': 'no', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Pula Via Corinaldi 38', 'public_transport': 'platform', 'shelter': 'no', 'tactile_paving': 'no'}",4940594279,node
40.5764341,9.1024142,"{'highway': 'bus_stop', 'public_transport': 'platform'}",4944720600,node
40.5815416,9.1107534,"{'highway': 'bus_stop', 'public_transport': 'platform'}",4944720601,node
40.8389339,8.4024005,"{'amenity': 'bus_station', 'bus': 'yes', 'internet_access': 'no', 'name': 'Porto Civico', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'station'}",4949540921,node
41.238446,9.1943488,"{'amenity': 'bus_station', 'bus': 'yes', 'public_transport': 'station'}",4950372722,node
40.7257027,8.550952,"{'name': 'Sassari Santa Maria', 'public_transport': 'station', 'railway': 'station', 'train': 'yes', 'wikidata': 'Q21185148', 'wikipedia': 'it:Stazione di Sassari Santa Maria'}",4962763105,node
40.9346402,8.8154991,"{'amenity': 'ferry_terminal', 'ferry': 'yes', 'public_transport': 'station'}",4997634284,node
39.1435259,9.0096755,"{'bus': 'yes', 'highway': 'bus_stop', 'name': ""Frutti d'oro"", 'name:it': ""Frutti d'oro"", 'operator': '129', 'public_transport': 'platform', 'ref': '1093'}",5022783224,node
40.9942945,9.6221739,"{'addr:city': 'Figari/Golfo Aranci', 'alt_name': 'ferry Civitavecchia - Golfo Aranci', 'amenity': 'ferry_terminal', 'ferry': 'yes', 'name': 'Imbarco Golfo Aranci Sardinia Ferries', 'operator': 'corsica ferries sardinia ferries', 'public_transport': 'stop_position', 'website': 'https://www.corsica-ferries.it'}",5026057657,node
40.9940948,9.6234522,"{'alt_name': 'ferry Golfo Aranci - Livorno', 'amenity': 'ferry_terminal', 'ferry': 'yes', 'name': 'Golfo Aranci', 'operator': 'Sardinia Ferries', 'public_transport': 'stop_position', 'website': 'corsica-ferries.it'}",5026057675,node
40.6092481,8.9338594,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'ARST', 'public_transport': 'platform'}",5031140285,node
40.5873743,9.0016163,"{'bus': 'yes', 'highway': 'bus_stop', 'public_transport': 'platform'}",5031141754,node
40.2975099,8.4930459,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'BOSA viale Alghero ‐ Liceo', 'public_transport': 'platform'}",5031923072,node
