lat,lon,tags,osm_id,osm_type,geometry,index_right,name,op_id,minint_elettorale,minint_finloc,prov_name,prov_istat_code,prov_istat_code_num,prov_acr,prov_iso_3166_2,reg_name,reg_istat_code,reg_istat_code_num,reg_iso_3166_2,opdm_id,com_catasto_code,com_istat_code,com_istat_code_num,prov_uts_code,prov_tipo_uts
41.1833258,9.3233666,"{'addr:housenumber': '6', 'addr:postcode': '07020', 'addr:street': 'Via Tramontana', 'amenity': 'restaurant', 'contact:facebook': 'ilmaestraleristoranteportopollo', 'contact:instagram': 'ilmaestrale_portopollo', 'cuisine': 'fish;friture;italian;pasta;pizza;seafood', 'email': 'ristobar17@gmail.com', 'name': 'Il Maestrale', 'opening_hours': 'Mo-Su 12:00-15:00, 19:00-23:30', 'phone': '+39 0789 705033;+39 379 1243699', 'website': 'https://maestrale-portopollo.it/il-maestrale/'}",525793231,node,POINT (527120.1530743634 4559158.68296037),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
41.191918,9.2944721,"{'amenity': 'bar', 'name': 'Octopussy'}",525793233,node,POINT (524693.5939457368 4560103.928019302),87.0,Santa Teresa Gallura,8144,4200730610,5200730610,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7640,I312,113022,113022.0,113,Provincia
41.1810804,9.3363583,"{'amenity': 'restaurant', 'cuisine': 'italian;pizza', 'name': 'Non solo Pizza'}",525793242,node,POINT (528210.7079192854 4558913.544388947),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
41.1705468,9.3493719,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Vecchia Gallura'}",528133612,node,POINT (529306.8679367374 4557748.476761106),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
41.170577,9.3237468,"{'amenity': 'restaurant', 'cuisine': 'italian;pizza', 'name': 'Capannaccia', 'outdoor_seating': 'yes'}",528133897,node,POINT (527157.3049530974 4557743.517129557),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
41.1711898,9.3422843,"{'amenity': 'restaurant', 'name': 'Palau'}",528134821,node,POINT (528712.0468502534 4557817.495776499),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
41.1774966,9.3838334,{'amenity': 'restaurant'},534745854,node,POINT (532194.2545888086 4558532.172667653),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
41.1031177,9.4384683,"{'amenity': 'fast_food', 'name': 'Pizza al Taglio'}",536758372,node,POINT (536818.3734726594 4550296.825514175),69.0,Arzachena,8127,4200730060,5200730060,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7583,A453,113004,113004.0,113,Provincia
40.7023807,9.7092936,"{'amenity': 'cafe', 'name': 'Lamiko'}",538524115,node,POINT (559920.428940273 4505961.228518534),74.0,Budoni,8132,4200730175,5200530131,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7668,B248,113009,113009.0,113,Provincia
40.3369965,9.5268648,"{'amenity': 'restaurant', 'contact:email': 'info@agriturismoiloghe.com', 'contact:facebook': 'https://www.facebook.com/Agriturismo-Iloghe-726981960683226/', 'contact:phone': '+39 347 3091960', 'contact:website': 'http://www.agriturismoiloghe.com', 'cuisine': 'regional', 'name': 'Agriturismo Iloghe', 'opening_hours': '24/7'}",563303855,node,POINT (544751.2621558497 4465294.809561545),102.0,Dorgali,7406,4200530160,5200530160,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7683,D345,114011,114011.0,114,Provincia
39.9921067,9.6876717,"{'addr:city': 'Santa Maria Navarrese', 'addr:postcode': '08040', 'addr:street': 'Viale Plammas', 'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Ristorante Pizzeria Bar Il Pozzo', 'phone': '+39 0782 615039', 'website': 'https://ristorante-il-pozzo-italian-restaurant.business.site/'}",590038254,node,POINT (558706.4562233123 4427107.5640000645),234.0,Baunei,8151,4200530060,5200530060,Ogliastra,116,116.0,OG,,Sardegna,20,20.0,IT-88,7675,A722,116003,116003.0,116,Provincia
40.850322,9.1528641,"{'amenity': 'restaurant', 'name': 'Albergo Vallicciola', 'tourism': 'hotel'}",590910474,node,POINT (512885.14629111456 4522152.8432696145),90.0,Tempio Pausania,8147,4200730680,5200730680,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7647,L093,113025,113025.0,113,Provincia
40.8189241,8.4834624,"{'amenity': 'restaurant', 'mobile': '+39 334 9119058', 'name': 'Saanira Beach', 'opening_hours': 'Mo-Su 12:30-14:30+,19:30-22:30'}",592463845,node,POINT (456439.638717498 4518784.588954837),54.0,Sorso,7384,4200730670,5200730670,Sassari,112,112.0,SS,IT-SS,Sardegna,20,20.0,IT-88,7646,I863,112055,112055.0,312,Città metropolitana
40.5759767,8.16082,"{'amenity': 'pub', 'check_date': '2024-06-17', 'name': 'Dragunara'}",596583602,node,POINT (428972.928383152 4492026.534868445),0.0,Alghero,7330,4200730030,5200730030,Sassari,112,112.0,SS,IT-SS,Sardegna,20,20.0,IT-88,7580,A192,112001,112001.0,312,Città metropolitana
39.31103,8.4342787,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': ""Al '906 Operaio""}",597844159,node,POINT (451228.23468093504 4351445.3833230175),361.0,Iglesias,8208,4201110350,5200170330,Sulcis Iglesiente,119,119.0,CI,,Sardegna,20,20.0,IT-88,7882,E281,119009,119009.0,119,Provincia
40.7836928,8.5859337,"{'amenity': 'restaurant', 'name': 'San Vito'}",624263102,node,POINT (465062.7476642596 4514827.825707472),52.0,Sennori,7382,4200730650,5200730650,Sassari,112,112.0,SS,IT-SS,Sardegna,20,20.0,IT-88,7644,I614,112053,112053.0,312,Città metropolitana
40.8169705,9.465836,{'amenity': 'restaurant'},624263306,node,POINT (539285.7600526743 4518543.765550208),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
40.8214689,9.4644111,"{'addr:city': 'Berchiddeddu', 'addr:housenumber': '14', 'addr:postcode': '07026', 'addr:street': 'Via Arno', 'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Ristorante titpico sardo'}",624263313,node,POINT (539162.9465053454 4519042.479685599),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
40.9186489,8.7810248,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'La Locanda del Mare'}",722920233,node,POINT (481561.21935934166 4529749.460550361),63.0,Valledoria,7393,4200730741,5200730741,Sassari,112,112.0,SS,IT-SS,Sardegna,20,20.0,IT-88,7656,L604,112064,112064.0,312,Città metropolitana
40.9256217,8.8129695,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Park Hotel'}",722920361,node,POINT (484252.7755831738 4530517.2552221585),63.0,Valledoria,7393,4200730741,5200730741,Sassari,112,112.0,SS,IT-SS,Sardegna,20,20.0,IT-88,7656,L604,112064,112064.0,312,Città metropolitana
40.2897664,9.489288,"{'addr:postcode': '08025', 'amenity': 'restaurant', 'cuisine': 'sardinian', 'int_name': 'Hotel Su Gologone', 'name': 'Hotel Ristorante Su Gologone', 'website': 'https://www.sugologone.it/en/'}",727840224,node,POINT (541588.4851744233 4460034.093685749),119.0,Oliena,7423,4200530530,5200530530,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7707,G031,114028,114028.0,114,Provincia
40.2869591,9.4545705,"{'amenity': 'cafe', 'name': 'Bar Il Grifone'}",727840247,node,POINT (538639.1562127275 4459706.775757078),119.0,Oliena,7423,4200530530,5200530530,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7707,G031,114028,114028.0,114,Provincia
40.2830749,9.397638,"{'amenity': 'cafe', 'name': 'Bar Genia'}",727840283,node,POINT (533801.7314499833 4459252.372428277),119.0,Oliena,7423,4200530530,5200530530,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7707,G031,114028,114028.0,114,Provincia
40.0830063,9.6785651,"{'addr:city': 'Baunei', 'addr:postcode': '08040', 'addr:street': 'Altopiano del Golgo', 'amenity': 'cafe', 'check_date': '2024-05-21', 'internet_access': 'no', 'name': 'Su Porteddu'}",730091052,node,POINT (557852.1514549528 4437190.762272071),234.0,Baunei,8151,4200530060,5200530060,Ogliastra,116,116.0,OG,,Sardegna,20,20.0,IT-88,7675,A722,116003,116003.0,116,Provincia
39.9433788,9.4959745,"{'amenity': 'restaurant', 'cuisine': 'italian', 'level': '0', 'name': 'Santa Barbara'}",761139934,node,POINT (542371.2753900073 4421590.594404344),253.0,Villagrande Strisaili,8171,4200530980,5200530980,Ogliastra,116,116.0,OG,,Sardegna,20,20.0,IT-88,7741,L953,116022,116022.0,116,Provincia
39.8421954,9.6426082,"{'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Il Portico'}",761150457,node,POINT (554979.111408256 4410440.223625813),233.0,Bari Sardo,8150,4200530050,5200530050,Ogliastra,116,116.0,OG,,Sardegna,20,20.0,IT-88,7674,A663,116002,116002.0,116,Provincia
39.6957717,9.578831,"{'amenity': 'cafe', 'indoor_seating': 'yes', 'outdoor_seating': 'yes'}",761252808,node,POINT (549627.567905342 4394151.857547019),247.0,Tertenia,8165,4200530860,5200530860,Ogliastra,116,116.0,OG,,Sardegna,20,20.0,IT-88,7731,L140,116016,116016.0,116,Provincia
