lat,lon,tags,osm_id,osm_type,pilastro,geometry,index_right,name,op_id,minint_elettorale,minint_finloc,prov_name,prov_istat_code,prov_istat_code_num,prov_acr,prov_iso_3166_2,reg_name,reg_istat_code,reg_istat_code_num,reg_iso_3166_2,opdm_id,com_catasto_code,com_istat_code,com_istat_code_num,prov_uts_code,prov_tipo_uts
40.9922749,8.908277,"{'name': 'Agriturismo Santu Petru', 'tourism': 'hostel'}",437869109,node,turismo,POINT (492285.0542083059 4537903.553845956),91.0,Trinità d'Agultu e Vignola,8148,4200730711,5200730711,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7651,L428,113026,113026.0,113,Provincia
41.1703938,9.390983,{'tourism': 'viewpoint'},452738094,node,turismo,POINT (532797.4752153557 4557746.337787365),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
41.0795053,9.3923259,"{'name': 'Fungo', 'tourism': 'attraction'}",452990276,node,turismo,POINT (532955.5644452096 4547657.107101812),69.0,Arzachena,8127,4200730060,5200730060,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7583,A453,113004,113004.0,113,Provincia
41.0760444,9.5180886,{'tourism': 'viewpoint'},453208966,node,turismo,POINT (543522.0096553527 4547328.059618726),69.0,Arzachena,8127,4200730060,5200730060,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7583,A453,113004,113004.0,113,Provincia
40.9437633,9.1788718,"{'historic': 'ruins', 'name': 'Dolmen di Ladas', 'wikidata': 'Q1235948', 'wikipedia': 'it:Dolmen di Ladas'}",453524482,node,turismo,POINT (515056.17467908567 4532529.686561193),80.0,Luras,8138,4200730370,5200730370,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7614,E752,113015,113015.0,113,Provincia
40.9420414,9.17847,"{'historic': 'ruins', 'name': 'Dolmen Ciuledda'}",453524485,node,turismo,POINT (515022.7441238234 4532338.47197891),80.0,Luras,8138,4200730370,5200730370,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7614,E752,113015,113015.0,113,Provincia
41.0781943,9.3896409,"{'name': 'Hotel Punta Est', 'stars': '5', 'tourism': 'hotel'}",454404488,node,turismo,POINT (532730.6730209892 4547510.559843621),69.0,Arzachena,8127,4200730060,5200730060,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7583,A453,113004,113004.0,113,Provincia
41.0794,9.3887999,"{'name': 'Hotel Balocco', 'tourism': 'hotel'}",454411131,node,turismo,POINT (532659.4302394415 4547644.090895941),69.0,Arzachena,8127,4200730060,5200730060,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7583,A453,113004,113004.0,113,Provincia
41.0767318,9.3919164,"{'name': 'Hotel Casa Mia', 'tourism': 'hotel'}",454416273,node,turismo,POINT (532922.5500470597 4547349.062410821),69.0,Arzachena,8127,4200730060,5200730060,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7583,A453,113004,113004.0,113,Provincia
40.9230471,9.5007374,"{'addr:city': 'Olbia', 'addr:country': 'IT', 'addr:housenumber': '22', 'addr:postcode': '07026', 'addr:street': 'Via Camillo Benso di Cavour', 'email': 'info@hotelcavourolbia.it', 'fax': '+39 0789 201 096', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Hotel Cavour', 'phone': '+39 0789 204033', 'stars': '3', 'tourism': 'hotel', 'website': 'https://www.hotelcavourolbia.it/', 'wheelchair': 'limited'}",454487484,node,turismo,POINT (542161.8007244639 4530335.302278381),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
40.9237536,9.5017609,"{'name': 'Hotel Centrale', 'tourism': 'hotel'}",454490234,node,turismo,POINT (542247.5292392345 4530414.223737053),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
40.9286488,9.5018199,"{'check_date': '2026-08-11', 'name': 'Hotel Martini', 'stars': '4', 'tourism': 'hotel'}",454494443,node,turismo,POINT (542249.3790694166 4530957.661894987),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
39.1607582,8.8721077,"{'name': 'Centro escursioni WWF', 'tourism': 'alpine_hut'}",455585412,node,turismo,POINT (488950.6830875914 4334624.127565327),344.0,Uta,7510,4200170900,5200170900,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7756,L521,118064,118064.0,318,Città metropolitana
39.1609921,8.8726696,"{'name': 'Area picnic', 'tourism': 'picnic_site'}",455585416,node,turismo,POINT (488999.26515341614 4334650.016151629),344.0,Uta,7510,4200170900,5200170900,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7756,L521,118064,118064.0,318,Città metropolitana
39.1949198,8.907644,"{'name': 'Area picnic', 'tourism': 'picnic_site'}",455585418,node,turismo,POINT (492024.71993452706 4338411.467546653),344.0,Uta,7510,4200170900,5200170900,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7756,L521,118064,118064.0,318,Città metropolitana
39.1838527,8.8958399,"{'name': 'Belvedere', 'tourism': 'viewpoint'}",455585420,node,turismo,POINT (491003.981463065 4337184.403855995),344.0,Uta,7510,4200170900,5200170900,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7756,L521,118064,118064.0,318,Città metropolitana
39.2338803,9.1863128,"{'name': 'Hotel Italia', 'tourism': 'hotel', 'wheelchair': 'yes'}",460019332,node,turismo,POINT (516079.910645444 4342747.589335543),320.0,Quartu Sant'Elena,7484,4200170510,5200170510,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7750,H118,118038,118038.0,318,Città metropolitana
40.9682646,8.204116,{'tourism': 'viewpoint'},470233552,node,turismo,POINT (433032.53553236206 4535539.100640973),55.0,Stintino,7385,4200730672,5200730672,Sassari,112,112.0,SS,IT-SS,Sardegna,20,20.0,IT-88,7666,M290,112056,112056.0,312,Città metropolitana
40.317109,9.3353041,"{'addr:city': 'Nuoro', 'addr:housenumber': '56', 'addr:postcode': '08100', 'addr:street': 'Via Antonio Mereu', 'alt_name': 'Museo della vita e delle tradizioni popolari sarde', 'alt_name_1': 'Museo del costume e delle tradizioni popolari', 'charge': '5 EUR', 'email': 'isresardegna@isresardegna.org', 'fax': '+39 0784 37484;+39 0784 253943', 'fee': 'yes', 'name': 'Museo Etnografico Sardo', 'name:en': 'Sardinian Ethnographic Museum', 'name:sc': 'Museu Etnogràficu Sardu', 'opening_hours': 'Oct 01-Mar 15: Tu-Su 10:00-13:00,15:00-19:00; Mar 16-Sep 30: Tu-Su 10:00-13:00,15:00-20:00', 'operator': 'ISRE - Istituto Superiore Etnografico della Sardegna', 'phone': '+39 0784 257035;+39 0784 242900', 'toilets:wheelchair': 'yes', 'tourism': 'museum', 'website': 'http://www.isresardegna.it', 'wheelchair': 'limited', 'wikidata': 'Q3868118', 'wikipedia': 'it:Museo della vita e delle tradizioni popolari sarde'}",472465984,node,turismo,POINT (528488.6477589303 4463008.118254362),118.0,Nuoro,7422,4200530490,5200530490,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7706,F979,114027,114027.0,114,Provincia
40.9008958,9.105212,"{'name': 'Museo Bernardo De Muro', 'tourism': 'museum'}",479953699,node,turismo,POINT (508861.73141576926 4527760.977768638),90.0,Tempio Pausania,8147,4200730680,5200730680,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7647,L093,113025,113025.0,113,Provincia
40.9016391,9.1012552,"{'addr:city': 'Tempio Pausania', 'addr:housenumber': '11', 'addr:postcode': '07029', 'addr:street': 'Largo Alcide De Gasperi', 'name': 'New Petit Hotel', 'phone': '+39 079 631134', 'tourism': 'hotel', 'website': 'https://newpetithotel.com/'}",479953852,node,turismo,POINT (508528.3649800344 4527843.096556951),90.0,Tempio Pausania,8147,4200730680,5200730680,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7647,L093,113025,113025.0,113,Provincia
40.9002832,9.104491,"{'addr:city': 'Tempio Pausania', 'addr:housenumber': '52', 'addr:postcode': '07029', 'addr:street': 'Corso Giacomo Matteotti', 'name': 'Park Hotel', 'tourism': 'hotel'}",482137046,node,turismo,POINT (508801.08466380136 4527692.901753005),90.0,Tempio Pausania,8147,4200730680,5200730680,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7647,L093,113025,113025.0,113,Provincia
40.9364288,9.5474101,"{'name': 'Hotel Luna Lughente', 'tourism': 'hotel'}",494164176,node,turismo,POINT (546082.3334081846 4531844.336033105),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
38.9312539,8.9287095,"{'name': 'Abamar Hotel', 'source': 'GPS', 'stars': '4', 'tourism': 'hotel'}",502984277,node,turismo,POINT (493820.8610956496 4309150.215316027),319.0,Pula,7483,4200170500,5200170500,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7749,H088,118037,118037.0,318,Città metropolitana
38.929901,8.9267574,"{'name': 'New Barcavela Hotel', 'stars': '4', 'tourism': 'hotel', 'website': 'https://www.newbarcavela.it/'}",502984278,node,turismo,POINT (493651.5412594339 4309000.218417428),319.0,Pula,7483,4200170500,5200170500,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7749,H088,118037,118037.0,318,Città metropolitana
41.1423605,9.4759751,{'tourism': 'viewpoint'},504207277,node,turismo,POINT (539944.0433113963 4554669.785390353),,,,,,,,,,,,,,,,,,,,
41.144385,9.4857144,{'tourism': 'viewpoint'},504248330,node,turismo,POINT (540760.1187950235 4554899.043861591),,,,,,,,,,,,,,,,,,,,
41.186191,9.3301138,{'natural': 'beach'},524063276,node,turismo,POINT (527684.8222089391 4559478.883204104),,,,,,,,,,,,,,,,,,,,
41.1881448,9.3253325,"{'name': 'Hotel Le Dune', 'stars': '3', 'tourism': 'hotel'}",524063447,node,turismo,POINT (527283.029359427 4559694.270737901),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
41.2015733,9.3611545,"{'access': 'yes', 'fee': 'no', 'tourism': 'viewpoint'}",525793334,node,turismo,POINT (530280.9495633311 4561196.867840607),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
41.1848176,9.3631283,"{'access': 'yes', 'addr:city': 'Palau', 'castle_type': 'fortress', 'email': 'info@itinerepalau.it', 'historic': 'castle', 'name': 'Fortezza Monte Altura', 'opening_hours': 'Apr 01-May 31: Mo-Su 10:15-17:15; Jun 01-Aug 31: Mo-Su 10:15-19:15; Sep 01-Oct 15: Mo-Su 10:15-17:15; Oct 16-Mar 25: ""by appointment""', 'phone': '+39 329 6041373', 'website': 'https://fortezzamontealtura.com/'}",525793484,node,turismo,POINT (530454.2071731403 4559337.447609947),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
41.2044453,9.3395558,"{'historic': 'ruins', 'name': 'Batteria Militare di Talmone'}",531883101,node,turismo,POINT (528468.7618921841 4561508.404693938),,,,,,,,,,,,,,,,,,,,
41.1917918,9.3211754,"{'name': 'Delle Dune', 'natural': 'beach', 'surface': 'sand'}",531883473,node,turismo,POINT (526932.9115899733 4560097.841315061),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
41.1741162,9.419332,{'historic': 'ruins'},534287209,node,turismo,POINT (535173.5358932561 4558170.643556579),85.0,Palau,8143,4200730531,5200730531,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7631,G258,113020,113020.0,113,Provincia
40.3299243,9.6677472,{'tourism': 'viewpoint'},535663389,node,turismo,POINT (556723.6449354488 4464590.561751037),102.0,Dorgali,7406,4200530160,5200530160,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7683,D345,114011,114011.0,114,Provincia
40.3338046,9.5379533,"{'archaeological_site': 'megalith', 'email': 'ghivine@tiscali.it', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Villaggio Nuragico di Serra Orrios', 'opening_hours': 'Jan-Mar, Oct-Dec: Mo-Su 09:00-12:00, 14:00-16:00; Apr-Jun, Sep: Mo-Su 09:00-12:00, 15:00-17:00; Jul-Aug: Mo-Su 09:00-12:00, 16:00-18:00', 'phone': '+39 338 8341618', 'tourism': 'attraction', 'website': 'http://www.ghivine.com/serraorrios.htm', 'wikidata': 'Q1749976', 'wikipedia': 'it:Serra Orrios'}",538508137,node,turismo,POINT (545695.2636649454 4464946.181859945),102.0,Dorgali,7406,4200530160,5200530160,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7683,D345,114011,114011.0,114,Provincia
40.5415623,9.602291,{'tourism': 'viewpoint'},538527712,node,turismo,POINT (551003.0777038701 4488042.406659128),111.0,Lodè,7415,4200530390,5200530390,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7699,E647,114020,114020.0,114,Provincia
40.3369114,9.5262597,"{'name': 'Agricamper Iloghe', 'opening_hours': '24/7', 'tourism': 'caravan_site'}",563303857,node,turismo,POINT (544699.9216121421 4465285.057925779),102.0,Dorgali,7406,4200530160,5200530160,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7683,D345,114011,114011.0,114,Provincia
40.9977515,9.6531363,"{'description': 'old lighthouse', 'historic': 'ruins', 'name': 'Cape Figari'}",588553877,node,turismo,POINT (554931.7977227397 4538712.860920189),76.0,Golfo Aranci,8134,4200730301,5200730301,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7660,M274,113011,113011.0,113,Provincia
40.0766412,9.6008261,"{'name': 'Monte Lopene', 'tourism': 'viewpoint'}",590038102,node,turismo,POINT (551229.1141991343 4436436.632799675),234.0,Baunei,8151,4200530060,5200530060,Ogliastra,116,116.0,OG,,Sardegna,20,20.0,IT-88,7675,A722,116003,116003.0,116,Provincia
41.0487432,9.248102,"{'historic': 'ruins', 'name': 'Castello San Leonardo di Balaiana', 'tourism': 'attraction', 'wikidata': 'Q70878300'}",590908810,node,turismo,POINT (520850.3877710178 4544197.688100001),79.0,Luogosanto,8137,4200730360,5200730360,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7613,E747,113014,113014.0,113,Provincia
40.850322,9.1528641,"{'amenity': 'restaurant', 'name': 'Albergo Vallicciola', 'tourism': 'hotel'}",590910474,node,turismo,POINT (512885.14629111456 4522152.8432696145),90.0,Tempio Pausania,8147,4200730680,5200730680,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7647,L093,113025,113025.0,113,Provincia
40.9080447,9.1741193,"{'archaeological_site': 'megalith', 'ele': '442', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'passage_grave', 'name': 'tomba dei giganti di Pascaredda', 'name:de': 'Gigantengrab von Pascaredda', 'name:fr': 'Tombe des géants de Pascaredda', 'wikidata': 'Q15111632', 'wikimedia_commons': 'Category:Tomba dei giganti di Pascaredda (Calangianus)', 'wikipedia': 'it:Tomba dei giganti di Pascaredda', 'wikipedia:de': 'Gigantengrab von Pascaredda', 'wikipedia:fr': 'Tombe des géants de Pascaredda', 'wikipedia:it': 'Tomba dei giganti di Pascaredda'}",590911483,node,turismo,POINT (514664.03587512544 4528563.824083231),75.0,Calangianus,8133,4200730210,5200730210,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7598,B378,113010,113010.0,113,Provincia
