lat,lon,tags,osm_id,osm_type,pilastro,geometry,index_right,name,op_id,minint_elettorale,minint_finloc,prov_name,prov_istat_code,prov_istat_code_num,prov_acr,prov_iso_3166_2,reg_name,reg_istat_code,reg_istat_code_num,reg_iso_3166_2,opdm_id,com_catasto_code,com_istat_code,com_istat_code_num,prov_uts_code,prov_tipo_uts
40.1914559,9.4371598,"{'drinking_water': 'yes', 'name': 'Funtana Fundales', 'natural': 'spring'}",1350419847,node,,POINT (537211.4642242242 4449098.916793335),126.0,Orgosolo,7430.0,4200530600.0,5200530600.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7714.0,G097,114035.0,114035.0,114.0,Provincia
40.8880824,9.6925596,"{'name': 'Riparo Della Mandria', 'natural': 'cave_entrance'}",1351115489,node,,POINT (558343.9399184376 4526564.0893997215),82.0,Olbia,8140.0,4200730470.0,5200730470.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7624.0,G015,113017.0,113017.0,113.0,Provincia
39.9825608,9.6331014,"{'historic': 'monument', 'name': 'Bruncu Crabiola', 'natural': 'rock'}",1351995519,node,,POINT (554055.2845774496 4426013.542549371),243.0,Lotzorai,8160.0,4200530400.0,5200530400.0,Ogliastra,116.0,116.0,OG,,Sardegna,20.0,20.0,IT-88,7700.0,E700,116012.0,116012.0,116.0,Provincia
39.4460281,9.6425947,"{'name': 'Punta su Tramatzu', 'natural': 'cape'}",1362191414,node,,POINT (555292.5906576321 4366471.704464603),,,,,,,,,,,,,,,,,,,,
40.1246722,9.6749175,{'natural': 'cave_entrance'},1363029302,node,,POINT (557506.0731832656 4441813.042825069),234.0,Baunei,8151.0,4200530060.0,5200530060.0,Ogliastra,116.0,116.0,OG,,Sardegna,20.0,20.0,IT-88,7675.0,A722,116003.0,116003.0,116.0,Provincia
40.1242965,9.6753352,{'natural': 'cave_entrance'},1363029350,node,,POINT (557541.9801981004 4441771.612678291),234.0,Baunei,8151.0,4200530060.0,5200530060.0,Ogliastra,116.0,116.0,OG,,Sardegna,20.0,20.0,IT-88,7675.0,A722,116003.0,116003.0,116.0,Provincia
39.1574977,8.2269643,"{'name': 'Cala Fico', 'natural': 'bay'}",1367238921,node,,POINT (433209.72134551103 4334539.031500328),356.0,Carloforte,8203.0,4201110100.0,5200170130.0,Sulcis Iglesiente,119.0,119.0,CI,,Sardegna,20.0,20.0,IT-88,7857.0,B789,119004.0,119004.0,119.0,Provincia
40.9922476,9.1136981,"{'ele': '674', 'name': 'Monte Pulchiana', 'natural': 'peak'}",1391578958,node,,POINT (509563.30547869427 4537902.696761995),90.0,Tempio Pausania,8147.0,4200730680.0,5200730680.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7647.0,L093,113025.0,113025.0,113.0,Provincia
40.8426701,9.1031119,"{'ele': '674', 'mountain_pass': 'yes', 'name': 'Passo del Limbara', 'natural': 'saddle'}",1392633510,node,,POINT (508692.45703035215 4521297.30484161),90.0,Tempio Pausania,8147.0,4200730680.0,5200730680.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7647.0,L093,113025.0,113025.0,113.0,Provincia
40.107666,9.400248,"{'ele': '1320', 'name': 'Monte Fumai', 'natural': 'peak', 'wikidata': 'Q21183687', 'wikipedia': 'it:Monte Fumai'}",1393889106,node,,POINT (534111.3778559722 4439783.959973899),126.0,Orgosolo,7430.0,4200530600.0,5200530600.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7714.0,G097,114035.0,114035.0,114.0,Provincia
40.1112148,9.4011895,"{'drinking_water': 'yes', 'ele': '1009', 'loc_name': 'Lodei Malu', 'name': 'Funtana Bona', 'natural': 'spring'}",1395783105,node,,POINT (534189.8410820257 4440178.212726019),126.0,Orgosolo,7430.0,4200530600.0,5200530600.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7714.0,G097,114035.0,114035.0,114.0,Provincia
40.1189527,9.4138972,"{'ele': '1316', 'name': 'Monte Novo San Giovanni', 'natural': 'peak', 'reg_name': 'Monte Santu Juvanne', 'source': 'survey'}",1395846264,node,,POINT (535268.8118017965 4441042.02790836),126.0,Orgosolo,7430.0,4200530600.0,5200530600.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7714.0,G097,114035.0,114035.0,114.0,Provincia
40.1029853,9.3877072,"{'ele': '1140', 'name': 'Janna e Ventu', 'natural': 'peak'}",1396421004,node,,POINT (533044.842434131 4439259.701855292),126.0,Orgosolo,7430.0,4200530600.0,5200530600.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7714.0,G097,114035.0,114035.0,114.0,Provincia
40.1227867,9.4219628,"{'elev': '1044', 'name': 'Gutturu sa Terra Arva', 'natural': 'saddle'}",1396427342,node,,POINT (535954.07640112 4441470.805758076),126.0,Orgosolo,7430.0,4200530600.0,5200530600.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7714.0,G097,114035.0,114035.0,114.0,Provincia
38.9742345,8.4205469,"{'ele': '110', 'name': ""S'Arcu sa Canna"", 'natural': 'saddle'}",1397220371,node,,POINT (449805.7667610666 4314077.010385702),372.0,Sant'Antioco,8219.0,4201110710.0,5200170630.0,Sulcis Iglesiente,119.0,119.0,CI,,Sardegna,20.0,20.0,IT-88,7918.0,I294,119020.0,119020.0,119.0,Provincia
39.1655822,8.2427502,"{'name': 'Cala Vinagra', 'natural': 'bay', 'wikidata': 'Q72684250'}",1397236555,node,,POINT (434581.12809358747 4335424.71605725),,,,,,,,,,,,,,,,,,,,
40.2638577,9.4281833,"{'ele': '1331', 'name': 'Punta Ortu Caminu', 'natural': 'peak'}",1397411252,node,,POINT (536408.5866248977 4457131.43924425),119.0,Oliena,7423.0,4200530530.0,5200530530.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7707.0,G031,114028.0,114028.0,114.0,Provincia
40.2623405,9.4909088,"{'name': 'Sedda', 'natural': 'cave_entrance'}",1397411253,node,,POINT (541743.1123535539 4456990.684936539),119.0,Oliena,7423.0,4200530530.0,5200530530.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7707.0,G031,114028.0,114028.0,114.0,Provincia
40.4720211,9.5314461,"{'name': ""Janna 'e Nurai"", 'natural': 'saddle'}",1397814656,node,,POINT (545050.2835452801 4480284.7007103935),113.0,Lula,7417.0,4200530410.0,5200530410.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7701.0,E736,114022.0,114022.0,114.0,Provincia
40.8741108,9.1899,"{'ele': '1150', 'name': 'Monte Biancu', 'natural': 'peak'}",1399986978,node,,POINT (516001.23367291654 4524799.672356414),75.0,Calangianus,8133.0,4200730210.0,5200730210.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7598.0,B378,113010.0,113010.0,113.0,Provincia
40.8718294,9.1950589,"{'ele': '1108', 'name': 'Monte di li conchi', 'natural': 'peak'}",1399986979,node,,POINT (516436.4940786555 4524547.376333003),75.0,Calangianus,8133.0,4200730210.0,5200730210.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7598.0,B378,113010.0,113010.0,113.0,Provincia
40.8915771,9.2316514,"{'ele': '701', 'name': 'Monte La Trona', 'natural': 'peak'}",1399986981,node,,POINT (519514.1354524257 4526747.029328894),75.0,Calangianus,8133.0,4200730210.0,5200730210.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7598.0,B378,113010.0,113010.0,113.0,Provincia
40.863387,9.2057686,"{'ele': '1200', 'name': 'Monte Niddoni', 'natural': 'peak'}",1399986982,node,,POINT (517341.1418060664 4523612.2761721965),75.0,Calangianus,8133.0,4200730210.0,5200730210.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7598.0,B378,113010.0,113010.0,113.0,Provincia
40.8537472,9.1872332,"{'ele': '1336', 'name': 'Punta Bandiera', 'natural': 'peak'}",1399986984,node,,POINT (515781.3583772754 4522538.687381352),71.0,Berchidda,8129.0,4200730090.0,5200730090.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7586.0,A789,113006.0,113006.0,113.0,Provincia
41.2392304,9.3593491,"{'name': 'Cala Connari', 'natural': 'bay', 'tourism': 'viewpoint'}",1420490554,node,,POINT (530112.2982475447 4565376.707662896),,,,,,,,,,,,,,,,,,,,
41.2343937,9.3546426,"{'name': 'Cala Granara', 'natural': 'bay'}",1420490558,node,,POINT (529720.09881089 4564838.144650939),77.0,La Maddalena,8135.0,4200730350.0,5200730350.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7612.0,E425,113012.0,113012.0,113.0,Provincia
41.2309279,9.3507854,"{'name': 'Cala Soraia', 'natural': 'bay'}",1420491118,node,,POINT (529398.406138511 4564452.07977835),,,,,,,,,,,,,,,,,,,,
41.2478631,9.3541667,"{'name': 'Cala Bonifazzinca', 'natural': 'bay'}",1420495657,node,,POINT (529674.1235826935 4566333.279811323),77.0,La Maddalena,8135.0,4200730350.0,5200730350.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7612.0,E425,113012.0,113012.0,113.0,Provincia
41.2522356,9.3418979,"{'name': 'Cala Grano', 'natural': 'bay'}",1420495658,node,,POINT (528644.2614254976 4566814.57417805),,,,,,,,,,,,,,,,,,,,
41.2517695,9.3484551,"{'name': 'Cala Pietranera', 'natural': 'bay'}",1420495662,node,,POINT (529193.8330935648 4566765.012570346),,,,,,,,,,,,,,,,,,,,
41.2344491,9.3337224,"{'name': 'Cala Serraina', 'natural': 'bay'}",1420495664,node,,POINT (527966.8978390346 4564837.352985496),,,,,,,,,,,,,,,,,,,,
39.1324453,8.8726711,"{'name': 'Mitza Is Faneuas', 'natural': 'spring'}",1455383476,node,,POINT (488994.9502245636 4331482.065348199),284.0,Assemini,7449.0,4200170030.0,5200170030.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7744.0,A474,118002.0,118002.0,318.0,Città metropolitana
40.8171709,9.5779051,"{'ele': '210', 'name': 'Capriuleddu', 'natural': 'peak'}",1459034751,node,,POINT (548736.878815572 4518622.282250603),78.0,Loiri Porto San Paolo,8136.0,4200730351.0,5200730351.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7661.0,M275,113013.0,113013.0,113.0,Provincia
39.4020262,8.398477,"{'leisure': 'marina', 'name': 'Porto di Buggerru', 'name:en': 'Buggeru Small Marina', 'seamark:harbour:category': 'marina', 'seamark:type': 'harbour'}",1487521951,node,,POINT (448208.9245697988 4361563.978199207),,,,,,,,,,,,,,,,,,,,
40.0864122,9.732023,"{'name': 'Portu Cuau', 'natural': 'bay'}",1495953379,node,,POINT (562406.721269151 4437604.921561868),234.0,Baunei,8151.0,4200530060.0,5200530060.0,Ogliastra,116.0,116.0,OG,,Sardegna,20.0,20.0,IT-88,7675.0,A722,116003.0,116003.0,116.0,Provincia
40.0807932,9.7327062,"{'alt_name': 'Portu Pedrosu', 'name': ""Portu Porru 'e Campu"", 'natural': 'bay'}",1495970355,node,,POINT (562470.1020697427 4436981.729111442),234.0,Baunei,8151.0,4200530060.0,5200530060.0,Ogliastra,116.0,116.0,OG,,Sardegna,20.0,20.0,IT-88,7675.0,A722,116003.0,116003.0,116.0,Provincia
39.1439039,8.3140524,"{'harbour': 'yes', 'leisure': 'marina', 'name': 'Porto di Carloforte', 'seamark:harbour:category': 'ferry', 'seamark:type': 'harbour'}",1497381542,node,,POINT (440722.80742820736 4332969.953711819),,,,,,,,,,,,,,,,,,,,
39.1815195,8.2668475,"{'name': 'Punta delle Oche', 'natural': 'cape'}",1497438987,node,,POINT (436677.21599998826 4337176.276425101),,,,,,,,,,,,,,,,,,,,
39.1058262,8.3083021,"{'name': 'Punta Martin', 'natural': 'cape'}",1504909129,node,,POINT (440193.68956816575 4328748.047717281),,,,,,,,,,,,,,,,,,,,
38.9625608,8.5952687,{'leisure': 'marina'},1510161847,node,,POINT (464935.0835098294 4312699.8058305625),371.0,Sant'Anna Arresi,8218.0,4201110700.0,5200170620.0,Sulcis Iglesiente,119.0,119.0,CI,,Sardegna,20.0,20.0,IT-88,7917.0,M209,119019.0,119019.0,119.0,Provincia
39.5082559,9.2712593,"{'name': 'Sorgente Is Alinos', 'natural': 'spring'}",1529442241,node,,POINT (523319.8644228326 4373215.87290265),338.0,Silius,7503.0,4201110850.0,5200170790.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7932.0,I735,118057.0,118057.0,318.0,Città metropolitana
39.5034612,9.2655771,"{'ele': '838', 'name': 'Monte Ixi', 'natural': 'peak'}",1530080615,node,,POINT (522832.9403220818 4372682.296515709),325.0,San Nicolò Gerrei,7489.0,4201110640.0,5200170580.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7911.0,G383,118043.0,118043.0,318.0,Città metropolitana
39.4984166,9.2784188,"{'ele': '816', 'name': 'Monte Moratto', 'natural': 'peak'}",1536670043,node,,POINT (523938.73516748374 4372125.77639648),325.0,San Nicolò Gerrei,7489.0,4201110640.0,5200170580.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7911.0,G383,118043.0,118043.0,318.0,Città metropolitana
39.9142126,9.4407747,"{'ele': '1236', 'name': 'P.ta Erdorru', 'natural': 'peak'}",1596803131,node,,POINT (537671.5036191527 4418328.703591772),237.0,Gairo,8154.0,4200530240.0,5200530240.0,Ogliastra,116.0,116.0,OG,,Sardegna,20.0,20.0,IT-88,7688.0,D859,116006.0,116006.0,116.0,Provincia
39.1770336,8.9596308,"{'ele': '97', 'natural': 'saddle'}",1600872124,node,,POINT (496513.0878051931 4336423.267132455),289.0,Capoterra,7454.0,4200170110.0,5200170110.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7746.0,B675,118007.0,118007.0,318.0,Città metropolitana
41.2382088,9.2638278,"{'name': 'Cala Balcaccia', 'natural': 'bay'}",1601566870,node,,POINT (522108.25604374055 4565234.600158814),87.0,Santa Teresa Gallura,8144.0,4200730610.0,5200730610.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7640.0,I312,113022.0,113022.0,113.0,Provincia
39.474664,9.3419825,{'natural': 'spring'},1628665863,node,,POINT (529414.0242775494 4369508.5154974535),349.0,Villasalto,7515.0,4201111040.0,5200170980.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7951.0,M016,118069.0,118069.0,318.0,Città metropolitana
40.0132301,9.6830706,"{'ele': '669', 'name': 'Monte Oro', 'natural': 'peak'}",1648984417,node,,POINT (558295.6891388893 4429449.065283265),234.0,Baunei,8151.0,4200530060.0,5200530060.0,Ogliastra,116.0,116.0,OG,,Sardegna,20.0,20.0,IT-88,7675.0,A722,116003.0,116003.0,116.0,Provincia
39.1948646,8.8568107,"{'ele': '948', 'name': 'Monte Arcosu', 'natural': 'peak', 'wikidata': 'Q3861199', 'wikipedia': 'it:Monte Arcosu'}",1659243804,node,,POINT (487635.0664298934 4338411.043924855),344.0,Uta,7510.0,4200170900.0,5200170900.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7756.0,L521,118064.0,118064.0,318.0,Città metropolitana
39.1672296,8.8412605,"{'ele': '856', 'name': 'Monti Genna Strinta', 'natural': 'peak', 'wikidata': 'Q3861581', 'wikipedia': 'it:Monte Genna Strinta'}",1660798451,node,,POINT (486286.87968115136 4335346.496306663),337.0,Siliqua,7502.0,4201110840.0,5200170780.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7931.0,I734,118056.0,118056.0,318.0,Città metropolitana
39.127256,8.9026526,"{'ele': '720', 'name': 'Monte Is Pauceris Mannus', 'natural': 'peak'}",1660798459,node,,POINT (491585.63744196336 4330902.983611022),284.0,Assemini,7449.0,4200170030.0,5200170030.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7744.0,A474,118002.0,118002.0,318.0,Città metropolitana
39.1476221,8.8376548,"{'ele': '1086', 'name': 'Monti Latias', 'natural': 'peak', 'wikidata': 'Q3861666', 'wikipedia': 'it:Monte Lattias'}",1660798470,node,,POINT (485971.49866662995 4333171.121494191),284.0,Assemini,7449.0,4200170030.0,5200170030.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7744.0,A474,118002.0,118002.0,318.0,Città metropolitana
39.1951873,8.8492466,"{'ele': '833', 'name': 'Punta Palaniedda', 'natural': 'peak'}",1660798473,node,,POINT (486981.93724790437 4338447.9143788405),337.0,Siliqua,7502.0,4201110840.0,5200170780.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7931.0,I734,118056.0,118056.0,318.0,Città metropolitana
39.1875598,8.8669343,"{'ele': '663', 'name': 'Punta Perdu Catta', 'natural': 'peak'}",1660798477,node,,POINT (488508.087938692 4337599.06343244),344.0,Uta,7510.0,4200170900.0,5200170900.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7756.0,L521,118064.0,118064.0,318.0,Città metropolitana
39.1775046,8.8665792,"{'ele': '623', 'name': 'Rocca Concale Petuntu', 'natural': 'peak'}",1660798479,node,,POINT (488475.7788464386 4336483.236492671),344.0,Uta,7510.0,4200170900.0,5200170900.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7756.0,L521,118064.0,118064.0,318.0,Città metropolitana
39.1453173,8.8421711,"{'ele': '1010', 'name': 'Monti Liudeddu', 'natural': 'peak'}",1660798486,node,,POINT (486361.3145887045 4332914.6603208985),284.0,Assemini,7449.0,4200170030.0,5200170030.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7744.0,A474,118002.0,118002.0,318.0,Città metropolitana
40.0967288,8.4868111,"{'name': 'Scoglio del Genovese', 'natural': 'cliff', 'tourism': 'attraction', 'wikidata': 'Q73014945'}",1678060829,node,,POINT (456256.12201054307 4438619.43857151),,,,,,,,,,,,,,,,,,,,
40.5699483,9.6414347,"{'name': 'Sorgente su tassu', 'natural': 'spring'}",1694966306,node,,POINT (554294.9210264991 4491216.695569773),139.0,Siniscola,7442.0,4200530820.0,5200530820.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7728.0,I751,114048.0,114048.0,114.0,Provincia
41.2436303,9.148053,"{'name': 'Cala Spinosa', 'natural': 'bay'}",1695812656,node,,POINT (512405.52393992024 4565813.476706851),87.0,Santa Teresa Gallura,8144.0,4200730610.0,5200730610.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7640.0,I312,113022.0,113022.0,113.0,Provincia
41.2421611,9.2479732,"{'name': 'Cala Sambuco', 'natural': 'bay'}",1695819891,node,,POINT (520778.4184685978 4565669.450270179),87.0,Santa Teresa Gallura,8144.0,4200730610.0,5200730610.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7640.0,I312,113022.0,113022.0,113.0,Provincia
39.3037302,9.6027915,"{'ele': '300', 'name': 'Monte Ferru', 'natural': 'peak', 'wikidata': 'Q1945828'}",1699206791,node,,POINT (551973.0705169403 4350655.911869456),311.0,Muravera,7475.0,4201110420.0,5200170390.0,Cagliari,118.0,118.0,CA,IT-CA,Sardegna,20.0,20.0,IT-88,7889.0,F808,118029.0,118029.0,318.0,Città metropolitana
40.2602573,9.4265818,"{'ele': '1303', 'name': 'Punta Carabidda', 'natural': 'peak'}",1702401511,node,,POINT (536274.3330118818 4456731.153557732),119.0,Oliena,7423.0,4200530530.0,5200530530.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7707.0,G031,114028.0,114028.0,114.0,Provincia
40.2624147,9.4593599,"{'ele': '1147', 'name': 'Punta Cusidore', 'natural': 'peak'}",1702401514,node,,POINT (539060.3837125797 4456984.542778923),119.0,Oliena,7423.0,4200530530.0,5200530530.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7707.0,G031,114028.0,114028.0,114.0,Provincia
39.373707,8.4971557,"{'ele': '549', 'mountain_pass': 'yes', 'name': 'Passo Genna Bogai', 'natural': 'saddle'}",1714709505,node,,POINT (456687.69531217 4358369.155471363),361.0,Iglesias,8208.0,4201110350.0,5200170330.0,Sulcis Iglesiente,119.0,119.0,CI,,Sardegna,20.0,20.0,IT-88,7882.0,E281,119009.0,119009.0,119.0,Provincia
39.4712929,8.4705003,"{'ele': '401', 'mountain_pass': 'yes', 'natural': 'saddle'}",1716606775,node,,POINT (454455.2899598354 4369212.367816586),255.0,Arbus,8172.0,4201110010.0,5200170010.0,Medio Campidano,117.0,117.0,VS,,Sardegna,20.0,20.0,IT-88,7848.0,A359,117001.0,117001.0,117.0,Provincia
39.9484322,9.1700104,"{'ele': '974', 'name': 'Meseddu de Texile', 'natural': 'peak', 'opening_hours': '24/7', 'reservation': 'no', 'tourism': 'attraction', 'wheelchair': 'no', 'wikidata': 'Q3862720', 'wikipedia': 'it:Texile'}",1722172919,node,,POINT (514522.95103102317 4422047.5578921335),92.0,Aritzo,7396.0,4200530010.0,5200530010.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7670.0,A407,114001.0,114001.0,114.0,Provincia
40.5684333,8.2042844,"{'alt_name': 'Punta del Giglio', 'ele': '80', 'name': 'Punta Giglio', 'name:ca': 'La Punta del Lliri', 'name:it': 'Punta Giglio', 'natural': 'cape', 'wikidata': 'Q3185901', 'wikipedia': 'it:Punta Giglio'}",1722526745,node,,POINT (432644.1709486854 4491155.053354812),,,,,,,,,,,,,,,,,,,,
40.4428059,8.5379135,"{'ele': '644', 'name': 'Monte Minerva', 'natural': 'peak', 'wikidata': 'Q21183689', 'wikipedia': 'it:Monte Minerva'}",1723161586,node,,POINT (460812.32814608654 4477008.736358497),65.0,Villanova Monteleone,7395.0,4200730750.0,5200730750.0,Sassari,112.0,112.0,SS,IT-SS,Sardegna,20.0,20.0,IT-88,7655.0,L989,112066.0,112066.0,312.0,Città metropolitana
40.3176841,8.6524015,"{'ele': '665', 'name': 'Monte Rughe', 'natural': 'peak', 'summit:cross': 'yes', 'wikidata': 'Q31614962'}",1747507974,node,,POINT (470467.0240933008 4463075.980238597),45.0,Pozzomaggiore,7375.0,4200730580.0,5200730580.0,Sassari,112.0,112.0,SS,IT-SS,Sardegna,20.0,20.0,IT-88,7636.0,G962,112046.0,112046.0,312.0,Città metropolitana
39.8900925,9.2291877,"{'name': 'Funtana de Su Predi', 'natural': 'spring'}",1776373819,node,,POINT (519594.73161691363 4415583.81071271),136.0,Seulo,7501.0,4201110820.0,5200530790.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7929.0,I707,114045.0,114045.0,114.0,Provincia
40.5605717,8.1635053,"{'ele': '180', 'name': 'Cap de la Caça/Capo Caccia', 'name:ca': 'Cap de la Caça', 'name:it': 'Capo Caccia', 'natural': 'cape', 'wikidata': 'Q2256770', 'wikipedia': 'it:Capo Caccia'}",1787067716,node,,POINT (429183.97365887597 4490314.371622413),0.0,Alghero,7330.0,4200730030.0,5200730030.0,Sassari,112.0,112.0,SS,IT-SS,Sardegna,20.0,20.0,IT-88,7580.0,A192,112001.0,112001.0,312.0,Città metropolitana
40.6124237,8.1715853,"{'ele': '361', 'name': 'Monte Timidone', 'natural': 'peak', 'wikidata': 'Q31202207'}",1787067717,node,,POINT (429922.1645552233 4496063.65232405),0.0,Alghero,7330.0,4200730030.0,5200730030.0,Sassari,112.0,112.0,SS,IT-SS,Sardegna,20.0,20.0,IT-88,7580.0,A192,112001.0,112001.0,312.0,Città metropolitana
40.1438499,8.6077381,"{'alt_name': 'p.ta Su Mullone', 'ele': '1052', 'name': 'Monte Urtigu', 'natural': 'peak', 'wikidata': 'Q16579704', 'wikipedia': 'it:Monte Urtigu'}",1788764558,node,,POINT (466586.96455840796 4443797.090031625),201.0,Santu Lussurgiu,7679.0,4200950490.0,5200950490.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7809.0,I374,115057.0,115057.0,115.0,Provincia
40.1460041,8.5640716,"{'ele': '690', 'name': 'Sa Rocca de Freari', 'natural': 'peak', 'wikidata': 'Q31634101'}",1788764561,node,,POINT (462868.59475493577 4444053.523931002),164.0,Cuglieri,7641.0,4200950190.0,5200950190.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7779.0,D200,115020.0,115020.0,115.0,Provincia
40.0866355,8.4979091,{'natural': 'peak'},1788764567,node,,POINT (457195.7897611068 4437493.757308933),164.0,Cuglieri,7641.0,4200950190.0,5200950190.0,Oristano,115.0,115.0,OR,IT-OR,Sardegna,20.0,20.0,IT-88,7779.0,D200,115020.0,115020.0,115.0,Provincia
40.6979917,9.6766742,"{'ele': '231', 'name': 'Monte Piluccas', 'natural': 'peak', 'wikidata': 'Q31678382'}",1791575449,node,,POINT (557168.5063843552 4505452.291916905),74.0,Budoni,8132.0,4200730175.0,5200530131.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7668.0,B248,113009.0,113009.0,113.0,Provincia
40.6790126,9.6918329,"{'ele': '208', 'name': 'Monte Rena', 'natural': 'peak', 'wikidata': 'Q31678331'}",1791638948,node,,POINT (558465.7769790769 4503355.496169635),134.0,Posada,7438.0,4200530710.0,5200530710.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7724.0,G929,114043.0,114043.0,114.0,Provincia
40.6756929,9.7092888,"{'ele': '179', 'name': ""Punta S'Iscala"", 'natural': 'peak'}",1791638950,node,,POINT (559943.9342181226 4502998.751964282),134.0,Posada,7438.0,4200530710.0,5200530710.0,Nuoro,114.0,114.0,NU,IT-NU,Sardegna,20.0,20.0,IT-88,7724.0,G929,114043.0,114043.0,114.0,Provincia
40.6771186,9.7231401,"{'ele': '211', 'name': ""Punta D'Abbaia"", 'natural': 'peak', 'wikidata': 'Q31678347'}",1791638954,node,,POINT (561113.2528552184 4503166.5492252465),74.0,Budoni,8132.0,4200730175.0,5200530131.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7668.0,B248,113009.0,113009.0,113.0,Provincia
40.6717627,9.7369906,"{'ele': '231', 'name': 'Monte Longu', 'natural': 'peak'}",1791638957,node,,POINT (562288.7659802573 4502581.7416861905),74.0,Budoni,8132.0,4200730175.0,5200530131.0,Gallura Nord-Est Sardegna,113.0,113.0,OT,,Sardegna,20.0,20.0,IT-88,7668.0,B248,113009.0,113009.0,113.0,Provincia
