comune,anno,mese,presenze_annue,letti_totali,utilizzazione_lorda_pct,segmenti_esclusi,copertura_sufficiente
Aglientu,2022,12,331434.99,5469.0,16.6,0,True
Ales,2022,1,899.0,44.0,5.6,0,True
Ales,2022,2,899.0,44.0,5.6,0,True
Ales,2022,3,899.0,44.0,5.6,0,True
Ales,2022,4,899.0,44.0,5.6,0,True
Ales,2022,5,899.0,44.0,5.6,0,True
Ales,2022,6,899.0,44.0,5.6,0,True
Ales,2022,7,899.0,44.0,5.6,0,True
Ales,2022,8,899.0,44.0,5.6,0,True
Ales,2022,9,899.0,44.0,5.6,0,True
Ales,2022,10,899.0,44.0,5.6,0,True
Ales,2022,11,899.0,44.0,5.6,0,True
Ales,2022,12,899.0,44.0,5.6,0,True
Alghero,2022,1,1291721.0,20707.0,17.09,0,True
Alghero,2022,2,1291721.0,20707.0,17.09,0,True
Alghero,2022,3,1291721.0,20707.0,17.09,0,True
Alghero,2022,4,1291721.0,20707.0,17.09,0,True
Alghero,2022,5,1291721.0,20707.0,17.09,0,True
Alghero,2022,6,1291721.0,20707.0,17.09,0,True
Alghero,2022,7,1291721.0,20707.0,17.09,0,True
Alghero,2022,8,1291721.0,20707.0,17.09,0,True
Alghero,2022,9,1291721.0,20707.0,17.09,0,True
Alghero,2022,10,1291721.0,20707.0,17.09,0,True
Alghero,2022,11,1291721.0,20707.0,17.09,0,True
Alghero,2022,12,1291721.0,20707.0,17.09,0,True
Allai,2022,1,0.0,26.0,0.0,0,True
Allai,2022,2,0.0,26.0,0.0,0,True
Allai,2022,3,0.0,26.0,0.0,0,True
Allai,2022,4,0.0,26.0,0.0,0,True
Allai,2022,5,0.0,26.0,0.0,0,True
Allai,2022,6,0.0,26.0,0.0,0,True
Allai,2022,7,0.0,26.0,0.0,0,True
Allai,2022,8,0.0,26.0,0.0,0,True
Allai,2022,9,0.0,26.0,0.0,0,True
Allai,2022,10,0.0,26.0,0.0,0,True
Allai,2022,11,0.0,26.0,0.0,0,True
Allai,2022,12,0.0,26.0,0.0,0,True
Alà Dei Sardi,2022,1,0.0,21.0,0.0,0,True
Alà Dei Sardi,2022,2,0.0,21.0,0.0,0,True
Alà Dei Sardi,2022,3,0.0,21.0,0.0,0,True
Alà Dei Sardi,2022,4,0.0,21.0,0.0,0,True
Alà Dei Sardi,2022,5,0.0,21.0,0.0,0,True
Alà Dei Sardi,2022,6,0.0,21.0,0.0,0,True
Alà Dei Sardi,2022,7,0.0,21.0,0.0,0,True
Alà Dei Sardi,2022,8,0.0,21.0,0.0,0,True
Alà Dei Sardi,2022,9,0.0,21.0,0.0,0,True
Alà Dei Sardi,2022,10,0.0,21.0,0.0,0,True
Alà Dei Sardi,2022,11,0.0,21.0,0.0,0,True
Alà Dei Sardi,2022,12,0.0,21.0,0.0,0,True
Anela,2022,1,0.0,10.0,0.0,0,True
Anela,2022,2,0.0,10.0,0.0,0,True
Anela,2022,3,0.0,10.0,0.0,0,True
Anela,2022,4,0.0,10.0,0.0,0,True
Anela,2022,5,0.0,10.0,0.0,0,True
Anela,2022,6,0.0,10.0,0.0,0,True
Anela,2022,7,0.0,10.0,0.0,0,True
Anela,2022,8,0.0,10.0,0.0,0,True
Anela,2022,9,0.0,10.0,0.0,0,True
Anela,2022,10,0.0,10.0,0.0,0,True
Anela,2022,11,0.0,10.0,0.0,0,True
Anela,2022,12,0.0,10.0,0.0,0,True
Arborea,2022,1,92472.0,1905.0,13.3,0,True
Arborea,2022,2,92472.0,1905.0,13.3,0,True
Arborea,2022,3,92472.0,1905.0,13.3,0,True
Arborea,2022,4,92472.0,1905.0,13.3,0,True
Arborea,2022,5,92472.0,1905.0,13.3,0,True
Arborea,2022,6,92472.0,1905.0,13.3,0,True
Arborea,2022,7,92472.0,1905.0,13.3,0,True
Arborea,2022,8,92472.0,1905.0,13.3,0,True
Arborea,2022,9,92472.0,1905.0,13.3,0,True
Arborea,2022,10,92472.0,1905.0,13.3,0,True
Arborea,2022,11,92472.0,1905.0,13.3,0,True
Arborea,2022,12,92472.0,1905.0,13.3,0,True
Arbus,2022,1,50255.0,1362.0,10.11,0,True
Arbus,2022,2,50255.0,1362.0,10.11,0,True
Arbus,2022,3,50255.0,1362.0,10.11,0,True
Arbus,2022,4,50255.0,1362.0,10.11,0,True
Arbus,2022,5,50255.0,1362.0,10.11,0,True
Arbus,2022,6,50255.0,1362.0,10.11,0,True
Arbus,2022,7,50255.0,1362.0,10.11,0,True
Arbus,2022,8,50255.0,1362.0,10.11,0,True
Arbus,2022,9,50255.0,1362.0,10.11,0,True
Arbus,2022,10,50255.0,1362.0,10.11,0,True
Arbus,2022,11,50255.0,1362.0,10.11,0,True
Arbus,2022,12,50255.0,1362.0,10.11,0,True
Ardara,2022,1,0.0,4.0,0.0,0,True
Ardara,2022,2,0.0,4.0,0.0,0,True
Ardara,2022,3,0.0,4.0,0.0,0,True
Ardara,2022,4,0.0,4.0,0.0,0,True
Ardara,2022,5,0.0,4.0,0.0,0,True
Ardara,2022,6,0.0,4.0,0.0,0,True
Ardara,2022,7,0.0,4.0,0.0,0,True
Ardara,2022,8,0.0,4.0,0.0,0,True
Ardara,2022,9,0.0,4.0,0.0,0,True
Ardara,2022,10,0.0,4.0,0.0,0,True
Ardara,2022,11,0.0,4.0,0.0,0,True
Ardara,2022,12,0.0,4.0,0.0,0,True
Aritzo,2022,1,3957.0,261.0,4.15,0,True
Aritzo,2022,2,3957.0,261.0,4.15,0,True
Aritzo,2022,3,3957.0,261.0,4.15,0,True
Aritzo,2022,4,3957.0,261.0,4.15,0,True
Aritzo,2022,5,3957.0,261.0,4.15,0,True
Aritzo,2022,6,3957.0,261.0,4.15,0,True
Aritzo,2022,7,3957.0,261.0,4.15,0,True
Aritzo,2022,8,3957.0,261.0,4.15,0,True
Aritzo,2022,9,3957.0,261.0,4.15,0,True
Aritzo,2022,10,3957.0,261.0,4.15,0,True
Aritzo,2022,11,3957.0,261.0,4.15,0,True
Aritzo,2022,12,3957.0,261.0,4.15,0,True
Armungia,2022,1,0.0,20.0,0.0,0,True
Armungia,2022,2,0.0,20.0,0.0,0,True
Armungia,2022,3,0.0,20.0,0.0,0,True
Armungia,2022,4,0.0,20.0,0.0,0,True
Armungia,2022,5,0.0,20.0,0.0,0,True
Armungia,2022,6,0.0,20.0,0.0,0,True
Armungia,2022,7,0.0,20.0,0.0,0,True
Armungia,2022,8,0.0,20.0,0.0,0,True
Armungia,2022,9,0.0,20.0,0.0,0,True
Armungia,2022,10,0.0,20.0,0.0,0,True
Armungia,2022,11,0.0,20.0,0.0,0,True
Armungia,2022,12,0.0,20.0,0.0,0,True
Arzachena,2022,1,1202744.0,20916.0,15.75,0,True
Arzachena,2022,2,1202744.0,20916.0,15.75,0,True
Arzachena,2022,3,1202744.0,20916.0,15.75,0,True
Arzachena,2022,4,1202744.0,20916.0,15.75,0,True
Arzachena,2022,5,1202744.0,20916.0,15.75,0,True
Arzachena,2022,6,1202744.0,20916.0,15.75,0,True
Arzachena,2022,7,1202744.0,20916.0,15.75,0,True
Arzachena,2022,8,1202744.0,20916.0,15.75,0,True
Arzachena,2022,9,1202744.0,20916.0,15.75,0,True
Arzachena,2022,10,1202744.0,20916.0,15.75,0,True
Arzachena,2022,11,1202744.0,20916.0,15.75,0,True
Arzachena,2022,12,1202744.0,20916.0,15.75,0,True
Arzana,2022,1,0.0,73.0,0.0,0,True
Arzana,2022,2,0.0,73.0,0.0,0,True
Arzana,2022,3,0.0,73.0,0.0,0,True
Arzana,2022,4,0.0,73.0,0.0,0,True
Arzana,2022,5,0.0,73.0,0.0,0,True
Arzana,2022,6,0.0,73.0,0.0,0,True
Arzana,2022,7,0.0,73.0,0.0,0,True
Arzana,2022,8,0.0,73.0,0.0,0,True
Arzana,2022,9,0.0,73.0,0.0,0,True
Arzana,2022,10,0.0,73.0,0.0,0,True
Arzana,2022,11,0.0,73.0,0.0,0,True
Arzana,2022,12,0.0,73.0,0.0,0,True
Assemini,2022,1,27929.0,655.0,11.68,0,True
Assemini,2022,2,27929.0,655.0,11.68,0,True
Assemini,2022,3,27929.0,655.0,11.68,0,True
Assemini,2022,4,27929.0,655.0,11.68,0,True
Assemini,2022,5,27929.0,655.0,11.68,0,True
Assemini,2022,6,27929.0,655.0,11.68,0,True
Assemini,2022,7,27929.0,655.0,11.68,0,True
Assemini,2022,8,27929.0,655.0,11.68,0,True
Assemini,2022,9,27929.0,655.0,11.68,0,True
Assemini,2022,10,27929.0,655.0,11.68,0,True
Assemini,2022,11,27929.0,655.0,11.68,0,True
Assemini,2022,12,27929.0,655.0,11.68,0,True
Assolo,2022,1,0.0,18.0,0.0,0,True
Assolo,2022,2,0.0,18.0,0.0,0,True
Assolo,2022,3,0.0,18.0,0.0,0,True
Assolo,2022,4,0.0,18.0,0.0,0,True
Assolo,2022,5,0.0,18.0,0.0,0,True
Assolo,2022,6,0.0,18.0,0.0,0,True
Assolo,2022,7,0.0,18.0,0.0,0,True
Assolo,2022,8,0.0,18.0,0.0,0,True
Assolo,2022,9,0.0,18.0,0.0,0,True
Assolo,2022,10,0.0,18.0,0.0,0,True
Assolo,2022,11,0.0,18.0,0.0,0,True
Assolo,2022,12,0.0,18.0,0.0,0,True
Atzara,2022,1,454.0,24.0,5.18,0,True
Atzara,2022,2,454.0,24.0,5.18,0,True
Atzara,2022,3,454.0,24.0,5.18,0,True
Atzara,2022,4,454.0,24.0,5.18,0,True
Atzara,2022,5,454.0,24.0,5.18,0,True
Atzara,2022,6,454.0,24.0,5.18,0,True
Atzara,2022,7,454.0,24.0,5.18,0,True
Atzara,2022,8,454.0,24.0,5.18,0,True
Atzara,2022,9,454.0,24.0,5.18,0,True
Atzara,2022,10,454.0,24.0,5.18,0,True
Atzara,2022,11,454.0,24.0,5.18,0,True
Atzara,2022,12,454.0,24.0,5.18,0,True
Austis,2022,1,0.0,48.0,0.0,0,True
Austis,2022,2,0.0,48.0,0.0,0,True
Austis,2022,3,0.0,48.0,0.0,0,True
Austis,2022,4,0.0,48.0,0.0,0,True
Austis,2022,5,0.0,48.0,0.0,0,True
Austis,2022,6,0.0,48.0,0.0,0,True
Austis,2022,7,0.0,48.0,0.0,0,True
Austis,2022,8,0.0,48.0,0.0,0,True
Austis,2022,9,0.0,48.0,0.0,0,True
Austis,2022,10,0.0,48.0,0.0,0,True
Austis,2022,11,0.0,48.0,0.0,0,True
Austis,2022,12,0.0,48.0,0.0,0,True
Badesi,2022,1,335665.0,4953.0,18.57,0,True
Badesi,2022,2,335665.0,4953.0,18.57,0,True
Badesi,2022,3,335665.0,4953.0,18.57,0,True
Badesi,2022,4,335665.0,4953.0,18.57,0,True
Badesi,2022,5,335665.0,4953.0,18.57,0,True
Badesi,2022,6,335665.0,4953.0,18.57,0,True
Badesi,2022,7,335665.0,4953.0,18.57,0,True
Badesi,2022,8,335665.0,4953.0,18.57,0,True
Badesi,2022,9,335665.0,4953.0,18.57,0,True
Badesi,2022,10,335665.0,4953.0,18.57,0,True
Badesi,2022,11,335665.0,4953.0,18.57,0,True
Badesi,2022,12,335665.0,4953.0,18.57,0,True
Ballao,2022,1,0.0,8.0,0.0,0,True
Ballao,2022,2,0.0,8.0,0.0,0,True
Ballao,2022,3,0.0,8.0,0.0,0,True
Ballao,2022,4,0.0,8.0,0.0,0,True
Ballao,2022,5,0.0,8.0,0.0,0,True
Ballao,2022,6,0.0,8.0,0.0,0,True
Ballao,2022,7,0.0,8.0,0.0,0,True
Ballao,2022,8,0.0,8.0,0.0,0,True
Ballao,2022,9,0.0,8.0,0.0,0,True
Ballao,2022,10,0.0,8.0,0.0,0,True
Ballao,2022,11,0.0,8.0,0.0,0,True
Ballao,2022,12,0.0,8.0,0.0,0,True
Banari,2022,1,0.0,11.0,0.0,0,True
Banari,2022,2,0.0,11.0,0.0,0,True
Banari,2022,3,0.0,11.0,0.0,0,True
Banari,2022,4,0.0,11.0,0.0,0,True
Banari,2022,5,0.0,11.0,0.0,0,True
Banari,2022,6,0.0,11.0,0.0,0,True
Banari,2022,7,0.0,11.0,0.0,0,True
Banari,2022,8,0.0,11.0,0.0,0,True
Banari,2022,9,0.0,11.0,0.0,0,True
Banari,2022,10,0.0,11.0,0.0,0,True
Banari,2022,11,0.0,11.0,0.0,0,True
Banari,2022,12,0.0,11.0,0.0,0,True
Baradili,2022,1,0.0,24.0,0.0,0,True
Baradili,2022,2,0.0,24.0,0.0,0,True
Baradili,2022,3,0.0,24.0,0.0,0,True
Baradili,2022,4,0.0,24.0,0.0,0,True
Baradili,2022,5,0.0,24.0,0.0,0,True
Baradili,2022,6,0.0,24.0,0.0,0,True
Baradili,2022,7,0.0,24.0,0.0,0,True
Baradili,2022,8,0.0,24.0,0.0,0,True
Baradili,2022,9,0.0,24.0,0.0,0,True
Baradili,2022,10,0.0,24.0,0.0,0,True
Baradili,2022,11,0.0,24.0,0.0,0,True
Baradili,2022,12,0.0,24.0,0.0,0,True
Baratili San Pietro,2022,1,2346.0,92.0,6.99,0,True
Baratili San Pietro,2022,2,2346.0,92.0,6.99,0,True
Baratili San Pietro,2022,3,2346.0,92.0,6.99,0,True
Baratili San Pietro,2022,4,2346.0,92.0,6.99,0,True
Baratili San Pietro,2022,5,2346.0,92.0,6.99,0,True
Baratili San Pietro,2022,6,2346.0,92.0,6.99,0,True
Baratili San Pietro,2022,7,2346.0,92.0,6.99,0,True
Baratili San Pietro,2022,8,2346.0,92.0,6.99,0,True
Baratili San Pietro,2022,9,2346.0,92.0,6.99,0,True
Baratili San Pietro,2022,10,2346.0,92.0,6.99,0,True
Baratili San Pietro,2022,11,2346.0,92.0,6.99,0,True
Baratili San Pietro,2022,12,2346.0,92.0,6.99,0,True
Baressa,2022,1,0.0,27.0,0.0,0,True
Baressa,2022,2,0.0,27.0,0.0,0,True
Baressa,2022,3,0.0,27.0,0.0,0,True
Baressa,2022,4,0.0,27.0,0.0,0,True
Baressa,2022,5,0.0,27.0,0.0,0,True
Baressa,2022,6,0.0,27.0,0.0,0,True
Baressa,2022,7,0.0,27.0,0.0,0,True
Baressa,2022,8,0.0,27.0,0.0,0,True
Baressa,2022,9,0.0,27.0,0.0,0,True
Baressa,2022,10,0.0,27.0,0.0,0,True
Baressa,2022,11,0.0,27.0,0.0,0,True
Baressa,2022,12,0.0,27.0,0.0,0,True
Bari Sardo,2022,1,197218.0,2825.0,19.13,0,True
Bari Sardo,2022,2,197218.0,2825.0,19.13,0,True
Bari Sardo,2022,3,197218.0,2825.0,19.13,0,True
Bari Sardo,2022,4,197218.0,2825.0,19.13,0,True
Bari Sardo,2022,5,197218.0,2825.0,19.13,0,True
Bari Sardo,2022,6,197218.0,2825.0,19.13,0,True
Bari Sardo,2022,7,197218.0,2825.0,19.13,0,True
Bari Sardo,2022,8,197218.0,2825.0,19.13,0,True
Bari Sardo,2022,9,197218.0,2825.0,19.13,0,True
Bari Sardo,2022,10,197218.0,2825.0,19.13,0,True
Bari Sardo,2022,11,197218.0,2825.0,19.13,0,True
Bari Sardo,2022,12,197218.0,2825.0,19.13,0,True
Barumini,2022,1,1987.0,48.0,11.34,0,True
Barumini,2022,2,1987.0,48.0,11.34,0,True
Barumini,2022,3,1987.0,48.0,11.34,0,True
Barumini,2022,4,1987.0,48.0,11.34,0,True
Barumini,2022,5,1987.0,48.0,11.34,0,True
Barumini,2022,6,1987.0,48.0,11.34,0,True
Barumini,2022,7,1987.0,48.0,11.34,0,True
Barumini,2022,8,1987.0,48.0,11.34,0,True
Barumini,2022,9,1987.0,48.0,11.34,0,True
Barumini,2022,10,1987.0,48.0,11.34,0,True
Barumini,2022,11,1987.0,48.0,11.34,0,True
Barumini,2022,12,1987.0,48.0,11.34,0,True
Bauladu,2022,1,943.01,28.0,9.23,0,True
Bauladu,2022,2,943.01,28.0,9.23,0,True
Bauladu,2022,3,943.01,28.0,9.23,0,True
Bauladu,2022,4,943.01,28.0,9.23,0,True
Bauladu,2022,5,943.01,28.0,9.23,0,True
Bauladu,2022,6,943.01,28.0,9.23,0,True
Bauladu,2022,7,943.01,28.0,9.23,0,True
Bauladu,2022,8,943.01,28.0,9.23,0,True
Bauladu,2022,9,943.01,28.0,9.23,0,True
Bauladu,2022,10,943.01,28.0,9.23,0,True
Bauladu,2022,11,943.01,28.0,9.23,0,True
Bauladu,2022,12,943.01,28.0,9.23,0,True
Baunei,2022,1,65893.0,1616.0,11.17,0,True
Baunei,2022,2,65893.0,1616.0,11.17,0,True
Baunei,2022,3,65893.0,1616.0,11.17,0,True
Baunei,2022,4,65893.0,1616.0,11.17,0,True
Baunei,2022,5,65893.0,1616.0,11.17,0,True
Baunei,2022,6,65893.0,1616.0,11.17,0,True
Baunei,2022,7,65893.0,1616.0,11.17,0,True
Baunei,2022,8,65893.0,1616.0,11.17,0,True
Baunei,2022,9,65893.0,1616.0,11.17,0,True
Baunei,2022,10,65893.0,1616.0,11.17,0,True
Baunei,2022,11,65893.0,1616.0,11.17,0,True
Baunei,2022,12,65893.0,1616.0,11.17,0,True
Belvì,2022,1,373.0,46.0,2.22,0,True
Belvì,2022,2,373.0,46.0,2.22,0,True
Belvì,2022,3,373.0,46.0,2.22,0,True
Belvì,2022,4,373.0,46.0,2.22,0,True
Belvì,2022,5,373.0,46.0,2.22,0,True
Belvì,2022,6,373.0,46.0,2.22,0,True
Belvì,2022,7,373.0,46.0,2.22,0,True
Belvì,2022,8,373.0,46.0,2.22,0,True
Belvì,2022,9,373.0,46.0,2.22,0,True
Belvì,2022,10,373.0,46.0,2.22,0,True
Belvì,2022,11,373.0,46.0,2.22,0,True
Belvì,2022,12,373.0,46.0,2.22,0,True
Benetutti,2022,1,0.0,185.0,0.0,0,True
Benetutti,2022,2,0.0,185.0,0.0,0,True
Benetutti,2022,3,0.0,185.0,0.0,0,True
Benetutti,2022,4,0.0,185.0,0.0,0,True
Benetutti,2022,5,0.0,185.0,0.0,0,True
Benetutti,2022,6,0.0,185.0,0.0,0,True
Benetutti,2022,7,0.0,185.0,0.0,0,True
Benetutti,2022,8,0.0,185.0,0.0,0,True
Benetutti,2022,9,0.0,185.0,0.0,0,True
Benetutti,2022,10,0.0,185.0,0.0,0,True
Benetutti,2022,11,0.0,185.0,0.0,0,True
Benetutti,2022,12,0.0,185.0,0.0,0,True
Berchidda,2022,1,1090.99,446.0,0.67,0,True
Berchidda,2022,2,1090.99,446.0,0.67,0,True
Berchidda,2022,3,1090.99,446.0,0.67,0,True
Berchidda,2022,4,1090.99,446.0,0.67,0,True
Berchidda,2022,5,1090.99,446.0,0.67,0,True
Berchidda,2022,6,1090.99,446.0,0.67,0,True
Berchidda,2022,7,1090.99,446.0,0.67,0,True
Berchidda,2022,8,1090.99,446.0,0.67,0,True
Berchidda,2022,9,1090.99,446.0,0.67,0,True
Berchidda,2022,10,1090.99,446.0,0.67,0,True
Berchidda,2022,11,1090.99,446.0,0.67,0,True
Berchidda,2022,12,1090.99,446.0,0.67,0,True
Bessude,2022,1,0.0,26.0,0.0,0,True
Bessude,2022,2,0.0,26.0,0.0,0,True
Bessude,2022,3,0.0,26.0,0.0,0,True
Bessude,2022,4,0.0,26.0,0.0,0,True
Bessude,2022,5,0.0,26.0,0.0,0,True
Bessude,2022,6,0.0,26.0,0.0,0,True
Bessude,2022,7,0.0,26.0,0.0,0,True
Bessude,2022,8,0.0,26.0,0.0,0,True
Bessude,2022,9,0.0,26.0,0.0,0,True
Bessude,2022,10,0.0,26.0,0.0,0,True
Bessude,2022,11,0.0,26.0,0.0,0,True
Bessude,2022,12,0.0,26.0,0.0,0,True
Bitti,2022,1,2793.0,106.0,7.22,0,True
Bitti,2022,2,2793.0,106.0,7.22,0,True
Bitti,2022,3,2793.0,106.0,7.22,0,True
Bitti,2022,4,2793.0,106.0,7.22,0,True
Bitti,2022,5,2793.0,106.0,7.22,0,True
Bitti,2022,6,2793.0,106.0,7.22,0,True
Bitti,2022,7,2793.0,106.0,7.22,0,True
Bitti,2022,8,2793.0,106.0,7.22,0,True
Bitti,2022,9,2793.0,106.0,7.22,0,True
Bitti,2022,10,2793.0,106.0,7.22,0,True
Bitti,2022,11,2793.0,106.0,7.22,0,True
Bitti,2022,12,2793.0,106.0,7.22,0,True
Bolotana,2022,1,613.0,127.0,1.32,0,True
Bolotana,2022,2,613.0,127.0,1.32,0,True
Bolotana,2022,3,613.0,127.0,1.32,0,True
Bolotana,2022,4,613.0,127.0,1.32,0,True
Bolotana,2022,5,613.0,127.0,1.32,0,True
Bolotana,2022,6,613.0,127.0,1.32,0,True
Bolotana,2022,7,613.0,127.0,1.32,0,True
Bolotana,2022,8,613.0,127.0,1.32,0,True
Bolotana,2022,9,613.0,127.0,1.32,0,True
Bolotana,2022,10,613.0,127.0,1.32,0,True
Bolotana,2022,11,613.0,127.0,1.32,0,True
Bolotana,2022,12,613.0,127.0,1.32,0,True
Bonarcado,2022,1,3478.0,75.0,12.71,0,True
Bonarcado,2022,2,3478.0,75.0,12.71,0,True
Bonarcado,2022,3,3478.0,75.0,12.71,0,True
Bonarcado,2022,4,3478.0,75.0,12.71,0,True
Bonarcado,2022,5,3478.0,75.0,12.71,0,True
Bonarcado,2022,6,3478.0,75.0,12.71,0,True
Bonarcado,2022,7,3478.0,75.0,12.71,0,True
Bonarcado,2022,8,3478.0,75.0,12.71,0,True
Bonarcado,2022,9,3478.0,75.0,12.71,0,True
Bonarcado,2022,10,3478.0,75.0,12.71,0,True
Bonarcado,2022,11,3478.0,75.0,12.71,0,True
Bonarcado,2022,12,3478.0,75.0,12.71,0,True
Bonnanaro,2022,1,0.0,16.0,0.0,0,True
Bonnanaro,2022,2,0.0,16.0,0.0,0,True
Bonnanaro,2022,3,0.0,16.0,0.0,0,True
Bonnanaro,2022,4,0.0,16.0,0.0,0,True
Bonnanaro,2022,5,0.0,16.0,0.0,0,True
Bonnanaro,2022,6,0.0,16.0,0.0,0,True
Bonnanaro,2022,7,0.0,16.0,0.0,0,True
Bonnanaro,2022,8,0.0,16.0,0.0,0,True
Bonnanaro,2022,9,0.0,16.0,0.0,0,True
Bonnanaro,2022,10,0.0,16.0,0.0,0,True
Bonnanaro,2022,11,0.0,16.0,0.0,0,True
Bonnanaro,2022,12,0.0,16.0,0.0,0,True
Bono,2022,1,0.0,56.0,0.0,0,True
Bono,2022,2,0.0,56.0,0.0,0,True
Bono,2022,3,0.0,56.0,0.0,0,True
Bono,2022,4,0.0,56.0,0.0,0,True
Bono,2022,5,0.0,56.0,0.0,0,True
Bono,2022,6,0.0,56.0,0.0,0,True
Bono,2022,7,0.0,56.0,0.0,0,True
Bono,2022,8,0.0,56.0,0.0,0,True
Bono,2022,9,0.0,56.0,0.0,0,True
Bono,2022,10,0.0,56.0,0.0,0,True
Bono,2022,11,0.0,56.0,0.0,0,True
Bono,2022,12,0.0,56.0,0.0,0,True
Bonorva,2022,1,0.0,55.0,0.0,0,True
Bonorva,2022,2,0.0,55.0,0.0,0,True
Bonorva,2022,3,0.0,55.0,0.0,0,True
Bonorva,2022,4,0.0,55.0,0.0,0,True
Bonorva,2022,5,0.0,55.0,0.0,0,True
Bonorva,2022,6,0.0,55.0,0.0,0,True
Bonorva,2022,7,0.0,55.0,0.0,0,True
Bonorva,2022,8,0.0,55.0,0.0,0,True
Bonorva,2022,9,0.0,55.0,0.0,0,True
Bonorva,2022,10,0.0,55.0,0.0,0,True
Bonorva,2022,11,0.0,55.0,0.0,0,True
Bonorva,2022,12,0.0,55.0,0.0,0,True
Bortigali,2022,1,0.0,6.0,0.0,0,True
Bortigali,2022,2,0.0,6.0,0.0,0,True
Bortigali,2022,3,0.0,6.0,0.0,0,True
Bortigali,2022,4,0.0,6.0,0.0,0,True
Bortigali,2022,5,0.0,6.0,0.0,0,True
Bortigali,2022,6,0.0,6.0,0.0,0,True
Bortigali,2022,7,0.0,6.0,0.0,0,True
Bortigali,2022,8,0.0,6.0,0.0,0,True
Bortigali,2022,9,0.0,6.0,0.0,0,True
Bortigali,2022,10,0.0,6.0,0.0,0,True
Bortigali,2022,11,0.0,6.0,0.0,0,True
Bortigali,2022,12,0.0,6.0,0.0,0,True
Bortigiadas,2022,1,0.0,42.0,0.0,0,True
Bortigiadas,2022,2,0.0,42.0,0.0,0,True
Bortigiadas,2022,3,0.0,42.0,0.0,0,True
Bortigiadas,2022,4,0.0,42.0,0.0,0,True
Bortigiadas,2022,5,0.0,42.0,0.0,0,True
Bortigiadas,2022,6,0.0,42.0,0.0,0,True
Bortigiadas,2022,7,0.0,42.0,0.0,0,True
Bortigiadas,2022,8,0.0,42.0,0.0,0,True
Bortigiadas,2022,9,0.0,42.0,0.0,0,True
Bortigiadas,2022,10,0.0,42.0,0.0,0,True
Bortigiadas,2022,11,0.0,42.0,0.0,0,True
Bortigiadas,2022,12,0.0,42.0,0.0,0,True
Borutta,2022,1,0.0,4.0,0.0,0,True
Borutta,2022,2,0.0,4.0,0.0,0,True
Borutta,2022,3,0.0,4.0,0.0,0,True
Borutta,2022,4,0.0,4.0,0.0,0,True
Borutta,2022,5,0.0,4.0,0.0,0,True
Borutta,2022,6,0.0,4.0,0.0,0,True
Borutta,2022,7,0.0,4.0,0.0,0,True
Borutta,2022,8,0.0,4.0,0.0,0,True
Borutta,2022,9,0.0,4.0,0.0,0,True
Borutta,2022,10,0.0,4.0,0.0,0,True
Borutta,2022,11,0.0,4.0,0.0,0,True
Borutta,2022,12,0.0,4.0,0.0,0,True
Bosa,2022,1,92626.0,2045.0,12.41,0,True
Bosa,2022,2,92626.0,2045.0,12.41,0,True
Bosa,2022,3,92626.0,2045.0,12.41,0,True
