anno,provincia,comune,tipologia,categoria,Numero strutture,Letti,Camere
2024,Provincia di Sassari,La Maddalena,Villaggio turistico,3 Stelle,1,227,74
2024,Provincia di Sassari,La Maddalena,Bed & Breakfast,1 Stella,4,22,10
2024,Provincia di Sassari,La Maddalena,Bed & Breakfast,2 Stelle,13,59,32
2024,Provincia di Sassari,La Maddalena,Bed & Breakfast,3 Stelle,9,45,21
2024,Provincia di Sassari,La Maddalena,Bed & Breakfast,,1,5,2
2024,Provincia di Sassari,La Maddalena,Residence,I Categoria,1,203,57
2024,Provincia di Sassari,La Maddalena,Albergo diffuso,3 Stelle,1,12,6
2024,Provincia di Sassari,La Maddalena,Altri alloggi privati,,17,75,29
2024,Provincia di Sassari,La Maddalena,Altri alloggi privati,,810,3495,1446
2024,Provincia di Sassari,La Maddalena,Affittacamere,II Categoria,1,10,5
2024,Provincia di Oristano,Laconi,Affittacamere,I Categoria,1,10,5
2024,Provincia di Oristano,Laconi,Affittacamere,II Categoria,3,14,7
2024,Provincia di Oristano,Laconi,Casa per ferie e ospitalità religiosa,III Categoria,1,31,22
2024,Provincia di Oristano,Laconi,Bed & Breakfast,1 Stella,2,9,4
2024,Provincia di Oristano,Laconi,Bed & Breakfast,2 Stelle,2,8,4
2024,Provincia di Oristano,Laconi,Altri alloggi privati,,2,13,4
2024,Provincia di Sassari,Laerru,Affittacamere,III Categoria,1,3,2
2024,Provincia di Sassari,Laerru,Altri alloggi privati,,1,6,3
2024,Provincia di Nuoro,Lanusei,Albergo,3 Stelle,16,74,26
2024,Provincia di Nuoro,Lanusei,Albergo,4 Stelle,1,164,77
2024,Provincia di Nuoro,Lanusei,Agriturismo,,1,8,0
2024,Provincia di Nuoro,Lanusei,Affittacamere,II Categoria,1,9,5
2024,Provincia di Nuoro,Lanusei,Casa per ferie e ospitalità religiosa,III Categoria,1,69,30
2024,Provincia di Nuoro,Lanusei,Bed & Breakfast,1 Stella,3,15,8
2024,Provincia di Nuoro,Lanusei,Bed & Breakfast,2 Stelle,2,8,4
2024,Provincia di Nuoro,Lanusei,Altri alloggi privati,,16,61,28
2024,Provincia del Sud Sardegna,Las Plassas,Bed & Breakfast,2 Stelle,1,4,3
2024,Provincia del Sud Sardegna,Las Plassas,Bed & Breakfast,3 Stelle,1,3,1
2024,Provincia di Nuoro,Loceri,Agriturismo,,1,23,0
2024,Provincia di Nuoro,Loceri,Bed & Breakfast,1 Stella,10,42,19
2024,Provincia di Nuoro,Loceri,Bed & Breakfast,2 Stelle,3,15,5
2024,Provincia di Nuoro,Loceri,Bed & Breakfast,3 Stelle,2,13,6
2024,Provincia di Nuoro,Loceri,Albergo diffuso,3 Stelle,1,16,8
2024,Provincia di Nuoro,Loceri,Altri alloggi privati,,2,14,4
2024,Provincia di Nuoro,Loceri,Altri alloggi privati,,18,77,31
2024,Provincia di Nuoro,Loculi,Agriturismo,,3,34,11
2024,Provincia di Nuoro,Loculi,Affittacamere,1 Stella,1,4,2
2024,Provincia di Nuoro,Loculi,Bed & Breakfast,2 Stelle,1,6,3
2024,Provincia di Nuoro,Loculi,Altri alloggi privati,,8,37,14
2024,Provincia di Nuoro,Lodine,Bed & Breakfast,1 Stella,1,6,3
2024,Provincia di Nuoro,Lodine,Bed & Breakfast,3 Stelle,1,6,3
2024,Provincia di Nuoro,Lodè,Albergo,2 Stelle,1,22,11
2024,Provincia di Nuoro,Lodè,Agriturismo,,1,10,4
2024,Provincia di Nuoro,Lodè,Altri alloggi privati,,1,2,1
2024,Provincia di Sassari,Loiri Porto San Paolo,Albergo,3 Stelle,3,196,88
2024,Provincia di Sassari,Loiri Porto San Paolo,Albergo,4 Stelle,3,176,82
2024,Provincia di Sassari,Loiri Porto San Paolo,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,98,35
2024,Provincia di Sassari,Loiri Porto San Paolo,Campeggio,3 Stelle,1,1280,269
2024,Provincia di Sassari,Loiri Porto San Paolo,Agriturismo,,6,56,17
2024,Provincia di Sassari,Loiri Porto San Paolo,Casa/App. vacanze,1 Stella,1,16,8
2024,Provincia di Sassari,Loiri Porto San Paolo,Casa/App. vacanze,I Categoria,2,57,30
2024,Provincia di Sassari,Loiri Porto San Paolo,Casa/App. vacanze,II Categoria,11,540,86
2024,Provincia di Sassari,Loiri Porto San Paolo,Casa/App. vacanze,,3,22,9
2024,Provincia di Sassari,Loiri Porto San Paolo,Affittacamere,3 Stelle,1,10,5
2024,Provincia di Sassari,Loiri Porto San Paolo,Affittacamere,II Categoria,4,29,14
2024,Provincia di Sassari,Loiri Porto San Paolo,Affittacamere,III Categoria,1,6,3
2024,Provincia di Sassari,Loiri Porto San Paolo,Affittacamere,,2,24,11
2024,Provincia di Sassari,Loiri Porto San Paolo,Bed & Breakfast,1 Stella,2,6,3
2024,Provincia di Sassari,Loiri Porto San Paolo,Bed & Breakfast,2 Stelle,5,26,13
2024,Provincia di Sassari,Loiri Porto San Paolo,Bed & Breakfast,3 Stelle,6,31,16
2024,Provincia di Sassari,Loiri Porto San Paolo,Bed & Breakfast,,1,6,3
2024,Provincia di Sassari,Loiri Porto San Paolo,Residence,III Categoria,1,100,0
2024,Provincia di Sassari,Loiri Porto San Paolo,Residence,,1,114,20
2024,Provincia di Sassari,Loiri Porto San Paolo,Albergo diffuso,4 Stelle,1,165,63
2024,Provincia di Sassari,Loiri Porto San Paolo,Albergo Rurale,3 Stelle,1,19,10
2024,Provincia di Sassari,Loiri Porto San Paolo,Altri alloggi privati,,12,59,24
2024,Provincia di Sassari,Loiri Porto San Paolo,Altri alloggi privati,,369,1796,744
2024,Provincia di Nuoro,Lotzorai,Albergo,3 Stelle,3,121,65
2024,Provincia di Nuoro,Lotzorai,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,130,50
2024,Provincia di Nuoro,Lotzorai,Campeggio,1 Stella,1,250,125
2024,Provincia di Nuoro,Lotzorai,Campeggio,3 Stelle,4,1580,476
2024,Provincia di Nuoro,Lotzorai,Affittacamere,2 Stelle,1,5,3
2024,Provincia di Nuoro,Lotzorai,Affittacamere,II Categoria,5,39,22
2024,Provincia di Nuoro,Lotzorai,Bed & Breakfast,1 Stella,2,5,4
2024,Provincia di Nuoro,Lotzorai,Bed & Breakfast,2 Stelle,2,9,5
2024,Provincia di Nuoro,Lotzorai,Bed & Breakfast,3 Stelle,3,12,6
2024,Provincia di Nuoro,Lotzorai,Altri alloggi privati,,120,500,225
2024,Provincia di Nuoro,Lula,Affittacamere,I Categoria,1,4,2
2024,Provincia di Nuoro,Lula,Affittacamere,II Categoria,1,12,6
2024,Provincia di Nuoro,Lula,Bed & Breakfast,2 Stelle,1,5,2
2024,Provincia di Nuoro,Lula,Bed & Breakfast,3 Stelle,1,5,2
2024,Provincia di Nuoro,Lula,Altri alloggi privati,,1,12,6
2024,Provincia del Sud Sardegna,Lunamatrona,Campeggio,3 Stelle,1,256,90
2024,Provincia del Sud Sardegna,Lunamatrona,Bed & Breakfast,3 Stelle,1,3,3
2024,Provincia del Sud Sardegna,Lunamatrona,Altri alloggi privati,,3,14,5
2024,Provincia di Sassari,Luogosanto,Albergo,3 Stelle,1,128,64
2024,Provincia di Sassari,Luogosanto,Agriturismo,,5,41,25
2024,Provincia di Sassari,Luogosanto,Bed & Breakfast,2 Stelle,1,6,2
2024,Provincia di Sassari,Luogosanto,Bed & Breakfast,,2,10,6
2024,Provincia di Sassari,Luogosanto,Albergo Rurale,3 Stelle,1,20,12
2024,Provincia di Sassari,Luogosanto,Altri alloggi privati,2 Stelle,1,2,1
2024,Provincia di Sassari,Luogosanto,Altri alloggi privati,,29,156,75
2024,Provincia di Sassari,Luogosanto,Locanda,II Categoria,1,12,5
2024,Provincia di Sassari,Luras,Albergo,3 Stelle,1,20,11
2024,Provincia di Sassari,Luras,Albergo,4 Stelle,1,20,13
2024,Provincia di Sassari,Luras,Affittacamere,II Categoria,2,22,11
2024,Provincia di Sassari,Luras,Affittacamere,,1,4,2
2024,Provincia di Sassari,Luras,Altri alloggi privati,,10,43,18
2024,Provincia di Nuoro,Macomer,Albergo,1 Stella,1,18,12
2024,Provincia di Nuoro,Macomer,Albergo,2 Stelle,1,25,15
2024,Provincia di Nuoro,Macomer,Albergo,3 Stelle,1,10,9
2024,Provincia di Nuoro,Macomer,Affittacamere,2 Stelle,1,3,1
2024,Provincia di Nuoro,Macomer,Affittacamere,3 Stelle,1,4,2
2024,Provincia di Nuoro,Macomer,Affittacamere,II Categoria,1,11,6
2024,Provincia di Nuoro,Macomer,Bed & Breakfast,1 Stella,1,3,2
2024,Provincia di Nuoro,Macomer,Bed & Breakfast,2 Stelle,1,8,3
2024,Provincia di Nuoro,Macomer,Bed & Breakfast,3 Stelle,1,4,2
2024,Provincia di Nuoro,Macomer,Altri alloggi privati,,4,9,4
2024,Provincia di Oristano,Magomadas,Albergo,3 Stelle,1,28,15
2024,Provincia di Oristano,Magomadas,Casa/App. vacanze,II Categoria,1,27,9
2024,Provincia di Oristano,Magomadas,Affittacamere,II Categoria,7,68,34
2024,Provincia di Oristano,Magomadas,Bed & Breakfast,1 Stella,1,2,2
2024,Provincia di Oristano,Magomadas,Bed & Breakfast,2 Stelle,1,4,2
2024,Provincia di Oristano,Magomadas,Bed & Breakfast,3 Stelle,0,0,0
2024,Provincia di Oristano,Magomadas,Altri alloggi privati,,1,3,1
2024,Provincia di Oristano,Magomadas,Altri alloggi privati,,61,278,117
2024,Provincia di Nuoro,Mamoiada,Agriturismo,,2,6,0
2024,Provincia di Nuoro,Mamoiada,Affittacamere,1 Stella,2,14,7
2024,Provincia di Nuoro,Mamoiada,Affittacamere,I Categoria,2,20,11
2024,Provincia di Nuoro,Mamoiada,Affittacamere,II Categoria,1,9,5
2024,Provincia di Nuoro,Mamoiada,Bed & Breakfast,1 Stella,2,12,5
2024,Provincia di Nuoro,Mamoiada,Bed & Breakfast,2 Stelle,1,6,3
2024,Provincia di Nuoro,Mamoiada,Bed & Breakfast,3 Stelle,1,8,3
2024,Provincia di Nuoro,Mamoiada,Altri alloggi privati,,19,110,52
2024,Provincia del Sud Sardegna,Mandas,Agriturismo,,1,8,4
2024,Provincia del Sud Sardegna,Mandas,Affittacamere,3 Stelle,2,20,15
2024,Provincia del Sud Sardegna,Mandas,Affittacamere,I Categoria,1,12,5
2024,Provincia del Sud Sardegna,Mandas,Bed & Breakfast,1 Stella,1,3,2
2024,Provincia del Sud Sardegna,Mandas,Bed & Breakfast,3 Stelle,2,9,5
2024,Provincia di Sassari,Mara,Bed & Breakfast,3 Stelle,1,6,3
2024,Città metropolitana di Cagliari,Maracalagonis,Albergo,3 Stelle,1,32,15
2024,Città metropolitana di Cagliari,Maracalagonis,Agriturismo,,2,22,8
2024,Città metropolitana di Cagliari,Maracalagonis,Casa/App. vacanze,3 Stelle,1,16,8
2024,Città metropolitana di Cagliari,Maracalagonis,Casa/App. vacanze,II Categoria,1,44,13
2024,Città metropolitana di Cagliari,Maracalagonis,Casa/App. vacanze,,1,184,0
2024,Città metropolitana di Cagliari,Maracalagonis,Affittacamere,3 Stelle,1,11,5
2024,Città metropolitana di Cagliari,Maracalagonis,Affittacamere,II Categoria,1,2,2
2024,Città metropolitana di Cagliari,Maracalagonis,Affittacamere,,1,5,4
2024,Città metropolitana di Cagliari,Maracalagonis,Bed & Breakfast,1 Stella,2,8,5
2024,Città metropolitana di Cagliari,Maracalagonis,Bed & Breakfast,2 Stelle,4,17,8
2024,Città metropolitana di Cagliari,Maracalagonis,Bed & Breakfast,3 Stelle,1,2,2
2024,Città metropolitana di Cagliari,Maracalagonis,Bed & Breakfast,,2,12,6
2024,Città metropolitana di Cagliari,Maracalagonis,Residence,III Categoria,1,140,46
2024,Città metropolitana di Cagliari,Maracalagonis,Villaggio albergo,4 Stelle,1,836,336
2024,Città metropolitana di Cagliari,Maracalagonis,Altri alloggi privati,,3,22,12
2024,Città metropolitana di Cagliari,Maracalagonis,Altri alloggi privati,,315,1961,907
2024,Provincia di Oristano,Marrubiu,Ostello,III Categoria,1,20,6
2024,Provincia di Oristano,Marrubiu,Agriturismo,,1,12,0
2024,Provincia di Oristano,Marrubiu,Bed & Breakfast,1 Stella,5,25,12
2024,Provincia di Oristano,Marrubiu,Bed & Breakfast,2 Stelle,3,14,8
2024,Provincia di Oristano,Marrubiu,Bed & Breakfast,3 Stelle,1,6,3
2024,Provincia di Oristano,Marrubiu,Altri alloggi privati,,18,86,37
2024,Provincia di Sassari,Martis,Agriturismo,,2,22,9
2024,Provincia di Sassari,Martis,Bed & Breakfast,1 Stella,1,3,2
2024,Provincia di Sassari,Martis,Altri alloggi privati,,5,32,10
2024,Provincia del Sud Sardegna,Masainas,Agriturismo,,2,28,0
2024,Provincia del Sud Sardegna,Masainas,Affittacamere,2 Stelle,1,12,5
2024,Provincia del Sud Sardegna,Masainas,Affittacamere,II Categoria,1,12,6
2024,Provincia del Sud Sardegna,Masainas,Bed & Breakfast,1 Stella,1,5,3
2024,Provincia del Sud Sardegna,Masainas,Altri alloggi privati,,1,2,1
2024,Provincia del Sud Sardegna,Masainas,Altri alloggi privati,,26,111,51
2024,Provincia di Oristano,Masullas,Bed & Breakfast,1 Stella,1,5,3
2024,Provincia di Oristano,Masullas,Altri alloggi privati,,1,4,2
2024,Provincia di Nuoro,Meana Sardo,Villaggio turistico,2 Stelle,1,32,5
2024,Provincia di Nuoro,Meana Sardo,Bed & Breakfast,1 Stella,2,12,6
2024,Provincia di Nuoro,Meana Sardo,Altri alloggi privati,,1,3,2
2024,Provincia di Oristano,Milis,Casa/App. vacanze,2 Stelle,1,4,1
2024,Provincia di Oristano,Milis,Bed & Breakfast,1 Stella,2,5,4
2024,Provincia di Oristano,Milis,Altri alloggi privati,,12,64,30
2024,Provincia di Oristano,Modolo,Bed & Breakfast,1 Stella,2,11,5
2024,Provincia di Oristano,Modolo,Bed & Breakfast,3 Stelle,1,6,3
2024,Provincia di Oristano,Modolo,Altri alloggi privati,,12,61,28
2024,Provincia di Oristano,Mogoro,Bed & Breakfast,1 Stella,1,6,3
2024,Provincia di Oristano,Mogoro,Altri alloggi privati,,10,45,22
2024,Provincia del Sud Sardegna,Monastir,Albergo,3 Stelle,1,46,22
2024,Provincia del Sud Sardegna,Monastir,Agriturismo,,1,0,0
2024,Provincia del Sud Sardegna,Monastir,Affittacamere,III Categoria,1,10,5
2024,Provincia del Sud Sardegna,Monastir,Bed & Breakfast,1 Stella,1,4,3
2024,Provincia del Sud Sardegna,Monastir,Bed & Breakfast,3 Stelle,2,8,3
2024,Provincia del Sud Sardegna,Monastir,Altri alloggi privati,,3,14,6
2024,Città metropolitana di Cagliari,Monserrato,Casa/App. vacanze,II Categoria,1,9,7
2024,Città metropolitana di Cagliari,Monserrato,Affittacamere,3 Stelle,1,7,5
2024,Città metropolitana di Cagliari,Monserrato,Affittacamere,II Categoria,4,31,16
2024,Città metropolitana di Cagliari,Monserrato,Bed & Breakfast,1 Stella,1,5,2
2024,Città metropolitana di Cagliari,Monserrato,Bed & Breakfast,3 Stelle,1,1,1
2024,Città metropolitana di Cagliari,Monserrato,Bed & Breakfast,,2,13,5
2024,Città metropolitana di Cagliari,Monserrato,Altri alloggi privati,,73,288,137
2024,Provincia di Sassari,Monteleone Rocca Doria,Bed & Breakfast,3 Stelle,2,11,2
2024,Provincia di Sassari,Monti,Agriturismo,,5,52,21
2024,Provincia di Sassari,Monti,Affittacamere,III Categoria,2,13,8
2024,Provincia di Sassari,Monti,Bed & Breakfast,3 Stelle,1,3,2
2024,Provincia di Sassari,Monti,Bed & Breakfast,,1,6,2
2024,Provincia di Sassari,Monti,Altri alloggi privati,,12,41,16
2024,Provincia di Sassari,Mores,Albergo,3 Stelle,1,20,10
2024,Provincia di Sassari,Mores,Agriturismo,,2,10,3
2024,Provincia di Sassari,Mores,Affittacamere,3 Stelle,1,11,4
2024,Provincia di Sassari,Mores,Affittacamere,II Categoria,1,6,4
2024,Provincia del Sud Sardegna,Muravera,Albergo,1 Stella,1,24,16
2024,Provincia del Sud Sardegna,Muravera,Albergo,2 Stelle,1,26,13
2024,Provincia del Sud Sardegna,Muravera,Albergo,3 Stelle,3,493,239
2024,Provincia del Sud Sardegna,Muravera,Albergo,4 Stelle,6,1184,535
2024,Provincia del Sud Sardegna,Muravera,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,302,98
2024,Provincia del Sud Sardegna,Muravera,Campeggio,3 Stelle,2,899,205
2024,Provincia del Sud Sardegna,Muravera,Campeggio,4 Stelle,1,1108,286
2024,Provincia del Sud Sardegna,Muravera,Agriturismo,,8,125,45
2024,Provincia del Sud Sardegna,Muravera,Casa/App. vacanze,1 Stella,1,6,6
2024,Provincia del Sud Sardegna,Muravera,Casa/App. vacanze,I Categoria,1,72,36
2024,Provincia del Sud Sardegna,Muravera,Casa/App. vacanze,II Categoria,15,544,238
2024,Provincia del Sud Sardegna,Muravera,Casa/App. vacanze,III Categoria,18,14,11
2024,Provincia del Sud Sardegna,Muravera,Casa/App. vacanze,,4,182,187
2024,Provincia del Sud Sardegna,Muravera,Affittacamere,1 Stella,2,6,4
2024,Provincia del Sud Sardegna,Muravera,Affittacamere,II Categoria,3,26,11
2024,Provincia del Sud Sardegna,Muravera,Affittacamere,,1,14,6
2024,Provincia del Sud Sardegna,Muravera,Villaggio turistico,4 Stelle,2,1479,364
2024,Provincia del Sud Sardegna,Muravera,Bed & Breakfast,1 Stella,4,16,9
2024,Provincia del Sud Sardegna,Muravera,Bed & Breakfast,2 Stelle,10,42,25
2024,Provincia del Sud Sardegna,Muravera,Bed & Breakfast,3 Stelle,7,39,19
2024,Provincia del Sud Sardegna,Muravera,Residence,I Categoria,1,16,8
2024,Provincia del Sud Sardegna,Muravera,Villaggio albergo,4 Stelle,2,1418,530
2024,Provincia del Sud Sardegna,Muravera,Albergo Rurale,3 Stelle,2,42,24
2024,Provincia del Sud Sardegna,Muravera,Altri alloggi privati,,17,73,32
2024,Provincia del Sud Sardegna,Muravera,Altri alloggi privati,,625,3044,1309
2024,Provincia del Sud Sardegna,Muravera,Locanda,II Categoria,1,15,6
2024,Provincia di Sassari,Muros,Agriturismo,,1,10,4
2024,Provincia di Sassari,Muros,Bed & Breakfast,2 Stelle,1,2,1
2024,Provincia del Sud Sardegna,Musei,Bed & Breakfast,1 Stella,1,2,2
2024,Provincia del Sud Sardegna,Musei,Altri alloggi privati,,2,8,3
2024,Provincia di Oristano,Narbolia,Albergo,5 Stelle,1,332,109
2024,Provincia di Oristano,Narbolia,Campeggio,3 Stelle,2,1456,416
2024,Provincia di Oristano,Narbolia,Agriturismo,,2,14,7
2024,Provincia di Oristano,Narbolia,Casa/App. vacanze,I Categoria,1,108,15
2024,Provincia di Oristano,Narbolia,Affittacamere,II Categoria,4,41,19
2024,Provincia di Oristano,Narbolia,Bed & Breakfast,2 Stelle,1,9,3
2024,Provincia di Oristano,Narbolia,Albergo Rurale,3 Stelle,9,24,9
2024,Provincia di Oristano,Narbolia,Altri alloggi privati,,32,149,69
2024,Provincia del Sud Sardegna,Narcao,Albergo,3 Stelle,1,17,9
2024,Provincia del Sud Sardegna,Narcao,Agriturismo,,1,4,2
2024,Provincia del Sud Sardegna,Narcao,Villaggio turistico,2 Stelle,1,37,23
2024,Provincia del Sud Sardegna,Narcao,Bed & Breakfast,1 Stella,1,2,2
2024,Provincia del Sud Sardegna,Narcao,Altri alloggi privati,,2,9,3
2024,Provincia di Oristano,Norbello,Campeggio,3 Stelle,1,204,54
2024,Provincia di Sassari,Nughedu San Nicolò,Campeggio,3 Stelle,1,105,29
2024,Provincia di Sassari,Nughedu San Nicolò,Affittacamere,II Categoria,1,6,3
2024,Provincia di Oristano,Nughedu Santa Vittoria,Bed & Breakfast,1 Stella,1,4,2
2024,Provincia di Sassari,Nulvi,Agriturismo,,9,115,28
2024,Provincia di Sassari,Nulvi,Casa/App. vacanze,III Categoria,1,16,4
2024,Provincia di Sassari,Nulvi,Bed & Breakfast,2 Stelle,1,6,3
2024,Provincia di Sassari,Nulvi,Altri alloggi privati,,15,73,29
2024,Provincia di Nuoro,Nuoro,Albergo,2 Stelle,1,20,13
2024,Provincia di Nuoro,Nuoro,Albergo,3 Stelle,3,279,145
2024,Provincia di Nuoro,Nuoro,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,24,11
2024,Provincia di Nuoro,Nuoro,Ostello,,2,24,14
2024,Provincia di Nuoro,Nuoro,Agriturismo,,4,58,24
2024,Provincia di Nuoro,Nuoro,Casa/App. vacanze,II Categoria,2,39,18
2024,Provincia di Nuoro,Nuoro,Affittacamere,1 Stella,1,3,1
2024,Provincia di Nuoro,Nuoro,Affittacamere,3 Stelle,1,10,4
2024,Provincia di Nuoro,Nuoro,Affittacamere,I Categoria,1,4,2
2024,Provincia di Nuoro,Nuoro,Affittacamere,II Categoria,14,79,41
2024,Provincia di Nuoro,Nuoro,Bed & Breakfast,1 Stella,7,26,14
2024,Provincia di Nuoro,Nuoro,Bed & Breakfast,2 Stelle,11,54,25
2024,Provincia di Nuoro,Nuoro,Bed & Breakfast,3 Stelle,5,20,9
2024,Provincia di Nuoro,Nuoro,Residence,I Categoria,1,55,15
2024,Provincia di Nuoro,Nuoro,Altri alloggi privati,,49,189,81
2024,Provincia di Oristano,Nurachi,Casa/App. vacanze,II Categoria,1,18,6
2024,Provincia di Oristano,Nurachi,Affittacamere,I Categoria,1,7,4
2024,Provincia di Oristano,Nurachi,Affittacamere,II Categoria,1,3,2
2024,Provincia di Oristano,Nurachi,Bed & Breakfast,2 Stelle,1,6,3
2024,Provincia di Oristano,Nurachi,Bed & Breakfast,3 Stelle,2,12,5
2024,Provincia di Oristano,Nurachi,Altri alloggi privati,,37,202,88
2024,Provincia del Sud Sardegna,Nuragus,Affittacamere,II Categoria,1,6,5
2024,Provincia del Sud Sardegna,Nuragus,Bed & Breakfast,1 Stella,1,3,2
2024,Provincia del Sud Sardegna,Nurallao,Agriturismo,,1,12,6
2024,Provincia del Sud Sardegna,Nurallao,Bed & Breakfast,3 Stelle,2,11,4
2024,Provincia del Sud Sardegna,Nuraminis,Albergo,2 Stelle,1,37,20
2024,Provincia di Oristano,Nureci,Bed & Breakfast,3 Stelle,1,8,3
2024,Provincia del Sud Sardegna,Nurri,Albergo,3 Stelle,1,20,10
2024,Provincia del Sud Sardegna,Nurri,Agriturismo,,1,6,3
2024,Provincia del Sud Sardegna,Nuxis,Affittacamere,1 Stella,1,6,3
2024,Provincia del Sud Sardegna,Nuxis,Bed & Breakfast,2 Stelle,1,5,3
2024,Provincia del Sud Sardegna,Nuxis,Altri alloggi privati,,3,14,6
2024,Provincia di Sassari,Olbia,Albergo,1 Stella,1,13,7
2024,Provincia di Sassari,Olbia,Albergo,2 Stelle,2,70,36
2024,Provincia di Sassari,Olbia,Albergo,3 Stelle,14,787,369
2024,Provincia di Sassari,Olbia,Albergo,4 Stelle,35,3777,1706
2024,Provincia di Sassari,Olbia,Albergo,5 Stelle,2,476,224
2024,Provincia di Sassari,Olbia,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,4,975,243
2024,Provincia di Sassari,Olbia,Campeggio,1 Stella,1,36,9
2024,Provincia di Sassari,Olbia,Campeggio,3 Stelle,1,644,120
2024,Provincia di Sassari,Olbia,Agriturismo,,22,236,73
2024,Provincia di Sassari,Olbia,Casa/App. vacanze,1 Stella,2,49,26
2024,Provincia di Sassari,Olbia,Casa/App. vacanze,2 Stelle,2,12,7
2024,Provincia di Sassari,Olbia,Casa/App. vacanze,3 Stelle,2,61,31
2024,Provincia di Sassari,Olbia,Casa/App. vacanze,I Categoria,6,735,167
2024,Provincia di Sassari,Olbia,Casa/App. vacanze,II Categoria,34,917,410
2024,Provincia di Sassari,Olbia,Casa/App. vacanze,,20,338,141
2024,Provincia di Sassari,Olbia,Affittacamere,1 Stella,8,34,22
2024,Provincia di Sassari,Olbia,Affittacamere,2 Stelle,7,45,26
2024,Provincia di Sassari,Olbia,Affittacamere,3 Stelle,11,84,44
2024,Provincia di Sassari,Olbia,Affittacamere,I Categoria,16,119,66
2024,Provincia di Sassari,Olbia,Affittacamere,II Categoria,55,441,227
2024,Provincia di Sassari,Olbia,Affittacamere,III Categoria,11,70,37
2024,Provincia di Sassari,Olbia,Affittacamere,,36,290,134
2024,Provincia di Sassari,Olbia,Casa per ferie e ospitalità religiosa,,1,4,2
2024,Provincia di Sassari,Olbia,Bed & Breakfast,1 Stella,33,140,72
2024,Provincia di Sassari,Olbia,Bed & Breakfast,2 Stelle,27,128,62
2024,Provincia di Sassari,Olbia,Bed & Breakfast,3 Stelle,24,109,56
2024,Provincia di Sassari,Olbia,Bed & Breakfast,,7,27,14
2024,Provincia di Sassari,Olbia,Residence,II Categoria,1,141,70
2024,Provincia di Sassari,Olbia,Albergo diffuso,3 Stelle,1,23,9
2024,Provincia di Sassari,Olbia,Albergo diffuso,4 Stelle,3,14,7
2024,Provincia di Sassari,Olbia,Villaggio albergo,2 Stelle,1,130,0
2024,Provincia di Sassari,Olbia,Albergo Rurale,1 Stella,1,20,10
2024,Provincia di Sassari,Olbia,Albergo Rurale,3 Stelle,2,38,19
2024,Provincia di Sassari,Olbia,Albergo Rurale,4 Stelle,1,20,11
2024,Provincia di Sassari,Olbia,Albergo Rurale,5 Stelle,1,40,36
2024,Provincia di Sassari,Olbia,Altri alloggi privati,,73,357,152
2024,Provincia di Sassari,Olbia,Altri alloggi privati,1 Stella,1,2,2
2024,Provincia di Sassari,Olbia,Altri alloggi privati,,2723,13356,5283
2024,Provincia di Sassari,Olbia,Locanda,II Categoria,1,8,3
2024,Provincia di Sassari,Olbia,Locanda,,1,11,6
2024,Provincia di Sassari,Olbia,Boat & Breakfast,,1,3,1
2024,Provincia di Nuoro,Oliena,Albergo,3 Stelle,1,32,16
2024,Provincia di Nuoro,Oliena,Albergo,4 Stelle,1,134,67
2024,Provincia di Nuoro,Oliena,Agriturismo,,1,9,4
2024,Provincia di Nuoro,Oliena,Affittacamere,II Categoria,1,10,4
2024,Provincia di Nuoro,Oliena,Bed & Breakfast,1 Stella,2,6,4
2024,Provincia di Nuoro,Oliena,Bed & Breakfast,2 Stelle,6,34,16
2024,Provincia di Nuoro,Oliena,Bed & Breakfast,3 Stelle,5,34,14
2024,Provincia di Nuoro,Oliena,Altri alloggi privati,,1,8,4
2024,Provincia di Nuoro,Oliena,Altri alloggi privati,,33,138,60
2024,Provincia di Nuoro,Oliena,Locanda,II Categoria,1,13,6
2024,Provincia di Nuoro,Oliena,Locanda,,1,8,4
2024,Provincia di Oristano,Ollastra,Altri alloggi privati,,0,0,0
2024,Provincia di Nuoro,Ollolai,Agriturismo,,1,8,11
2024,Provincia di Nuoro,Ollolai,Affittacamere,3 Stelle,1,10,6
2024,Provincia di Nuoro,Ollolai,Bed & Breakfast,1 Stella,1,4,1
2024,Provincia di Nuoro,Ollolai,Bed & Breakfast,2 Stelle,1,3,2
2024,Provincia di Nuoro,Ollolai,Bed & Breakfast,3 Stelle,3,15,8
2024,Provincia di Sassari,Olmedo,Campeggio,1 Stella,1,63,30
2024,Provincia di Sassari,Olmedo,Agriturismo,,2,26,11
2024,Provincia di Sassari,Olmedo,Casa/App. vacanze,1 Stella,1,11,5
2024,Provincia di Sassari,Olmedo,Affittacamere,3 Stelle,1,4,2
2024,Provincia di Sassari,Olmedo,Affittacamere,II Categoria,1,5,3
2024,Provincia di Sassari,Olmedo,Bed & Breakfast,1 Stella,3,11,7
2024,Provincia di Sassari,Olmedo,Bed & Breakfast,2 Stelle,5,24,13
2024,Provincia di Sassari,Olmedo,Bed & Breakfast,3 Stelle,3,14,7
2024,Provincia di Sassari,Olmedo,Altri alloggi privati,,64,310,128
